6.01778e+2	0.00000e+0
8.98667e+2	0.00000e+0
9.44889e+2	4.61538e-6
9.92889e+2	2.07692e-5
1.04356e+3	3.82051e-5
1.09422e+3	6.94872e-5
1.14578e+3	9.62821e-5
1.19556e+3	4.51282e-5
1.24356e+3	1.83333e-5
1.29600e+3	3.33333e-6
1.34756e+3	0.00000e+0
1.38933e+3	0.00000e+0
1.44356e+3	0.00000e+0
1.49956e+3	0.00000e+0
