time	tmin_flame	tmid_flame	tmax_flame
5.207621E-04	0.000000E+00	0.000000E+00	0.000000E+00
7.518197E-04	0.000000E+00	0.000000E+00	0.000000E+00
9.828774E-04	0.000000E+00	0.000000E+00	0.000000E+00
1.213935E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.444993E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.676050E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.907108E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.138165E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.369223E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.600281E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.831338E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.062396E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.293454E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.524511E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.755569E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.986627E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.217684E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.448742E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.679799E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.910857E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.141915E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.372972E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.604030E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.835088E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.066145E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.297203E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.528260E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.759318E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.990376E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.221433E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.452491E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.683549E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.914606E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.145664E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.376721E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.607779E-03	1.505735E+00	1.786249E+00	2.666876E+00
8.838837E-03	1.657766E+00	1.971820E+00	2.960406E+00
9.069894E-03	1.806544E+00	2.153779E+00	3.244395E+00
9.300952E-03	1.950475E+00	2.330052E+00	3.516032E+00
9.532010E-03	2.088041E+00	2.498646E+00	3.772819E+00
9.763067E-03	2.217817E+00	2.657671E+00	4.012581E+00
9.994125E-03	2.338483E+00	2.805368E+00	4.233465E+00
1.022518E-02	2.448847E+00	2.940131E+00	4.433938E+00
1.045624E-02	2.547848E+00	3.060523E+00	4.612776E+00
1.068730E-02	2.634571E+00	3.165293E+00	4.769056E+00
1.091836E-02	2.708257E+00	3.253396E+00	4.902142E+00
1.114941E-02	2.768302E+00	3.323997E+00	5.011667E+00
1.138047E-02	2.814271E+00	3.376480E+00	5.097520E+00
1.161153E-02	2.845892E+00	3.410459E+00	5.159828E+00
1.184259E-02	2.863064E+00	3.425772E+00	5.198938E+00
1.207364E-02	2.865848E+00	3.422488E+00	5.215401E+00
1.230470E-02	2.854470E+00	3.400896E+00	5.209953E+00
1.253576E-02	2.829312E+00	3.361505E+00	5.183502E+00
1.276682E-02	2.790908E+00	3.305032E+00	5.137110E+00
1.299787E-02	2.739933E+00	3.232389E+00	5.071975E+00
1.322893E-02	2.677197E+00	3.144675E+00	4.989423E+00
1.345999E-02	2.603627E+00	3.043152E+00	4.890887E+00
1.369105E-02	2.520261E+00	2.929235E+00	4.777898E+00
1.392210E-02	2.428233E+00	2.804467E+00	4.652068E+00
1.415316E-02	2.328756E+00	2.670501E+00	4.515078E+00
1.438422E-02	2.223107E+00	2.529079E+00	4.368667E+00
1.461528E-02	2.112614E+00	2.382007E+00	4.214616E+00
1.484634E-02	1.998638E+00	2.231133E+00	4.054736E+00
1.507739E-02	1.882555E+00	2.078322E+00	3.890858E+00
1.530845E-02	1.765742E+00	1.925437E+00	3.724813E+00
1.553951E-02	1.649559E+00	1.774310E+00	3.558429E+00
1.577057E-02	1.535333E+00	1.626725E+00	3.393507E+00
1.600162E-02	1.424344E+00	1.484393E+00	3.231814E+00
1.623268E-02	1.317811E+00	1.348931E+00	3.075068E+00
1.646374E-02	1.216873E+00	1.221847E+00	2.924925E+00
1.669480E-02	1.122583E+00	1.104519E+00	2.782963E+00
1.692585E-02	1.035893E+00	9.981804E-01	2.650670E+00
1.715691E-02	9.576417E-01	9.039054E-01	2.529431E+00
1.738797E-02	8.885512E-01	8.225993E-01	2.420517E+00
1.761903E-02	8.292153E-01	7.549876E-01	2.325069E+00
1.785008E-02	7.800951E-01	7.016096E-01	2.244087E+00
1.808114E-02	7.415155E-01	6.628136E-01	2.178424E+00
1.831220E-02	7.136626E-01	6.387545E-01	2.128769E+00
1.854326E-02	6.965832E-01	6.293948E-01	2.095645E+00
1.877431E-02	6.901859E-01	6.345064E-01	2.079397E+00
1.900537E-02	6.942442E-01	6.536765E-01	2.080192E+00
1.923643E-02	7.084011E-01	6.863145E-01	2.098009E+00
1.946749E-02	7.321750E-01	7.316617E-01	2.132638E+00
1.969855E-02	7.649676E-01	7.888030E-01	2.183684E+00
1.992960E-02	8.060729E-01	8.566805E-01	2.250565E+00
2.016066E-02	8.546878E-01	9.341085E-01	2.332515E+00
2.039172E-02	9.099233E-01	1.019791E+00	2.428591E+00
2.062278E-02	9.708173E-01	1.112338E+00	2.537683E+00
2.085383E-02	1.036348E+00	1.210288E+00	2.658519E+00
2.108489E-02	1.105448E+00	1.312123E+00	2.789682E+00
2.131595E-02	1.177019E+00	1.416296E+00	2.929621E+00
2.154701E-02	1.249947E+00	1.521243E+00	3.076666E+00
2.177806E-02	1.323114E+00	1.625413E+00	3.229048E+00
2.200912E-02	1.395420E+00	1.727282E+00	3.384917E+00
2.224018E-02	1.465791E+00	1.825375E+00	3.542361E+00
2.247124E-02	1.533195E+00	1.918287E+00	3.699431E+00
2.270229E-02	1.596658E+00	2.004700E+00	3.854160E+00
2.293335E-02	1.655274E+00	2.083399E+00	4.004588E+00
2.316441E-02	1.708216E+00	2.153291E+00	4.148785E+00
2.339547E-02	1.754752E+00	2.213415E+00	4.284875E+00
2.362652E-02	1.794248E+00	2.262956E+00	4.411062E+00
2.385758E-02	1.826177E+00	2.301256E+00	4.525650E+00
2.408864E-02	1.850129E+00	2.327821E+00	4.627064E+00
2.431970E-02	1.865813E+00	2.342324E+00	4.713878E+00
2.455076E-02	1.873060E+00	2.344613E+00	4.784828E+00
2.478181E-02	1.871825E+00	2.334710E+00	4.838835E+00
2.501287E-02	1.862187E+00	2.312809E+00	4.875019E+00
2.524393E-02	1.844343E+00	2.279269E+00	4.892716E+00
2.547499E-02	1.818612E+00	2.234616E+00	4.891485E+00
2.570604E-02	1.785422E+00	2.179526E+00	4.871121E+00
2.593710E-02	1.745305E+00	2.114819E+00	4.831662E+00
2.616816E-02	1.698889E+00	2.041445E+00	4.773391E+00
2.639922E-02	1.646889E+00	1.960467E+00	4.696833E+00
2.663027E-02	1.590092E+00	1.873050E+00	4.602759E+00
2.686133E-02	1.529348E+00	1.780439E+00	4.492174E+00
2.709239E-02	1.465556E+00	1.683941E+00	4.366312E+00
2.732345E-02	1.399646E+00	1.584906E+00	4.226617E+00
2.755450E-02	1.332570E+00	1.484704E+00	4.074737E+00
2.778556E-02	1.265284E+00	1.384709E+00	3.912497E+00
2.801662E-02	1.198731E+00	1.286273E+00	3.741881E+00
2.824768E-02	1.133830E+00	1.190707E+00	3.565007E+00
2.847874E-02	1.071460E+00	1.099262E+00	3.384103E+00
2.870979E-02	1.012444E+00	1.013108E+00	3.201475E+00
2.894085E-02	9.575374E-01	9.333189E-01	3.019482E+00
2.917191E-02	9.074163E-01	8.608510E-01	2.840497E+00
