time	tmin_flame	tmid_flame	tmax_flame
5.167807E-04	0.000000E+00	0.000000E+00	0.000000E+00
8.510832E-04	0.000000E+00	0.000000E+00	0.000000E+00
1.185386E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.519688E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.853991E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.188293E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.522595E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.856898E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.191200E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.525503E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.859805E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.194108E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.528410E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.862713E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.197015E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.531318E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.865620E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.199922E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.534225E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.868527E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.202830E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.537132E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.871435E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.205737E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.540040E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.874342E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.208645E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.542947E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.877250E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.021155E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.054585E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.088016E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.121446E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.154876E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.188306E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.221737E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.255167E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.288597E-02	1.697799E+00	1.904534E+00	2.326158E+00
1.322027E-02	1.901998E+00	2.157603E+00	2.696083E+00
1.355458E-02	2.110382E+00	2.414012E+00	3.068936E+00
1.388888E-02	2.321282E+00	2.671084E+00	3.439593E+00
1.422318E-02	2.532968E+00	2.926158E+00	3.803112E+00
1.455748E-02	2.743674E+00	3.176634E+00	4.154836E+00
1.489179E-02	2.951609E+00	3.420006E+00	4.490478E+00
1.522609E-02	3.154987E+00	3.653902E+00	4.806188E+00
1.556039E-02	3.352039E+00	3.876108E+00	5.098611E+00
1.589469E-02	3.541035E+00	4.084598E+00	5.364925E+00
1.622900E-02	3.720302E+00	4.277551E+00	5.602872E+00
1.656330E-02	3.888244E+00	4.453370E+00	5.810760E+00
1.689760E-02	4.043359E+00	4.610693E+00	5.987470E+00
1.723190E-02	4.184252E+00	4.748402E+00	6.132441E+00
1.756621E-02	4.309655E+00	4.865626E+00	6.245640E+00
1.790051E-02	4.418437E+00	4.961742E+00	6.327538E+00
1.823481E-02	4.509617E+00	5.036372E+00	6.379058E+00
1.856911E-02	4.582377E+00	5.089377E+00	6.401537E+00
1.890342E-02	4.636066E+00	5.120850E+00	6.396667E+00
1.923772E-02	4.670213E+00	5.131102E+00	6.366443E+00
1.957202E-02	4.684528E+00	5.120653E+00	6.313102E+00
1.990632E-02	4.678907E+00	5.090211E+00	6.239067E+00
2.024063E-02	4.653432E+00	5.040665E+00	6.146891E+00
2.057493E-02	4.608374E+00	4.973060E+00	6.039198E+00
2.090923E-02	4.544186E+00	4.888584E+00	5.918633E+00
