            time[ms]	                  AR	                  N2	                A1CO	                H2O2	                  CH	               TXCH2	          CVCCVCCJVO	              CH2CHO	               CH2OH	                 A1X	             TXC5H5O	              OC6H4O	             C2H3CHO	              NXC4H5	             C5H4CH2	                C3H3	               SXCH2	               A1CHO	              A1CH2O	          C6H5CYCH2O	            C6H5OCH2	             C5H4CH3	                C5H6	           C5H5CH3X1	                C3H2	              AXC3H4	                A1OH	            C6H6OX24	               CH2CO	                HCCO	                C2H3	                 CH4	                C2H6	              AXC3H5	                C3H6	                CH3O	                C2H2	                C5H5	                   O	                  A1	                 HCO	                CH2O	                 HO2	                   H	                C2H4	                C2H5	                 A1O	                 CH3	                  OH	                  CO	            C6H5OCH3	                 CO2	                  O2	                  H2	                 H2O	            OC8H7OOH	                N2H2	                 NNH	                 NH2	                  NH	                 HNO	                HONO	                   N	                H2NO	                 N2O	                 NH3	                  NO	                 NO2	                 HCN	                 HNC	                  CN	                HNCO	                 NCO	                 NCN	              CH3NH2	                H2CN	               C5H5N	               C5H4N	              C5H5NO	              C5H4NO	             C5H4NO2	              PYRLYL	            BNC4H4CO	              C4H4CN	              CHCHCN	               C4H5N	             CH2CHCN	                C2N2	                HNCN	                HOCN	               CH3CN	               CH2CN
        1.000000E-03	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -2.029952E-16	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -1.873242E-17	       -0.000000E+00	       -1.221118E-18	       -0.000000E+00	       -1.462265E-20	       -4.330381E-18	       -9.106409E-18	       -0.000000E+00	       -1.080185E-14	       -0.000000E+00	       -4.050966E-20	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -7.452192E-20	       -0.000000E+00	       -0.000000E+00	       -1.152853E-17	       -4.702396E-19	       -2.888230E-17	       -1.096479E-16	       -0.000000E+00	       -0.000000E+00	       -3.147787E-16	       -0.000000E+00	       -1.245598E-15	       -6.834607E-15	       -8.401585E-08	       -1.502960E-19	       -3.248677E-14	       -1.113371E-13	       -2.498285E-23	       -1.081702E-12	       -2.284813E-12	       -6.248934E-12	       -4.370967E-12	       -1.823997E-15	       -0.000000E+00	       -8.591576E-13	       -6.739937E-14	       -9.383159E-15	       -2.061954E-14	       -4.929479E-12	       -2.802006E-10	       -1.706328E-10	       -6.359234E-14	       -3.080779E-17	       -1.186099E-09	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -1.029284E-17	       -4.104757E-26	       -0.000000E+00	       -2.498255E-15	       -7.514837E-16	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -3.381117E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00
        2.000000E-03	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -2.120821E-14	       -0.000000E+00	       -3.002642E-15	       -1.107521E-14	       -4.707737E-14	       -0.000000E+00	       -1.851443E-16	       -7.514933E-14	       -2.739739E-18	       -2.726906E-15	       -1.869206E-14	       -1.407347E-23	       -8.648967E-13	       -4.315734E-15	       -4.308525E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -3.509324E-18	       -7.298692E-17	       -4.820501E-17	       -0.000000E+00	       -1.837454E-15	       -6.674833E-16	       -6.852342E-14	       -1.187271E-14	       -0.000000E+00	       -4.248792E-15	       -2.019893E-14	       -3.430729E-20	       -1.427942E-13	       -4.315758E-13	       -6.041910E-07	       -1.836400E-17	       -2.234818E-12	       -2.883017E-13	       -9.781303E-21	       -2.144946E-11	       -3.185144E-11	       -8.833590E-11	       -7.991181E-11	       -1.154625E-13	       -4.379769E-15	       -3.431267E-11	       -3.782455E-12	       -1.408741E-13	       -6.666352E-14	       -1.880363E-10	       -2.877031E-10	       -8.973776E-10	       -9.404370E-13	       -4.274795E-16	       -4.687000E-08	       -0.000000E+00	       -0.000000E+00	       -2.733260E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -6.326073E-16	       -4.662374E-23	       -0.000000E+00	       -1.558871E-13	       -8.732348E-14	       -0.000000E+00	       -0.000000E+00	       -1.027048E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -2.085329E-15	       -2.730618E-10	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -2.844174E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -1.204418E-26	       -0.000000E+00	       -0.000000E+00
        3.100000E-03	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -8.084212E-13	       -0.000000E+00	       -5.918521E-13	       -6.780580E-12	       -7.739843E-12	       -4.280997E-14	       -8.257749E-14	       -1.368221E-11	       -2.762466E-16	       -4.772674E-13	       -3.107543E-12	       -3.634977E-17	       -2.857373E-11	       -7.469406E-15	       -9.963412E-15	       -3.938353E-13	       -0.000000E+00	       -3.223997E-13	       -7.882574E-15	       -1.458414E-14	       -3.734897E-14	       -0.000000E+00	       -1.010289E-13	       -5.474811E-14	       -3.388145E-12	       -5.093716E-13	       -2.854327E-14	       -1.271655E-12	       -6.339220E-13	       -1.463789E-16	       -7.949625E-12	       -1.316612E-11	       -3.247666E-06	       -1.152007E-15	       -6.811551E-11	       -1.243414E-12	       -2.770769E-18	       -2.664000E-10	       -2.568834E-10	       -6.826861E-10	       -7.174588E-10	       -3.547042E-12	       -9.132730E-13	       -5.937683E-10	       -9.727589E-11	       -1.587410E-12	       -3.364600E-13	       -4.078145E-09	       -3.565281E-10	       -5.112800E-09	       -8.361914E-12	       -4.360463E-15	       -1.084119E-06	       -0.000000E+00	       -0.000000E+00	       -6.666819E-15	       -4.775792E-16	       -1.954102E-15	       -0.000000E+00	       -0.000000E+00	       -1.494486E-15	       -0.000000E+00	       -1.872644E-14	       -1.517827E-19	       -0.000000E+00	       -4.686452E-12	       -3.057189E-12	       -0.000000E+00	       -8.162797E-21	       -4.830209E-15	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -6.297438E-14	       -4.117544E-08	       -0.000000E+00	       -1.294175E-11	       -1.929617E-13	       -9.925368E-15	       -0.000000E+00	       -1.527705E-09	       -0.000000E+00	       -5.068299E-22	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -6.827948E-22	       -0.000000E+00	       -0.000000E+00
        4.100000E-03	       -0.000000E+00	       -0.000000E+00	       -3.105935E-13	       -1.317177E-11	       -0.000000E+00	       -3.688019E-11	       -3.058205E-10	       -3.218359E-10	       -3.557898E-12	       -5.879742E-13	       -5.435830E-10	       -1.211909E-14	       -2.415372E-11	       -1.421246E-10	       -6.696440E-15	       -3.553785E-10	       -5.755443E-12	       -4.551685E-13	       -2.022144E-11	       -0.000000E+00	       -1.110607E-11	       -1.016992E-12	       -6.663293E-13	       -4.360399E-12	       -6.964973E-15	       -2.423734E-12	       -2.408297E-12	       -1.102911E-10	       -8.169707E-12	       -2.165187E-12	       -5.656575E-11	       -8.359055E-12	       -2.337211E-14	       -2.213918E-10	       -1.610602E-10	       -1.140064E-05	       -3.994878E-14	       -7.935843E-10	       -1.091230E-11	       -1.600588E-16	       -2.578032E-09	       -1.263983E-09	       -3.322230E-09	       -7.000820E-09	       -4.435741E-11	       -3.851478E-11	       -5.209777E-09	       -1.111796E-09	       -1.772500E-11	       -1.729376E-12	       -3.956170E-08	       -1.046128E-09	       -2.466573E-08	       -4.714859E-11	       -3.599552E-14	       -1.125235E-05	       -0.000000E+00	       -0.000000E+00	       -3.133890E-13	       -7.451081E-14	       -2.804808E-13	       -2.759614E-17	       -0.000000E+00	       -1.040570E-13	       -0.000000E+00	       -2.311796E-13	       -1.131102E-17	       -2.858652E-19	       -5.826041E-11	       -4.044920E-11	       -1.825335E-13	       -5.953897E-19	       -2.399267E-13	       -0.000000E+00	       -3.223010E-17	       -0.000000E+00	       -7.999537E-13	       -1.793547E-06	       -0.000000E+00	       -6.932059E-10	       -2.507696E-11	       -4.718007E-13	       -1.305183E-10	       -4.704444E-07	       -0.000000E+00	       -5.514234E-19	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -2.367042E-19	       -2.377581E-20	       -0.000000E+00
        5.000000E-03	       -0.000000E+00	       -9.101798E-29	       -2.170377E-11	       -1.905385E-10	       -0.000000E+00	       -7.797806E-10	       -6.045924E-09	       -6.140128E-09	       -1.051873E-10	       -1.576895E-11	       -1.022473E-08	       -2.766435E-13	       -5.022547E-10	       -2.662251E-09	       -3.435184E-13	       -2.281850E-09	       -1.729265E-10	       -8.917797E-12	       -3.342120E-10	       -8.353199E-11	       -1.756532E-10	       -4.010954E-11	       -1.695114E-11	       -1.610200E-10	       -7.098642E-14	       -3.826881E-11	       -5.221557E-11	       -2.596405E-09	       -7.315491E-11	       -6.510248E-11	       -1.342415E-09	       -6.822989E-11	       -1.229797E-12	       -3.716771E-09	       -1.060201E-09	       -2.984575E-05	       -9.396155E-13	       -4.677359E-09	       -1.292515E-10	       -5.148478E-15	       -2.289100E-08	       -4.728363E-09	       -1.471081E-08	       -6.489332E-08	       -3.116448E-10	       -6.985383E-10	       -2.727341E-08	       -8.236142E-09	       -2.079512E-10	       -8.562729E-12	       -2.266125E-07	       -7.494158E-09	       -1.298409E-07	       -2.439226E-10	       -3.146113E-13	       -6.781043E-05	       -8.907817E-20	       -0.000000E+00	       -6.390285E-12	       -3.250404E-12	       -1.254608E-11	       -9.370442E-15	       -1.774622E-15	       -3.133408E-12	       -9.192987E-23	       -1.701256E-12	       -4.567096E-16	       -7.173915E-17	       -4.208922E-10	       -3.029957E-10	       -7.285143E-12	       -2.617435E-17	       -5.489303E-12	       -0.000000E+00	       -6.335190E-15	       -1.788504E-15	       -6.200352E-12	       -3.799460E-05	       -0.000000E+00	       -1.520494E-08	       -5.824529E-10	       -1.035480E-11	       -4.131118E-09	       -1.260718E-05	       -1.028738E-11	       -7.965615E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -2.413280E-17	       -2.631098E-18	       -8.037244E-20
        6.000000E-03	       -0.000000E+00	       -3.298954E-24	       -9.160512E-10	       -5.332407E-09	       -5.572919E-13	       -1.590450E-08	       -8.809457E-08	       -9.815431E-08	       -3.793840E-09	       -2.965598E-10	       -1.386309E-07	       -6.792449E-12	       -7.845676E-09	       -3.470941E-08	       -1.447653E-11	       -1.381518E-08	       -5.032603E-09	       -1.577701E-10	       -3.784938E-09	       -1.876963E-09	       -1.937965E-09	       -9.764423E-10	       -4.680414E-10	       -3.544375E-09	       -4.918589E-13	       -7.303464E-10	       -1.394570E-09	       -6.558368E-08	       -7.423736E-10	       -2.619734E-09	       -3.591794E-08	       -7.514105E-10	       -6.128032E-11	       -5.750693E-08	       -5.746051E-09	       -7.544682E-05	       -3.046904E-11	       -1.810545E-08	       -2.460328E-09	       -2.608664E-13	       -2.754948E-07	       -1.903005E-08	       -8.990736E-08	       -8.206262E-07	       -2.137421E-09	       -9.845586E-09	       -1.001253E-07	       -6.918915E-08	       -3.911159E-09	       -8.083201E-11	       -1.201244E-06	       -9.369260E-08	       -1.199411E-06	       -2.236813E-09	       -6.467103E-12	       -3.833193E-04	       -1.212002E-16	       -0.000000E+00	       -1.053248E-10	       -1.326574E-10	       -5.146913E-10	       -1.396426E-12	       -4.725552E-13	       -1.159446E-10	       -2.955608E-18	       -1.523518E-11	       -4.128516E-14	       -1.868035E-14	       -3.259563E-09	       -2.416357E-09	       -2.073114E-10	       -3.297108E-15	       -1.290298E-10	       -2.649649E-17	       -7.224597E-13	       -2.028770E-13	       -6.143515E-11	       -8.102408E-04	       -1.852635E-10	       -3.746681E-07	       -1.141475E-08	       -2.433511E-10	       -1.159797E-07	       -3.159199E-04	       -4.822727E-10	       -1.508246E-14	       -2.864791E-15	       -2.058976E-21	       -1.466425E-18	       -3.489741E-15	       -3.288305E-16	       -8.990620E-17
        7.000000E-03	       -0.000000E+00	       -8.102782E-21	       -1.059557E-08	       -8.922257E-08	       -3.759341E-11	       -2.061263E-07	       -4.192596E-07	       -8.089996E-07	       -8.197335E-08	       -4.115725E-09	       -6.245067E-07	       -1.156290E-10	       -4.673620E-08	       -1.594050E-07	       -2.212641E-10	       -1.271054E-07	       -7.657082E-08	       -1.459255E-09	       -1.373681E-08	       -7.532759E-09	       -6.840496E-09	       -5.849320E-09	       -5.422476E-09	       -2.374270E-08	       -1.376603E-11	       -7.744017E-09	       -2.248278E-08	       -6.382257E-07	       -7.558440E-09	       -7.963955E-08	       -4.762390E-07	       -9.915433E-09	       -1.286646E-09	       -3.617520E-07	       -2.030604E-08	       -1.684836E-04	       -9.233582E-10	       -2.900231E-08	       -4.146526E-08	       -1.048623E-11	       -2.538266E-06	       -7.545484E-08	       -4.242344E-07	       -7.284909E-06	       -1.347856E-08	       -8.605811E-08	       -3.158192E-07	       -4.319915E-07	       -6.544183E-08	       -1.479182E-09	       -5.247280E-06	       -8.541926E-07	       -9.894770E-06	       -2.480019E-08	       -2.152865E-10	       -1.730070E-03	       -6.392325E-15	       -1.649736E-13	       -8.668390E-10	       -2.489104E-09	       -9.101981E-09	       -5.864905E-11	       -1.806406E-11	       -1.655346E-09	       -1.029536E-15	       -1.702654E-10	       -3.317347E-12	       -2.087919E-12	       -2.429909E-08	       -1.851449E-08	       -3.487813E-09	       -4.644922E-13	       -1.878790E-09	       -3.694812E-15	       -2.447992E-11	       -6.785949E-12	       -7.121230E-10	       -9.240816E-03	       -4.040914E-09	       -4.726297E-06	       -1.080496E-07	       -3.105275E-09	       -1.754518E-06	       -4.510131E-03	       -7.496567E-09	       -1.166811E-12	       -2.480725E-13	       -1.887480E-18	       -8.693427E-16	       -3.765176E-13	       -4.174885E-14	       -2.447314E-14
        8.000000E-03	       -0.000000E+00	       -3.305180E-18	       -5.568718E-08	       -6.179523E-07	       -8.335397E-10	       -1.551514E-06	       -1.367406E-06	       -3.836825E-06	       -8.681747E-07	       -3.457746E-08	       -1.965643E-06	       -1.214685E-09	       -1.154651E-07	       -4.767976E-07	       -1.216930E-09	       -6.812826E-07	       -5.977855E-07	       -6.245475E-09	       -2.673438E-08	       -1.534893E-08	       -1.256908E-08	       -1.513789E-08	       -2.478283E-08	       -8.698160E-08	       -2.924488E-10	       -3.418184E-08	       -1.731310E-07	       -2.785362E-06	       -5.220780E-08	       -1.080662E-06	       -2.906162E-06	       -1.022023E-07	       -9.984020E-09	       -9.278535E-07	       -6.904611E-08	       -3.415159E-04	       -1.602119E-08	       -4.137569E-08	       -4.639975E-07	       -2.468491E-10	       -1.565334E-05	       -3.192158E-07	       -1.343796E-06	       -4.398490E-05	       -8.329092E-08	       -5.488460E-07	       -1.218384E-06	       -1.592347E-06	       -7.122583E-07	       -2.840222E-08	       -1.904222E-05	       -5.262275E-06	       -5.817533E-05	       -2.075377E-07	       -5.585887E-09	       -6.541697E-03	       -8.902395E-14	       -2.086458E-11	       -4.520929E-09	       -2.743742E-08	       -7.236949E-08	       -1.083701E-09	       -3.869391E-10	       -7.731109E-09	       -8.792438E-14	       -1.726253E-09	       -1.095505E-10	       -8.250843E-11	       -1.485018E-07	       -1.164174E-07	       -3.040466E-08	       -3.074523E-11	       -1.626717E-08	       -1.221319E-13	       -2.942951E-10	       -1.164230E-10	       -6.499647E-09	       -5.452619E-02	       -3.116199E-08	       -2.525906E-05	       -5.383797E-07	       -1.729794E-08	       -1.239010E-05	       -3.202119E-02	       -5.913441E-08	       -2.590281E-11	       -6.040272E-12	       -4.452669E-16	       -3.490441E-14	       -1.939249E-11	       -2.476180E-12	       -1.802349E-12
        9.000000E-03	       -0.000000E+00	       -4.108102E-16	       -3.131005E-07	       -2.126350E-06	       -1.105923E-08	       -6.774264E-06	       -4.484132E-06	       -1.165953E-05	       -4.225779E-06	       -1.906969E-07	       -6.012029E-06	       -8.084503E-09	       -2.142290E-07	       -1.787366E-06	       -3.242214E-09	       -1.670744E-06	       -2.656613E-06	       -1.427309E-08	       -5.447464E-08	       -3.310590E-08	       -2.356016E-08	       -3.460738E-08	       -7.069541E-08	       -2.676461E-07	       -2.694515E-09	       -9.173841E-08	       -7.496563E-07	       -9.581352E-06	       -1.938645E-07	       -6.397664E-06	       -1.058507E-05	       -6.469189E-07	       -4.714116E-08	       -1.491027E-06	       -3.556678E-07	       -6.214556E-04	       -1.199804E-07	       -1.108493E-07	       -3.289098E-06	       -3.349725E-09	       -6.253374E-05	       -1.240589E-06	       -3.058486E-06	       -1.967900E-04	       -4.299705E-07	       -2.254605E-06	       -4.288400E-06	       -3.486577E-06	       -4.782285E-06	       -3.551701E-07	       -5.810832E-05	       -2.351270E-05	       -2.478041E-04	       -1.145507E-06	       -9.028251E-08	       -2.092825E-02	       -6.643362E-13	       -3.634257E-10	       -1.529070E-08	       -2.057053E-07	       -3.107790E-07	       -1.325839E-08	       -6.430086E-09	       -1.611807E-08	       -3.344442E-12	       -1.084288E-08	       -1.569535E-09	       -1.399585E-09	       -6.318714E-07	       -5.021996E-07	       -1.692247E-07	       -8.793499E-10	       -1.064036E-07	       -2.491757E-12	       -1.789290E-09	       -1.312871E-09	       -3.757354E-08	       -1.895653E-01	       -1.252686E-07	       -8.503989E-05	       -1.639856E-06	       -5.307966E-08	       -5.167424E-05	       -1.303056E-01	       -4.090630E-07	       -2.821070E-10	       -1.829462E-10	       -3.713217E-14	       -5.342329E-13	       -4.093860E-10	       -4.546954E-11	       -3.836088E-11
        1.010000E-02	       -5.799328E-30	       -4.600952E-14	       -4.947564E-07	       -3.159535E-06	       -2.600237E-07	       -1.955496E-05	       -1.027997E-05	       -1.598786E-05	       -1.028968E-05	       -1.082390E-06	       -1.164192E-05	       -3.539561E-08	       -3.431312E-07	       -5.155048E-06	       -4.576937E-09	       -2.088163E-06	       -8.772500E-06	       -1.872511E-08	       -6.764666E-08	       -5.276442E-08	       -2.458744E-08	       -6.947449E-08	       -1.664273E-07	       -5.616952E-07	       -1.351988E-08	       -2.381265E-07	       -1.989829E-06	       -2.752601E-05	       -4.033264E-07	       -1.836424E-05	       -2.300153E-05	       -3.004948E-06	       -2.179985E-07	       -2.064133E-06	       -2.493822E-06	       -1.039740E-03	       -4.898944E-07	       -3.247457E-07	       -2.041334E-05	       -3.350122E-08	       -1.459627E-04	       -3.730254E-06	       -4.849608E-06	       -9.869944E-04	       -2.228983E-06	       -4.869762E-06	       -1.075105E-05	       -4.238742E-06	       -2.644642E-05	       -3.428745E-06	       -1.544985E-04	       -1.140762E-04	       -1.052483E-03	       -4.754482E-06	       -1.411454E-06	       -6.344287E-02	       -3.245369E-12	       -3.855518E-09	       -2.772972E-08	       -1.824799E-06	       -8.439798E-07	       -1.670859E-07	       -2.356239E-07	       -1.319127E-08	       -1.559947E-10	       -4.060893E-08	       -1.623266E-08	       -1.367256E-08	       -1.875401E-06	       -1.530445E-06	       -1.273758E-06	       -1.721077E-08	       -7.373915E-07	       -7.751238E-11	       -7.402080E-09	       -1.354789E-08	       -1.762566E-07	       -3.457247E-01	       -2.588698E-07	       -1.142796E-04	       -2.060787E-06	       -1.141934E-07	       -1.045949E-04	       -4.097414E-01	       -2.872468E-06	       -2.747751E-09	       -1.082731E-09	       -2.315390E-12	       -6.832012E-12	       -4.665651E-09	       -2.876773E-10	       -4.043858E-10
