time	Mid
1.082771E-02	2.267402E+00
1.097087E-02	2.166094E+00
1.111402E-02	2.070454E+00
1.125718E-02	1.980305E+00
1.140034E-02	1.895348E+00
1.154349E-02	1.815181E+00
1.168665E-02	1.739318E+00
1.182981E-02	1.667208E+00
1.197296E-02	1.598256E+00
1.211612E-02	1.531845E+00
1.225928E-02	1.467352E+00
1.240243E-02	1.404169E+00
1.254559E-02	1.341717E+00
1.268875E-02	1.279466E+00
1.283190E-02	1.216945E+00
1.297506E-02	1.153757E+00
1.311822E-02	1.089586E+00
1.326137E-02	1.024203E+00
1.340453E-02	9.574759E-01
1.354769E-02	8.893676E-01
1.369084E-02	8.199376E-01
1.383400E-02	7.493397E-01
1.397715E-02	6.778177E-01
1.412031E-02	6.056983E-01
1.426347E-02	5.333835E-01
1.440662E-02	4.613399E-01
1.454978E-02	3.900875E-01
1.469294E-02	3.201871E-01
1.483609E-02	2.522264E-01
1.497925E-02	1.868060E-01
1.512241E-02	1.245253E-01
1.526556E-02	6.596739E-02
1.540872E-02	1.168546E-02
1.555188E-02	-3.781101E-02
1.569503E-02	-8.206881E-02
1.583819E-02	-1.207025E-01
1.598135E-02	-1.534046E-01
1.612450E-02	-1.799539E-01
1.626766E-02	-2.002226E-01
1.641082E-02	-2.141805E-01
1.655397E-02	-2.218983E-01
1.669713E-02	-2.235480E-01
1.684029E-02	-2.194014E-01
1.698344E-02	-2.098263E-01
1.712660E-02	-1.952812E-01
1.726975E-02	-1.763068E-01
1.741291E-02	-1.535170E-01
1.755607E-02	-1.275874E-01
1.769922E-02	-9.924230E-02
1.784238E-02	-6.924089E-02
1.798554E-02	-3.836198E-02
1.812869E-02	-7.388394E-03
1.827185E-02	2.290912E-02
1.841501E-02	5.178807E-02
1.855816E-02	7.854998E-02
1.870132E-02	1.025555E-01
1.884448E-02	1.232388E-01
1.898763E-02	1.401200E-01
1.913079E-02	1.528166E-01
1.927395E-02	1.610528E-01
1.941710E-02	1.646662E-01
1.956026E-02	1.636126E-01
1.970342E-02	1.579682E-01
1.984657E-02	1.479284E-01
1.998973E-02	1.338044E-01
2.013289E-02	1.160170E-01
2.027604E-02	9.508701E-02
2.041920E-02	7.162342E-02
2.056236E-02	4.630909E-02
2.070551E-02	1.988367E-02
2.084867E-02	-6.874836E-03
2.099182E-02	-3.317074E-02
2.113498E-02	-5.821206E-02
2.127814E-02	-8.123293E-02
2.142129E-02	-1.015160E-01
2.156445E-02	-1.184144E-01
2.170761E-02	-1.313733E-01
2.185076E-02	-1.399484E-01
2.199392E-02	-1.438243E-01
2.213708E-02	-1.428280E-01
2.228023E-02	-1.369400E-01
2.242339E-02	-1.263013E-01
2.256655E-02	-1.112156E-01
2.270970E-02	-9.214655E-02
2.285286E-02	-6.971050E-02
2.299602E-02	-4.466251E-02
2.313917E-02	-1.787839E-02
2.328233E-02	9.670227E-03
2.342549E-02	3.694452E-02
2.356864E-02	6.287260E-02
2.371180E-02	8.638733E-02
2.385496E-02	1.064673E-01
2.399811E-02	1.221801E-01
2.414127E-02	1.327256E-01
2.428442E-02	1.374787E-01
2.442758E-02	1.360302E-01
2.457074E-02	1.282222E-01
2.471389E-02	1.141767E-01
2.485705E-02	9.431792E-02
2.500021E-02	6.938025E-02
2.514336E-02	4.040580E-02
2.528652E-02	8.726457E-03
2.542968E-02	-2.407229E-02
2.557283E-02	-5.620442E-02
2.571599E-02	-8.575524E-02
2.585915E-02	-1.107742E-01
2.600230E-02	-1.293848E-01
2.614546E-02	-1.399134E-01
2.628862E-02	-1.410269E-01
2.643177E-02	-1.318837E-01
2.657493E-02	-1.122822E-01
2.671809E-02	-8.280213E-02
2.686124E-02	-4.491979E-02
2.700440E-02	-1.091747E-03
2.714756E-02	4.522891E-02
2.729071E-02	8.965499E-02
2.743387E-02	1.270506E-01
2.757702E-02	1.518592E-01
2.772018E-02	1.586462E-01
2.786334E-02	1.428776E-01
2.800649E-02	1.020246E-01
2.814965E-02	3.704635E-02
2.829281E-02	-4.563936E-02
2.843596E-02	-1.316386E-01
2.857912E-02	-1.953528E-01
2.872228E-02	-1.959605E-01
2.886543E-02	-7.241282E-02
2.900859E-02	2.626801E-01
