time	Min
5.204416E-04	0.000000E+00
6.635981E-04	0.000000E+00
8.067546E-04	0.000000E+00
9.499112E-04	0.000000E+00
1.093068E-03	0.000000E+00
1.236224E-03	0.000000E+00
1.379381E-03	0.000000E+00
1.522537E-03	0.000000E+00
1.665694E-03	0.000000E+00
1.808850E-03	0.000000E+00
1.952007E-03	0.000000E+00
2.095163E-03	0.000000E+00
2.238320E-03	0.000000E+00
2.381476E-03	0.000000E+00
2.524633E-03	0.000000E+00
2.667789E-03	0.000000E+00
2.810946E-03	0.000000E+00
2.954103E-03	0.000000E+00
3.097259E-03	0.000000E+00
3.240416E-03	0.000000E+00
3.383572E-03	0.000000E+00
3.526729E-03	0.000000E+00
3.669885E-03	0.000000E+00
3.813042E-03	0.000000E+00
3.956198E-03	0.000000E+00
4.099355E-03	0.000000E+00
4.242511E-03	-4.142006E-01
4.385668E-03	-3.688002E-01
4.528824E-03	-2.902480E-01
4.671981E-03	-1.780996E-01
4.815137E-03	-3.294941E-02
4.958294E-03	1.436341E-01
5.101450E-03	3.491994E-01
5.244607E-03	5.805222E-01
5.387763E-03	8.337306E-01
5.530920E-03	1.104439E+00
5.674076E-03	1.387889E+00
5.817233E-03	1.679087E+00
5.960390E-03	1.972940E+00
6.103546E-03	2.264389E+00
6.246703E-03	2.548525E+00
6.389859E-03	2.820700E+00
6.533016E-03	3.076621E+00
6.676172E-03	3.312434E+00
6.819329E-03	3.524785E+00
6.962485E-03	3.710873E+00
7.105642E-03	3.868486E+00
7.248798E-03	3.996014E+00
7.391955E-03	4.092462E+00
7.535111E-03	4.157433E+00
7.678268E-03	4.191113E+00
7.821424E-03	4.194236E+00
7.964581E-03	4.168041E+00
8.107737E-03	4.114224E+00
8.250894E-03	4.034879E+00
8.394050E-03	3.932441E+00
8.537207E-03	3.809613E+00
8.680364E-03	3.669309E+00
8.823520E-03	3.514577E+00
8.966677E-03	3.348541E+00
9.109833E-03	3.174331E+00
9.252990E-03	2.995027E+00
9.396146E-03	2.813599E+00
9.539303E-03	2.632857E+00
9.682459E-03	2.455407E+00
9.825616E-03	2.283611E+00
9.968772E-03	2.119557E+00
1.011193E-02	1.965031E+00
1.025509E-02	1.821500E+00
1.039824E-02	1.690106E+00
1.054140E-02	1.571654E+00
1.068455E-02	1.466625E+00
