time	Min
1.108298E-02	1.476212E+00
1.121866E-02	1.387146E+00
1.135434E-02	1.306848E+00
1.149002E-02	1.235034E+00
1.162570E-02	1.171278E+00
1.176138E-02	1.115028E+00
1.189705E-02	1.065630E+00
1.203273E-02	1.022348E+00
1.216841E-02	9.843833E-01
1.230409E-02	9.508999E-01
1.243977E-02	9.210423E-01
1.257545E-02	8.939566E-01
1.271112E-02	8.688099E-01
1.284680E-02	8.448074E-01
1.298248E-02	8.212080E-01
1.311816E-02	7.973390E-01
1.325384E-02	7.726068E-01
1.338952E-02	7.465074E-01
1.352519E-02	7.186329E-01
1.366087E-02	6.886767E-01
1.379655E-02	6.564355E-01
1.393223E-02	6.218101E-01
1.406791E-02	5.848024E-01
1.420359E-02	5.455118E-01
1.433927E-02	5.041288E-01
1.447494E-02	4.609268E-01
1.461062E-02	4.162525E-01
1.474630E-02	3.705154E-01
1.488198E-02	3.241757E-01
1.501766E-02	2.777311E-01
1.515334E-02	2.317043E-01
1.528901E-02	1.866290E-01
1.542469E-02	1.430369E-01
1.556037E-02	1.014440E-01
1.569605E-02	6.233883E-02
1.583173E-02	2.617044E-02
1.596741E-02	-6.662115E-03
1.610308E-02	-3.581900E-02
1.623876E-02	-6.102736E-02
1.637444E-02	-8.208761E-02
1.651012E-02	-9.887782E-02
1.664580E-02	-1.113564E-01
1.678148E-02	-1.195629E-01
1.691715E-02	-1.236171E-01
1.705283E-02	-1.237159E-01
1.718851E-02	-1.201287E-01
1.732419E-02	-1.131916E-01
1.745987E-02	-1.032990E-01
1.759555E-02	-9.089489E-02
1.773123E-02	-7.646229E-02
1.786690E-02	-6.051239E-02
1.800258E-02	-4.357241E-02
1.813826E-02	-2.617362E-02
1.827394E-02	-8.838808E-03
1.840962E-02	7.929800E-03
1.854530E-02	2.366252E-02
1.868097E-02	3.793285E-02
1.881665E-02	5.036776E-02
1.895233E-02	6.065644E-02
1.908801E-02	6.855748E-02
1.922369E-02	7.390449E-02
1.935937E-02	7.660971E-02
1.949504E-02	7.666596E-02
1.963072E-02	7.414600E-02
1.976640E-02	6.920016E-02
1.990208E-02	6.205181E-02
2.003776E-02	5.299048E-02
2.017344E-02	4.236327E-02
2.030911E-02	3.056454E-02
2.044479E-02	1.802406E-02
2.058047E-02	5.193205E-03
2.071615E-02	-7.468436E-03
2.085183E-02	-1.950852E-02
2.098751E-02	-3.049678E-02
2.112319E-02	-4.003950E-02
2.125886E-02	-4.779375E-02
2.139454E-02	-5.348065E-02
2.153022E-02	-5.689574E-02
2.166590E-02	-5.791910E-02
2.180158E-02	-5.652148E-02
2.193726E-02	-5.276829E-02
2.207293E-02	-4.682007E-02
2.220861E-02	-3.892977E-02
2.234429E-02	-2.943597E-02
2.247997E-02	-1.875310E-02
2.261565E-02	-7.357418E-03
2.275133E-02	4.230545E-03
2.288700E-02	1.546522E-02
2.302268E-02	2.580094E-02
2.315836E-02	3.471408E-02
2.329404E-02	4.173141E-02
2.342972E-02	4.645449E-02
2.356540E-02	4.858619E-02
2.370107E-02	4.795166E-02
2.383675E-02	4.451967E-02
2.397243E-02	3.841458E-02
2.410811E-02	2.992607E-02
2.424379E-02	1.950501E-02
2.437947E-02	7.758118E-03
2.451515E-02	-4.576588E-03
2.465082E-02	-1.665955E-02
2.478650E-02	-2.759452E-02
2.492218E-02	-3.648328E-02
2.505786E-02	-4.249389E-02
2.519354E-02	-4.493333E-02
2.532922E-02	-4.333161E-02
2.546489E-02	-3.752039E-02
2.560057E-02	-2.771402E-02
2.573625E-02	-1.456977E-02
2.587193E-02	7.732662E-04
2.600761E-02	1.669119E-02
2.614329E-02	3.114068E-02
2.627896E-02	4.178829E-02
2.641464E-02	4.625909E-02
2.655032E-02	4.250909E-02
2.668600E-02	2.938781E-02
2.682168E-02	7.411528E-03
2.695736E-02	-2.018275E-02
2.709303E-02	-4.604517E-02
2.722871E-02	-5.691658E-02
2.736439E-02	-3.132918E-02
2.750007E-02	6.329085E-02
