time	Mid
5.000686E-04	0.000000E+00
6.357470E-04	0.000000E+00
7.714254E-04	0.000000E+00
9.071038E-04	0.000000E+00
1.042782E-03	0.000000E+00
1.178461E-03	0.000000E+00
1.314139E-03	0.000000E+00
1.449817E-03	0.000000E+00
1.585496E-03	0.000000E+00
1.721174E-03	0.000000E+00
1.856853E-03	0.000000E+00
1.992531E-03	0.000000E+00
2.128209E-03	0.000000E+00
2.263888E-03	0.000000E+00
2.399566E-03	0.000000E+00
2.535245E-03	0.000000E+00
2.670923E-03	0.000000E+00
2.806601E-03	0.000000E+00
2.942280E-03	0.000000E+00
3.077958E-03	0.000000E+00
3.213637E-03	0.000000E+00
3.349315E-03	0.000000E+00
3.484993E-03	0.000000E+00
3.620672E-03	0.000000E+00
3.756350E-03	0.000000E+00
3.892029E-03	0.000000E+00
4.027707E-03	0.000000E+00
4.163385E-03	0.000000E+00
4.299064E-03	-3.135738E-01
4.434742E-03	-2.612835E-01
4.570421E-03	-1.825714E-01
4.706099E-03	-7.735503E-02
4.841777E-03	5.373306E-02
4.977456E-03	2.093998E-01
5.113134E-03	3.877604E-01
5.248813E-03	5.864188E-01
5.384491E-03	8.025557E-01
5.520169E-03	1.033021E+00
5.655848E-03	1.274426E+00
5.791526E-03	1.523241E+00
5.927205E-03	1.775879E+00
6.062883E-03	2.028783E+00
6.198561E-03	2.278505E+00
6.334240E-03	2.521768E+00
6.469918E-03	2.755536E+00
6.605597E-03	2.977054E+00
6.741275E-03	3.183897E+00
6.876953E-03	3.373993E+00
7.012632E-03	3.545649E+00
7.148310E-03	3.697554E+00
7.283989E-03	3.828790E+00
7.419667E-03	3.938816E+00
7.555345E-03	4.027459E+00
7.691024E-03	4.094893E+00
7.826702E-03	4.141607E+00
7.962381E-03	4.168379E+00
8.098059E-03	4.176240E+00
8.233737E-03	4.166431E+00
8.369416E-03	4.140371E+00
8.505094E-03	4.099611E+00
8.640773E-03	4.045795E+00
8.776451E-03	3.980625E+00
8.912129E-03	3.905814E+00
9.047808E-03	3.823063E+00
9.183486E-03	3.734016E+00
9.319165E-03	3.640242E+00
9.454843E-03	3.543202E+00
9.590521E-03	3.444232E+00
9.726200E-03	3.344523E+00
9.861878E-03	3.245112E+00
9.997557E-03	3.146870E+00
1.013323E-02	3.050496E+00
1.026891E-02	2.956524E+00
1.040459E-02	2.865319E+00
1.054027E-02	2.777085E+00
1.067595E-02	2.691880E+00
1.081163E-02	2.609624E+00
1.094731E-02	2.530113E+00
