         time	  rf_minus_rp
5.204518E-04	-1.000000E+00
6.762125E-04	-1.000000E+00
8.319732E-04	-1.000000E+00
9.877339E-04	-1.000000E+00
1.143495E-03	-1.000000E+00
1.299255E-03	-1.000000E+00
1.455016E-03	-1.000000E+00
1.610777E-03	-1.000000E+00
1.766537E-03	-1.000000E+00
1.922298E-03	-1.000000E+00
2.078059E-03	-1.000000E+00
2.233819E-03	-1.000000E+00
2.389580E-03	-1.000000E+00
2.545341E-03	-1.000000E+00
2.701102E-03	-1.000000E+00
2.856862E-03	-1.000000E+00
3.012623E-03	-1.000000E+00
3.168384E-03	-1.000000E+00
3.324144E-03	-1.000000E+00
3.479905E-03	-1.000000E+00
3.635666E-03	-1.000000E+00
3.791426E-03	-1.000000E+00
3.947187E-03	-1.000000E+00
4.102948E-03	-1.000000E+00
4.258708E-03	-1.000000E+00
4.414469E-03	-1.000000E+00
4.570230E-03	2.789766E+00
4.725991E-03	3.148169E+00
4.881751E-03	3.509571E+00
5.037512E-03	3.869411E+00
5.193273E-03	4.222894E+00
5.349033E-03	4.565089E+00
5.504794E-03	4.891043E+00
5.660555E-03	5.195891E+00
5.816315E-03	5.474973E+00
5.972076E-03	5.723940E+00
6.127837E-03	5.938859E+00
6.283597E-03	6.116301E+00
6.439358E-03	6.253422E+00
6.595119E-03	6.348028E+00
6.750880E-03	6.398623E+00
6.906640E-03	6.404444E+00
7.062401E-03	6.365478E+00
7.218162E-03	6.282460E+00
7.373922E-03	6.156860E+00
7.529683E-03	5.990856E+00
7.685444E-03	5.787281E+00
7.841204E-03	5.549575E+00
7.996965E-03	5.281713E+00
8.152726E-03	4.988129E+00
8.308487E-03	4.673635E+00
8.464247E-03	4.343323E+00
8.620008E-03	4.002483E+00
8.775769E-03	3.656498E+00
8.931529E-03	3.310754E+00
9.087290E-03	2.970548E+00
9.243051E-03	2.640996E+00
9.398811E-03	2.326949E+00
9.554572E-03	2.032916E+00
9.710333E-03	1.762994E+00
9.866093E-03	1.520804E+00
1.002185E-02	1.309444E+00
1.017761E-02	1.131439E+00
1.033338E-02	9.887163E-01
1.048914E-02	8.825814E-01
1.064490E-02	8.137086E-01
1.080066E-02	7.821417E-01
1.095642E-02	7.873047E-01
1.111218E-02	8.280231E-01
1.126794E-02	9.025539E-01
1.142370E-02	1.008625E+00
1.157946E-02	1.143480E+00
1.173522E-02	1.303934E+00
1.189098E-02	1.486431E+00
1.204674E-02	1.687109E+00
1.220250E-02	1.901865E+00
1.235826E-02	2.126429E+00
1.251403E-02	2.356429E+00
1.266979E-02	2.587468E+00
1.282555E-02	2.815189E+00
1.298131E-02	3.035349E+00
1.313707E-02	3.243877E+00
1.329283E-02	3.436939E+00
1.344859E-02	3.610993E+00
1.360435E-02	3.762841E+00
1.376011E-02	3.889669E+00
1.391587E-02	3.989086E+00
1.407163E-02	4.059157E+00
1.422739E-02	4.098419E+00
1.438315E-02	4.105899E+00
1.453891E-02	4.081121E+00
1.469467E-02	4.024102E+00
1.485044E-02	3.935344E+00
1.500620E-02	3.815819E+00
1.516196E-02	3.666941E+00
1.531772E-02	3.490542E+00
1.547348E-02	3.288831E+00
1.562924E-02	3.064353E+00
1.578500E-02	2.819948E+00
1.594076E-02	2.558693E+00
1.609652E-02	2.283857E+00
1.625228E-02	1.998842E+00
1.640804E-02	1.707128E+00
1.656380E-02	1.412216E+00
1.671956E-02	1.117574E+00
1.687532E-02	8.265825E-01
1.703109E-02	5.424811E-01
1.718685E-02	2.683214E-01
1.734261E-02	6.921578E-03
1.749837E-02	-1.000000E+00
1.765413E-02	-1.000000E+00
1.780989E-02	-1.000000E+00
1.796565E-02	-1.000000E+00
1.812141E-02	-1.000000E+00
1.827717E-02	-1.000000E+00
1.843293E-02	-1.000000E+00
1.858869E-02	-1.000000E+00
1.874445E-02	-1.000000E+00
1.890021E-02	-1.000000E+00
1.905597E-02	-1.000000E+00
1.921174E-02	-1.000000E+00
1.936750E-02	-1.000000E+00
1.952326E-02	-1.000000E+00
1.967902E-02	-1.000000E+00
1.983478E-02	-1.000000E+00
1.999054E-02	-1.000000E+00
2.014630E-02	-1.000000E+00
2.030206E-02	-1.000000E+00
2.045782E-02	-1.000000E+00
2.061358E-02	-1.000000E+00
2.076934E-02	-1.000000E+00
2.092510E-02	-1.000000E+00
2.108086E-02	-1.000000E+00
2.123662E-02	-1.000000E+00
2.139238E-02	-1.000000E+00
2.154815E-02	-1.000000E+00
2.170391E-02	-1.000000E+00
2.185967E-02	-1.000000E+00
2.201543E-02	-1.000000E+00
2.217119E-02	-1.000000E+00
2.232695E-02	-1.000000E+00
2.248271E-02	-1.000000E+00
2.263847E-02	-1.000000E+00
2.279423E-02	-1.000000E+00
2.294999E-02	-1.000000E+00
2.310575E-02	-1.000000E+00
2.326151E-02	-1.000000E+00
2.341727E-02	-1.000000E+00
2.357303E-02	-1.000000E+00
2.372880E-02	-1.000000E+00
2.388456E-02	-1.000000E+00
