time	Mid
5.165088E-04	0.000000E+00
6.646688E-04	0.000000E+00
8.128287E-04	0.000000E+00
9.609887E-04	0.000000E+00
1.109149E-03	0.000000E+00
1.257309E-03	0.000000E+00
1.405469E-03	0.000000E+00
1.553628E-03	0.000000E+00
1.701788E-03	0.000000E+00
1.849948E-03	0.000000E+00
1.998108E-03	0.000000E+00
2.146268E-03	0.000000E+00
2.294428E-03	0.000000E+00
2.442588E-03	0.000000E+00
2.590748E-03	0.000000E+00
2.738908E-03	0.000000E+00
2.887068E-03	0.000000E+00
3.035228E-03	0.000000E+00
3.183388E-03	0.000000E+00
3.331548E-03	0.000000E+00
3.479708E-03	0.000000E+00
3.627868E-03	0.000000E+00
3.776028E-03	0.000000E+00
3.924188E-03	0.000000E+00
4.072348E-03	0.000000E+00
4.220508E-03	0.000000E+00
4.368668E-03	0.000000E+00
4.516828E-03	-1.994179E-01
4.664988E-03	2.938687E-03
4.813148E-03	2.448853E-01
4.961307E-03	5.227875E-01
5.109467E-03	8.320989E-01
5.257627E-03	1.167523E+00
5.405787E-03	1.523184E+00
5.553947E-03	1.892798E+00
5.702107E-03	2.269848E+00
5.850267E-03	2.647749E+00
5.998427E-03	3.020005E+00
6.146587E-03	3.380357E+00
6.294747E-03	3.722912E+00
6.442907E-03	4.042261E+00
6.591067E-03	4.333578E+00
6.739227E-03	4.592697E+00
6.887387E-03	4.816179E+00
7.035547E-03	5.001349E+00
7.183707E-03	5.146326E+00
7.331867E-03	5.250029E+00
7.480027E-03	5.312170E+00
7.628187E-03	5.333227E+00
7.776347E-03	5.314407E+00
7.924507E-03	5.257601E+00
8.072667E-03	5.165316E+00
8.220827E-03	5.040611E+00
8.368986E-03	4.887021E+00
8.517146E-03	4.708470E+00
8.665306E-03	4.509193E+00
8.813466E-03	4.293646E+00
8.961626E-03	4.066417E+00
9.109786E-03	3.832143E+00
9.257946E-03	3.595429E+00
9.406106E-03	3.360764E+00
9.554266E-03	3.132452E+00
9.702426E-03	2.914542E+00
9.850586E-03	2.710768E+00
9.998746E-03	2.524498E+00
1.014691E-02	2.358688E+00
1.029507E-02	2.215845E+00
1.044323E-02	2.098002E+00
1.059139E-02	2.006698E+00
1.073955E-02	1.942970E+00
1.088771E-02	1.907348E+00
1.103587E-02	1.899867E+00
1.118403E-02	1.920080E+00
1.133219E-02	1.967077E+00
1.148035E-02	2.039518E+00
1.162851E-02	2.135663E+00
1.177667E-02	2.253417E+00
1.192483E-02	2.390367E+00
1.207299E-02	2.543835E+00
1.222115E-02	2.710924E+00
1.236931E-02	2.888573E+00
1.251747E-02	3.073605E+00
1.266563E-02	3.262784E+00
1.281379E-02	3.452865E+00
1.296195E-02	3.640641E+00
1.311011E-02	3.822999E+00
1.325826E-02	3.996956E+00
1.340642E-02	4.159709E+00
1.355458E-02	4.308667E+00
1.370274E-02	4.441487E+00
1.385090E-02	4.556101E+00
1.399906E-02	4.650743E+00
1.414722E-02	4.723964E+00
1.429538E-02	4.774644E+00
1.444354E-02	4.802005E+00
1.459170E-02	4.805608E+00
1.473986E-02	4.785352E+00
1.488802E-02	4.741465E+00
1.503618E-02	4.674492E+00
1.518434E-02	4.585279E+00
1.533250E-02	4.474949E+00
1.548066E-02	4.344879E+00
1.562882E-02	4.196672E+00
1.577698E-02	4.032124E+00
1.592514E-02	3.853195E+00
1.607330E-02	3.661972E+00
1.622146E-02	3.460637E+00
1.636962E-02	3.251426E+00
1.651778E-02	3.036601E+00
1.666594E-02	2.818408E+00
1.681410E-02	2.599052E+00
1.696226E-02	2.380658E+00
1.711042E-02	2.165245E+00
1.725858E-02	1.954702E+00
1.740674E-02	1.750760E+00
1.755490E-02	1.554975E+00
1.770306E-02	1.368709E+00
1.785122E-02	1.193122E+00
1.799938E-02	1.029155E+00
1.814754E-02	8.775331E-01
1.829570E-02	7.387598E-01
1.844386E-02	6.131214E-01
1.859202E-02	5.006931E-01
1.874018E-02	4.013493E-01
1.888834E-02	3.147767E-01
1.903650E-02	2.404907E-01
1.918466E-02	1.778542E-01
1.933282E-02	1.260982E-01
1.948098E-02	8.434501E-02
1.962914E-02	5.163149E-02
1.977730E-02	2.693411E-02
1.992546E-02	9.193633E-03
2.007362E-02	-2.660447E-03
2.022178E-02	-9.685970E-03
2.036994E-02	-1.290586E-02
2.051810E-02	-1.328721E-02
2.066626E-02	-1.172287E-02
2.081442E-02	-9.015295E-03
2.096258E-02	-5.863542E-03
2.111074E-02	-2.853105E-03
2.125890E-02	-4.494041E-04
2.140706E-02	1.005379E-03
2.155522E-02	1.292041E-03
2.170338E-02	3.104741E-04
2.185154E-02	-1.927543E-03
2.199970E-02	-5.308706E-03
2.214786E-02	-9.631488E-03
2.229602E-02	-1.462185E-02
2.244418E-02	-1.995114E-02
2.259234E-02	-2.525530E-02
2.274050E-02	-3.015538E-02
2.288866E-02	-3.427844E-02
2.303682E-02	-3.727727E-02
2.318498E-02	-3.885034E-02
2.333314E-02	-3.875921E-02
2.348130E-02	-3.684370E-02
2.362946E-02	-3.303452E-02
2.377762E-02	-2.736142E-02
2.392578E-02	-1.995783E-02
2.407394E-02	-1.106078E-02
2.422210E-02	-1.005971E-03
2.437026E-02	9.782552E-03
2.451842E-02	2.080681E-02
2.466658E-02	3.151515E-02
2.481474E-02	4.132613E-02
2.496290E-02	4.965701E-02
2.511106E-02	5.595342E-02
2.525922E-02	5.972369E-02
2.540738E-02	6.057036E-02
2.555554E-02	5.822347E-02
2.570370E-02	5.256980E-02
2.585186E-02	4.367690E-02
2.600002E-02	3.181192E-02
2.614818E-02	1.745150E-02
2.629634E-02	1.277535E-03
2.644450E-02	-1.583239E-02
2.659266E-02	-3.283790E-02
2.674082E-02	-4.857796E-02
2.688898E-02	-6.183087E-02
2.703714E-02	-7.139315E-02
2.718530E-02	-7.617058E-02
2.733346E-02	-7.528252E-02
2.748162E-02	-6.817556E-02
2.762978E-02	-5.474241E-02
2.777794E-02	-3.542610E-02
2.792610E-02	-1.132233E-02
2.807426E-02	1.576857E-02
2.822242E-02	4.332874E-02
2.837058E-02	6.818899E-02
2.851874E-02	8.670208E-02
2.866690E-02	9.504964E-02
2.881506E-02	8.974846E-02
2.896322E-02	6.837165E-02
2.911138E-02	3.058799E-02
2.925954E-02	-2.044001E-02
2.940770E-02	-7.619978E-02
2.955586E-02	-1.204133E-01
2.970402E-02	-1.259623E-01
2.985218E-02	-5.100397E-02
3.000034E-02	1.658742E-01
