        time	        rfrp
5.211610E-04	0.000000E+00
1.029033E-03	0.000000E+00
1.536845E-03	0.000000E+00
2.005595E-03	0.000000E+00
2.513408E-03	0.000000E+00
3.021220E-03	0.000000E+00
3.529033E-03	0.000000E+00
4.036845E-03	0.000000E+00
4.505595E-03	0.000000E+00
5.013408E-03	0.000000E+00
5.521220E-03	0.000000E+00
6.029033E-03	0.000000E+00
6.536845E-03	0.000000E+00
7.005595E-03	0.000000E+00
7.513408E-03	0.000000E+00
8.021220E-03	0.000000E+00
8.529033E-03	0.000000E+00
9.036845E-03	0.000000E+00
9.505595E-03	0.000000E+00
1.001341E-02	0.000000E+00
1.052122E-02	0.000000E+00
1.102903E-02	0.000000E+00
1.153685E-02	0.000000E+00
1.200558E-02	0.000000E+00
1.251268E-02	0.000000E+00
1.301869E-02	0.000000E+00
1.352328E-02	0.000000E+00
1.402596E-02	0.000000E+00
1.452630E-02	0.000000E+00
1.502375E-02	0.000000E+00
1.551117E-02	0.000000E+00
1.600313E-02	0.000000E+00
1.650566E-02	0.000000E+00
1.700057E-02	0.000000E+00
1.750185E-02	1.885780E+00
1.800123E-02	2.013288E+00
1.850053E-02	2.759245E+00
1.900076E-02	2.962919E+00
1.950174E-02	3.187679E+00
2.000185E-02	3.253425E+00
2.050214E-02	3.069983E+00
2.100115E-02	3.902725E+00
2.150115E-02	3.813980E+00
2.200216E-02	3.650646E+00
2.250255E-02	3.073870E+00
2.300410E-02	2.930507E+00
2.350294E-02	1.654028E+00
2.400908E-02	0.000000E+00
2.450679E-02	0.000000E+00
2.500807E-02	0.000000E+00
2.550624E-02	0.000000E+00
2.600145E-02	1.024695E+00
2.650398E-02	2.010884E+00
2.700010E-02	7.890228E-02
2.750064E-02	7.123798E-01
2.800177E-02	1.000188E+00
2.850096E-02	1.226523E+00
2.900060E-02	1.217265E+00
2.950113E-02	9.903878E-01
3.000149E-02	7.291360E-01
3.050211E-02	8.089612E-01
3.100346E-02	6.422427E-01
3.150118E-02	4.514501E-01
3.200385E-02	5.663414E-01
3.250271E-02	8.699090E-01
3.300147E-02	5.277631E-01
3.350176E-02	9.098914E-01
3.400295E-02	7.037455E-01
3.450313E-02	1.026866E+00
3.500274E-02	8.019055E-01
3.550081E-02	1.297279E+00
3.600031E-02	1.465130E+00
3.650211E-02	1.469170E+00
3.700101E-02	1.841525E+00
3.750128E-02	2.279965E+00
3.800460E-02	2.695137E+00
3.850180E-02	2.933445E+00
3.900117E-02	3.258597E+00
3.950476E-02	3.475438E+00
4.000005E-02	3.636993E+00
4.050179E-02	3.582467E+00
4.100303E-02	3.303297E+00
4.150670E-02	2.837496E+00
4.200810E-02	2.485738E+00
4.250657E-02	1.187178E+00
4.301119E-02	3.006777E+00
4.351353E-02	1.815444E+00
4.403066E-02	0.000000E+00
4.452620E-02	0.000000E+00
4.501900E-02	0.000000E+00
4.551920E-02	0.000000E+00
4.600420E-02	0.000000E+00
4.650048E-02	0.000000E+00
4.703599E-02	0.000000E+00
4.753417E-02	0.000000E+00
4.803297E-02	0.000000E+00
4.853237E-02	0.000000E+00
4.903222E-02	0.000000E+00
4.953224E-02	0.000000E+00
5.003230E-02	0.000000E+00
5.053235E-02	0.000000E+00
5.103228E-02	0.000000E+00
5.153200E-02	0.000000E+00
5.203152E-02	0.000000E+00
5.253074E-02	0.000000E+00
5.302963E-02	0.000000E+00
5.352817E-02	0.000000E+00
5.402621E-02	0.000000E+00
5.452354E-02	0.000000E+00
5.502000E-02	0.000000E+00
5.551545E-02	0.000000E+00
5.601216E-02	0.000000E+00
5.651003E-02	0.000000E+00
