time	Min
4.996629E-02	-2.342669E-02
5.030041E-02	-1.718647E-01
5.063453E-02	-2.967570E-01
5.096865E-02	-3.967379E-01
5.130277E-02	-4.710004E-01
5.163689E-02	-5.193330E-01
5.197101E-02	-5.421428E-01
5.230513E-02	-5.404634E-01
5.263925E-02	-5.159468E-01
5.297337E-02	-4.708360E-01
5.330749E-02	-4.079228E-01
5.364161E-02	-3.304825E-01
5.397573E-02	-2.421942E-01
5.430985E-02	-1.470422E-01
5.464397E-02	-4.920180E-02
5.497809E-02	4.709232E-02
5.531221E-02	1.376804E-01
5.564632E-02	2.186294E-01
5.598044E-02	2.863830E-01
5.631456E-02	3.379099E-01
5.664868E-02	3.708462E-01
5.698280E-02	3.836262E-01
5.731692E-02	3.755916E-01
5.765104E-02	3.470758E-01
5.798516E-02	2.994499E-01
5.831928E-02	2.351352E-01
5.865340E-02	1.575623E-01
5.898752E-02	7.107750E-02
5.932164E-02	-1.920561E-02
5.965576E-02	-1.076187E-01
5.998988E-02	-1.882153E-01
6.032400E-02	-2.551058E-01
6.065812E-02	-3.028395E-01
6.099224E-02	-3.268480E-01
6.132636E-02	-3.238979E-01
6.166048E-02	-2.925546E-01
6.199460E-02	-2.336275E-01
6.232872E-02	-1.505248E-01
6.266284E-02	-4.950685E-02
6.299696E-02	6.026537E-02
6.333107E-02	1.669431E-01
6.366519E-02	2.565917E-01
6.399931E-02	3.142607E-01
6.433343E-02	3.257384E-01
6.466755E-02	2.800776E-01
6.500167E-02	1.731670E-01
6.533579E-02	1.255135E-02
6.566991E-02	-1.761963E-01
6.600403E-02	-3.412832E-01
6.633815E-02	-3.942195E-01
6.667227E-02	-1.967329E-01
6.700639E-02	4.554861E-01
