        time	  tmin_flame	  tmid_flame	  tmax_flame
5.208277E-04	0.000000E+00	0.000000E+00	0.000000E+00
1.028702E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.536514E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.005264E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.513076E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.020889E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.528701E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.036514E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.505264E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.013076E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.520889E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.028701E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.536514E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.005264E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.513076E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.020889E-03	4.000000E+00	4.000000E+00	4.000000E+00
8.528591E-03	4.000000E+00	4.000000E+00	4.000000E+00
9.035664E-03	4.000000E+00	4.000000E+00	4.000000E+00
9.513275E-03	3.000000E+00	3.000000E+00	5.000000E+00
1.000556E-02	1.000000E+00	2.000000E+00	4.000000E+00
1.050386E-02	3.000000E+00	3.000000E+00	4.000000E+00
1.100251E-02	4.000000E+00	4.000000E+00	6.000000E+00
1.150233E-02	5.000000E+00	6.000000E+00	8.000000E+00
1.200217E-02	5.000000E+00	6.000000E+00	9.000000E+00
1.250171E-02	7.000000E+00	7.000000E+00	7.000000E+00
1.300011E-02	6.000000E+00	6.000000E+00	6.000000E+00
1.350058E-02	7.000000E+00	7.000000E+00	7.000000E+00
1.400045E-02	7.000000E+00	7.000000E+00	7.000000E+00
1.450116E-02	6.000000E+00	6.000000E+00	6.000000E+00
1.500934E-02	4.000000E+00	4.000000E+00	4.000000E+00
1.551449E-02	2.000000E+00	2.000000E+00	2.000000E+00
1.600185E-02	1.000000E+00	1.000000E+00	4.000000E+00
1.650511E-02	1.000000E+00	1.000000E+00	3.000000E+00
1.700316E-02	1.000000E+00	2.000000E+00	4.000000E+00
1.750417E-02	1.000000E+00	3.000000E+00	4.000000E+00
1.800429E-02	3.000000E+00	3.000000E+00	5.000000E+00
1.850430E-02	2.000000E+00	3.000000E+00	5.000000E+00
1.900074E-02	3.000000E+00	3.000000E+00	5.000000E+00
1.950464E-02	3.000000E+00	3.000000E+00	6.000000E+00
2.000383E-02	1.000000E+00	3.000000E+00	5.000000E+00
2.050164E-02	1.000000E+00	2.000000E+00	4.000000E+00
2.100453E-02	1.000000E+00	2.000000E+00	4.000000E+00
2.150287E-02	1.000000E+00	2.000000E+00	4.000000E+00
2.200080E-02	1.000000E+00	2.000000E+00	4.000000E+00
2.250065E-02	1.000000E+00	3.000000E+00	5.000000E+00
2.300354E-02	1.000000E+00	3.000000E+00	5.000000E+00
2.350158E-02	2.000000E+00	3.000000E+00	5.000000E+00
2.400211E-02	2.000000E+00	3.000000E+00	5.000000E+00
2.450556E-02	3.000000E+00	3.000000E+00	5.000000E+00
2.500664E-02	3.000000E+00	4.000000E+00	6.000000E+00
2.550665E-02	3.000000E+00	4.000000E+00	6.000000E+00
2.600665E-02	4.000000E+00	5.000000E+00	7.000000E+00
2.650576E-02	3.000000E+00	4.000000E+00	6.000000E+00
2.700114E-02	4.000000E+00	5.000000E+00	7.000000E+00
2.750242E-02	4.000000E+00	5.000000E+00	8.000000E+00
2.800784E-02	4.000000E+00	5.000000E+00	8.000000E+00
2.850393E-02	4.000000E+00	5.000000E+00	8.000000E+00
2.900758E-02	3.000000E+00	4.000000E+00	8.000000E+00
2.950099E-02	3.000000E+00	4.000000E+00	8.000000E+00
3.000487E-02	1.000000E+00	2.000000E+00	5.000000E+00
