phi         	LBV         
7.999930E-01	2.533410E+01
8.500190E-01	2.817800E+01
8.999690E-01	3.069290E+01
9.500330E-01	3.284030E+01
1.000020E+00	3.458490E+01
1.050030E+00	3.597980E+01
1.100000E+00	3.696610E+01
1.149990E+00	3.755440E+01
1.199990E+00	3.779020E+01
1.250010E+00	3.763880E+01
1.300030E+00	3.714490E+01
1.349980E+00	3.630320E+01
1.399990E+00	3.514840E+01
1.449980E+00	3.369600E+01
1.500000E+00	3.198300E+01
