time	Mid
2.752425E-02	-6.968761E-02
2.773521E-02	-5.880832E-02
2.794617E-02	-4.701006E-02
2.815714E-02	-3.460181E-02
2.836810E-02	-2.189751E-02
2.857907E-02	-9.209768E-03
2.879003E-02	3.156586E-03
2.900100E-02	1.491092E-02
2.921196E-02	2.578283E-02
2.942293E-02	3.552811E-02
2.963389E-02	4.393402E-02
2.984486E-02	5.082402E-02
3.005582E-02	5.606183E-02
3.026679E-02	5.955448E-02
3.047775E-02	6.125466E-02
3.068872E-02	6.116169E-02
3.089968E-02	5.932185E-02
3.111065E-02	5.582717E-02
3.132161E-02	5.081321E-02
3.153257E-02	4.445602E-02
3.174354E-02	3.696746E-02
3.195450E-02	2.858996E-02
3.216547E-02	1.959014E-02
3.237643E-02	1.025166E-02
3.258740E-02	8.673569E-04
3.279836E-02	-8.268732E-03
3.300933E-02	-1.687039E-02
3.322029E-02	-2.466752E-02
3.343126E-02	-3.141454E-02
3.364222E-02	-3.689879E-02
3.385319E-02	-4.094746E-02
3.406415E-02	-4.343458E-02
3.427512E-02	-4.428593E-02
3.448608E-02	-4.348292E-02
3.469705E-02	-4.106559E-02
3.490801E-02	-3.713244E-02
3.511897E-02	-3.183897E-02
3.532994E-02	-2.539496E-02
3.554090E-02	-1.805831E-02
3.575187E-02	-1.012771E-02
3.596283E-02	-1.932756E-03
3.617380E-02	6.177358E-03
3.638476E-02	1.384689E-02
3.659573E-02	2.072844E-02
3.680669E-02	2.649766E-02
3.701766E-02	3.086932E-02
3.722862E-02	3.361337E-02
3.743959E-02	3.456843E-02
3.765055E-02	3.365633E-02
3.786152E-02	3.089131E-02
3.807248E-02	2.638926E-02
3.828345E-02	2.036951E-02
3.849441E-02	1.315417E-02
3.870538E-02	5.159483E-03
3.891634E-02	-3.115577E-03
3.912730E-02	-1.111315E-02
3.933827E-02	-1.824357E-02
3.954923E-02	-2.392101E-02
3.976020E-02	-2.760740E-02
3.997116E-02	-2.886141E-02
4.018213E-02	-2.739298E-02
4.039309E-02	-2.312095E-02
4.060406E-02	-1.623007E-02
4.081502E-02	-7.222755E-03
4.102599E-02	3.037397E-03
4.123695E-02	1.329948E-02
4.144792E-02	2.192571E-02
4.165888E-02	2.692671E-02
4.186985E-02	2.604727E-02
4.208081E-02	1.691713E-02
4.229178E-02	-2.715008E-03
4.250274E-02	-3.463656E-02
