time	Max
5.207612E-04	0.000000E+00
7.317259E-04	0.000000E+00
9.426906E-04	0.000000E+00
1.153655E-03	0.000000E+00
1.364620E-03	0.000000E+00
1.575585E-03	0.000000E+00
1.786550E-03	0.000000E+00
1.997514E-03	0.000000E+00
2.208479E-03	0.000000E+00
2.419444E-03	0.000000E+00
2.630408E-03	0.000000E+00
2.841373E-03	0.000000E+00
3.052338E-03	0.000000E+00
3.263303E-03	0.000000E+00
3.474267E-03	0.000000E+00
3.685232E-03	0.000000E+00
3.896197E-03	0.000000E+00
4.107161E-03	0.000000E+00
4.318126E-03	0.000000E+00
4.529091E-03	0.000000E+00
4.740056E-03	0.000000E+00
4.951020E-03	0.000000E+00
5.161985E-03	0.000000E+00
5.372950E-03	0.000000E+00
5.583914E-03	0.000000E+00
5.794879E-03	0.000000E+00
6.005844E-03	0.000000E+00
6.216809E-03	0.000000E+00
6.427773E-03	0.000000E+00
6.638738E-03	0.000000E+00
6.849703E-03	0.000000E+00
7.060667E-03	0.000000E+00
7.271632E-03	0.000000E+00
7.482597E-03	0.000000E+00
7.693562E-03	-3.580150E-01
7.904526E-03	-3.009200E-01
8.115491E-03	-2.208337E-01
8.326456E-03	-1.182721E-01
8.537420E-03	5.769166E-03
8.748385E-03	1.498701E-01
8.959350E-03	3.122479E-01
9.170315E-03	4.908211E-01
9.381279E-03	6.832754E-01
9.592244E-03	8.871288E-01
9.803209E-03	1.099795E+00
1.001417E-02	1.318642E+00
1.022514E-02	1.541050E+00
1.043610E-02	1.764457E+00
1.064707E-02	1.986409E+00
1.085803E-02	2.204593E+00
1.106900E-02	2.416870E+00
1.127996E-02	2.621302E+00
1.149093E-02	2.816169E+00
1.170189E-02	2.999979E+00
1.191286E-02	3.171481E+00
1.212382E-02	3.329659E+00
1.233479E-02	3.473733E+00
1.254575E-02	3.603150E+00
1.275671E-02	3.717570E+00
1.296768E-02	3.816853E+00
1.317864E-02	3.901043E+00
1.338961E-02	3.970345E+00
1.360057E-02	4.025105E+00
1.381154E-02	4.065793E+00
1.402250E-02	4.092975E+00
1.423347E-02	4.107296E+00
1.444443E-02	4.109457E+00
1.465540E-02	4.100198E+00
1.486636E-02	4.080278E+00
1.507733E-02	4.050459E+00
1.528829E-02	4.011491E+00
1.549926E-02	3.964103E+00
1.571022E-02	3.908989E+00
1.592119E-02	3.846799E+00
1.613215E-02	3.778141E+00
1.634312E-02	3.703567E+00
1.655408E-02	3.623580E+00
1.676504E-02	3.538629E+00
1.697601E-02	3.449114E+00
1.718697E-02	3.355388E+00
1.739794E-02	3.257764E+00
1.760890E-02	3.156518E+00
1.781987E-02	3.051898E+00
1.803083E-02	2.944130E+00
1.824180E-02	2.833429E+00
1.845276E-02	2.720001E+00
1.866373E-02	2.604056E+00
1.887469E-02	2.485813E+00
1.908566E-02	2.365505E+00
1.929662E-02	2.243390E+00
1.950759E-02	2.119751E+00
1.971855E-02	1.994899E+00
1.992952E-02	1.869183E+00
2.014048E-02	1.742984E+00
2.035144E-02	1.616717E+00
2.056241E-02	1.490835E+00
2.077337E-02	1.365817E+00
2.098434E-02	1.242175E+00
2.119530E-02	1.120442E+00
2.140627E-02	1.001168E+00
2.161723E-02	8.849141E-01
2.182820E-02	7.722455E-01
2.203916E-02	6.637215E-01
2.225013E-02	5.598878E-01
2.246109E-02	4.612681E-01
2.267206E-02	3.683542E-01
2.288302E-02	2.815979E-01
2.309399E-02	2.014023E-01
2.330495E-02	1.281133E-01
2.351592E-02	6.201315E-02
2.372688E-02	3.313372E-03
2.393784E-02	-4.785035E-02
2.414881E-02	-9.142249E-02
2.435977E-02	-1.274305E-01
2.457074E-02	-1.559865E-01
2.478170E-02	-1.772870E-01
2.499267E-02	-1.916121E-01
2.520363E-02	-1.993215E-01
2.541460E-02	-2.008512E-01
2.562556E-02	-1.967066E-01
2.583653E-02	-1.874556E-01
2.604749E-02	-1.737199E-01
2.625846E-02	-1.561652E-01
2.646942E-02	-1.354903E-01
2.668039E-02	-1.124159E-01
2.689135E-02	-8.767201E-02
2.710232E-02	-6.198544E-02
2.731328E-02	-3.606725E-02
