time	Min
2.752425E-02	-4.326637E-02
2.773521E-02	-2.893842E-02
2.794617E-02	-1.458376E-02
2.815714E-02	-5.743709E-04
2.836810E-02	1.273903E-02
2.857907E-02	2.503432E-02
2.879003E-02	3.602467E-02
2.900100E-02	4.546467E-02
2.921196E-02	5.315524E-02
2.942293E-02	5.894798E-02
2.963389E-02	6.274795E-02
2.984486E-02	6.451563E-02
3.005582E-02	6.426716E-02
3.026679E-02	6.207380E-02
3.047775E-02	5.805944E-02
3.068872E-02	5.239720E-02
3.089968E-02	4.530462E-02
3.111065E-02	3.703763E-02
3.132161E-02	2.788328E-02
3.153257E-02	1.815192E-02
3.174354E-02	8.168122E-03
3.195450E-02	-1.738708E-03
3.216547E-02	-1.124399E-02
3.237643E-02	-2.003811E-02
3.258740E-02	-2.783593E-02
3.279836E-02	-3.438618E-02
3.300933E-02	-3.947990E-02
3.322029E-02	-4.295818E-02
3.343126E-02	-4.471825E-02
3.364222E-02	-4.471800E-02
3.385319E-02	-4.297920E-02
3.406415E-02	-3.958801E-02
3.427512E-02	-3.469407E-02
3.448608E-02	-2.850634E-02
3.469705E-02	-2.128787E-02
3.490801E-02	-1.334699E-02
3.511897E-02	-5.027383E-03
3.532994E-02	3.304832E-03
3.554090E-02	1.127507E-02
3.575187E-02	1.851560E-02
3.596283E-02	2.468270E-02
3.617380E-02	2.947294E-02
3.638476E-02	3.263933E-02
3.659573E-02	3.400773E-02
3.680669E-02	3.348979E-02
3.701766E-02	3.109345E-02
3.722862E-02	2.693043E-02
3.743959E-02	2.121866E-02
3.765055E-02	1.427947E-02
3.786152E-02	6.528388E-03
3.807248E-02	-1.540197E-03
3.828345E-02	-9.377702E-03
3.849441E-02	-1.640924E-02
3.870538E-02	-2.207315E-02
3.891634E-02	-2.586279E-02
3.912730E-02	-2.737536E-02
3.933827E-02	-2.636171E-02
3.954923E-02	-2.277562E-02
3.976020E-02	-1.681795E-02
3.997116E-02	-8.968595E-03
4.018213E-02	7.650370E-07
4.039309E-02	9.039863E-03
4.060406E-02	1.687817E-02
4.081502E-02	2.213156E-02
4.102599E-02	2.348756E-02
4.123695E-02	1.997840E-02
4.144792E-02	1.137420E-02
4.165888E-02	-1.276316E-03
4.186985E-02	-1.492620E-02
4.208081E-02	-2.358398E-02
4.229178E-02	-1.710656E-02
4.250274E-02	2.033651E-02
