Reactions	Percentage
R775: NH2+NH=N+NH3	0.004242903630655375
R886: CN+O=N+CO	5.149950836717812
R913: NCO(+M)=CO+N(+M)	6.307532904981122
R759: NH+O=OH+N	12.933094509775747
R757: NH+H=H2+N	28.034244032417565
R764: NH+OH=H2O+N	47.570539846320145
