            time[ms]	                  AR	                  N2	                A1CO	                H2O2	                  CH	               TXCH2	          CVCCVCCJVO	              CH2CHO	               CH2OH	                 A1X	             TXC5H5O	              OC6H4O	             C2H3CHO	              NXC4H5	             C5H4CH2	                C3H3	               SXCH2	               A1CHO	              A1CH2O	          C6H5CYCH2O	            C6H5OCH2	             C5H4CH3	                C5H6	           C5H5CH3X1	                C3H2	              AXC3H4	                A1OH	            C6H6OX24	               CH2CO	                HCCO	                C2H3	                 CH4	                C2H6	              AXC3H5	                C3H6	                CH3O	                C2H2	                C5H5	                   O	                  A1	                 HCO	                CH2O	                 HO2	                   H	                C2H4	                C2H5	                 A1O	                 CH3	                  OH	                  CO	            C6H5OCH3	                 CO2	                  O2	                  H2	                 H2O	            OC8H7OOH	                N2H2	                 NNH	                 NH2	                  NH	                 HNO	                HONO	                   N	                H2NO	                 N2O	                 NH3	                  NO	                 NO2	                 HCN	                 HNC	                  CN	                HNCO	                 NCO	                 NCN	              CH3NH2	                H2CN	               C5H5N	               C5H4N	              C5H5NO	              C5H4NO	             C5H4NO2	              PYRLYL	            BNC4H4CO	              C4H4CN	              CHCHCN	               C4H5N	             CH2CHCN	                C2N2	                HNCN	                HOCN	               CH3CN	               CH2CN
        1.000000E-03	       -0.000000E+00	       -1.737089E-11	       -0.000000E+00	       -1.505158E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -8.241395E-18	       -0.000000E+00	        4.261699E-20	       -0.000000E+00	       -2.880890E-19	       -1.028311E-18	       -7.418430E-18	       -0.000000E+00	       -1.126344E-14	       -0.000000E+00	       -6.270209E-21	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -4.092698E-20	       -0.000000E+00	       -0.000000E+00	       -9.204809E-18	       -1.223017E-19	       -2.025908E-18	       -3.624993E-17	       -0.000000E+00	       -0.000000E+00	       -1.660905E-16	       -0.000000E+00	       -8.836720E-16	       -3.115294E-15	       -3.149730E-08	       -2.906323E-19	       -1.739847E-14	       -6.889408E-14	       -2.015779E-23	       -1.013017E-12	       -1.465955E-12	       -6.218295E-13	       -1.573152E-12	       -8.236993E-16	       -0.000000E+00	       -3.232524E-13	       -5.355580E-14	       -1.989644E-14	       -1.107047E-15	       -1.026385E-12	       -2.226799E-22	       -1.557704E-10	       -4.204304E-14	       -1.726418E-17	       -3.797000E-10	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -1.330950E-13	       -4.944724E-18	       -2.702568E-26	       -0.000000E+00	       -7.414522E-16	       -2.366927E-16	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -1.812592E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00
        2.000000E-03	       -0.000000E+00	       -1.762314E-11	       -0.000000E+00	       -2.130743E-15	       -0.000000E+00	       -1.402984E-15	       -1.061729E-15	       -2.202287E-14	       -0.000000E+00	       -7.534744E-15	       -1.564470E-14	       -1.893760E-16	       -9.099273E-16	       -1.913146E-14	       -0.000000E+00	       -9.910541E-13	       -2.871006E-19	       -1.107856E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -4.837583E-19	       -3.678223E-17	       -1.030613E-17	       -0.000000E+00	       -1.661950E-15	       -2.294497E-16	       -7.174393E-15	       -4.277481E-15	       -0.000000E+00	       -4.089245E-15	       -2.071502E-14	       -1.324901E-21	       -1.091977E-13	       -2.353296E-13	       -2.220277E-07	       -1.660958E-16	       -1.267467E-12	       -1.321593E-12	       -2.335226E-20	       -2.094480E-11	       -2.268016E-11	       -1.132830E-11	       -1.475560E-10	       -6.710100E-14	       -1.828111E-15	       -1.046006E-11	       -3.168596E-12	       -1.721299E-12	       -2.721383E-14	       -3.371389E-11	       -1.642434E-19	       -1.084798E-09	       -1.686930E-12	       -5.362973E-16	       -1.339430E-08	       -0.000000E+00	       -3.137857E-14	       -1.504914E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -2.608302E-13	       -4.937851E-16	       -4.969174E-21	       -0.000000E+00	       -5.287902E-14	       -3.767187E-14	       -0.000000E+00	       -0.000000E+00	       -7.365312E-18	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -1.982297E-15	       -1.530174E-10	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -8.016674E-18	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -1.977911E-24	       -0.000000E+00	       -0.000000E+00
        3.100000E-03	       -0.000000E+00	       -1.945274E-11	       -0.000000E+00	       -9.552753E-14	       -0.000000E+00	       -6.050981E-13	       -2.272529E-12	       -3.670037E-12	       -3.208482E-14	       -1.171014E-12	       -3.594891E-12	       -3.516670E-14	       -1.713429E-13	       -3.324710E-12	       -1.345091E-17	       -3.447195E-11	       -1.144509E-13	       -2.960107E-15	       -2.297146E-13	       -0.000000E+00	       -1.428820E-13	       -2.009498E-15	       -5.212906E-15	       -1.000522E-14	       -0.000000E+00	       -1.006080E-13	       -2.391281E-14	       -1.299380E-12	       -2.028142E-13	       -2.752935E-14	       -1.041855E-12	       -2.175349E-12	       -2.540758E-17	       -5.413926E-12	       -1.011274E-11	       -1.196342E-06	       -3.687324E-14	       -4.245179E-11	       -5.114697E-11	       -3.056699E-17	       -2.570164E-10	       -2.184323E-10	       -1.180150E-10	       -4.129024E-10	       -3.599269E-12	       -4.040487E-13	       -1.873871E-10	       -8.578766E-11	       -8.009054E-11	       -6.772220E-13	       -6.642077E-10	       -2.245961E-18	       -5.664153E-09	       -6.042410E-11	       -2.046830E-14	       -3.032190E-07	       -0.000000E+00	       -2.908360E-14	       -4.341020E-15	       -3.103552E-16	       -9.975790E-16	       -0.000000E+00	       -0.000000E+00	       -9.832260E-16	       -4.006330E-13	       -3.902877E-14	       -5.212220E-19	       -0.000000E+00	       -1.747247E-12	       -1.451744E-12	       -0.000000E+00	       -8.997922E-21	       -3.789302E-15	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -1.824754E-13	       -2.179770E-08	       -0.000000E+00	       -4.157325E-12	       -6.550180E-14	       -3.286768E-15	       -0.000000E+00	       -1.608601E-09	       -0.000000E+00	       -1.299139E-23	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -1.118865E-19	       -0.000000E+00	       -0.000000E+00
        4.100000E-03	       -0.000000E+00	       -3.394761E-11	       -6.937480E-14	       -1.878759E-12	       -0.000000E+00	       -3.367068E-11	       -1.181757E-10	       -1.507322E-10	       -2.825027E-12	       -6.505151E-13	       -1.589616E-10	       -1.684790E-12	       -9.504252E-12	       -1.532751E-10	       -2.876294E-15	       -4.411816E-10	       -6.004616E-12	       -1.507730E-13	       -1.168831E-11	       -0.000000E+00	       -4.743691E-12	       -2.697759E-13	       -2.948154E-13	       -1.206632E-12	       -1.057408E-14	       -2.955636E-12	       -1.149176E-12	       -3.339102E-11	       -3.786198E-12	       -2.030611E-12	       -4.170426E-11	       -9.466768E-11	       -6.701239E-15	       -1.233652E-10	       -2.266310E-10	       -4.348601E-06	       -2.154166E-12	       -5.995949E-10	       -1.101966E-09	       -5.189843E-15	       -2.309601E-09	       -1.541558E-09	       -8.275782E-10	       -3.404334E-09	       -1.048846E-10	       -1.756654E-11	       -1.638064E-09	       -1.016103E-09	       -1.642921E-09	       -1.231691E-11	       -6.705574E-09	       -1.098544E-16	       -2.461527E-08	       -1.081564E-09	       -5.522328E-13	       -3.358850E-06	       -0.000000E+00	       -3.216661E-13	       -2.423616E-13	       -4.799193E-14	       -1.575261E-13	       -4.059849E-18	       -0.000000E+00	       -6.734829E-14	       -5.456876E-13	       -1.492394E-12	       -6.911421E-17	       -5.409462E-20	       -2.311776E-11	       -2.004969E-11	       -1.705528E-13	       -3.340142E-18	       -1.836272E-13	       -0.000000E+00	       -4.247150E-18	       -0.000000E+00	       -7.454788E-12	       -9.049312E-07	       -0.000000E+00	       -2.295822E-10	       -8.607610E-12	       -1.577877E-13	       -8.656350E-11	       -5.140373E-07	       -0.000000E+00	       -9.279372E-20	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -2.972674E-17	       -2.888734E-19	       -0.000000E+00
        5.000000E-03	       -0.000000E+00	       -2.198156E-10	       -4.970160E-12	       -3.358989E-11	       -0.000000E+00	       -7.364925E-10	       -2.613066E-09	       -2.998303E-09	       -8.141193E-11	       -1.031764E-11	       -3.376632E-09	       -3.583810E-11	       -2.482897E-10	       -2.969668E-09	       -1.494228E-13	       -2.922364E-09	       -1.681792E-10	       -3.474439E-12	       -1.960308E-10	       -6.803834E-11	       -7.669810E-11	       -1.114592E-11	       -9.121734E-12	       -4.631480E-11	       -1.034531E-13	       -8.046232E-11	       -2.588519E-11	       -6.649454E-10	       -4.809298E-11	       -5.578913E-11	       -9.285528E-10	       -2.099706E-09	       -6.424752E-13	       -1.854602E-09	       -3.459253E-09	       -1.160574E-05	       -5.603551E-11	       -5.273033E-09	       -1.613359E-08	       -3.279091E-13	       -1.894791E-08	       -1.119001E-08	       -6.294493E-09	       -3.701197E-08	       -1.918609E-09	       -3.398808E-10	       -8.935352E-09	       -8.225562E-09	       -2.224699E-08	       -1.771734E-10	       -3.987112E-08	       -5.842772E-15	       -1.164950E-07	       -1.232421E-08	       -1.090297E-11	       -2.102880E-05	       -4.126215E-20	       -9.124702E-12	       -8.051545E-12	       -2.031727E-12	       -6.685325E-12	       -1.762245E-15	       -2.494012E-15	       -1.868670E-12	       -7.497880E-13	       -3.169828E-11	       -9.472516E-15	       -5.678548E-17	       -1.739430E-10	       -1.522568E-10	       -6.794593E-12	       -4.647488E-16	       -4.278349E-12	       -0.000000E+00	       -1.340380E-15	       -8.637650E-16	       -1.591722E-10	       -1.918917E-05	       -0.000000E+00	       -5.231606E-09	       -2.229030E-10	       -3.402677E-12	       -2.850580E-09	       -1.337821E-05	       -2.644393E-12	       -2.479251E-17	       -0.000000E+00	       -0.000000E+00	       -0.000000E+00	       -2.571308E-15	       -7.294151E-17	       -9.868578E-18
        6.000000E-03	       -0.000000E+00	       -4.498823E-09	       -2.870221E-10	       -1.321525E-09	       -5.530209E-13	       -1.655945E-08	       -4.905900E-08	       -5.731967E-08	       -3.064561E-09	       -2.370207E-10	       -6.052681E-08	       -7.637480E-10	       -7.700514E-09	       -4.510737E-08	       -7.533335E-12	       -1.664860E-08	       -5.037600E-09	       -9.995069E-11	       -2.704792E-09	       -1.751091E-09	       -1.046433E-09	       -3.688773E-10	       -4.781561E-10	       -1.238491E-09	       -6.586634E-13	       -4.764629E-09	       -7.783925E-10	       -1.903454E-08	       -1.341557E-09	       -1.961800E-09	       -2.583580E-08	       -5.330120E-08	       -9.832492E-11	       -3.385417E-08	       -6.282304E-08	       -2.995838E-05	       -1.726907E-09	       -4.929301E-08	       -3.017811E-07	       -2.285636E-11	       -2.323495E-07	       -1.441847E-07	       -1.121909E-07	       -5.407620E-07	       -4.139365E-08	       -5.685867E-09	       -3.571360E-08	       -9.647639E-08	       -4.241551E-07	       -4.259766E-09	       -2.237109E-07	       -4.267066E-13	       -1.046808E-06	       -1.785454E-07	       -3.541555E-10	       -1.241590E-04	       -3.170347E-16	       -1.807180E-10	       -4.156152E-10	       -9.719627E-11	       -3.175627E-10	       -3.596840E-13	       -4.878151E-13	       -8.961729E-11	       -1.328842E-12	       -8.120470E-10	       -2.756506E-12	       -8.061945E-14	       -1.402210E-09	       -1.184620E-09	       -1.966964E-10	       -1.422076E-13	       -1.228960E-10	       -2.107424E-16	       -1.977690E-13	       -1.173674E-13	       -3.862737E-09	       -4.496410E-04	       -1.685346E-10	       -1.369372E-07	       -5.181380E-09	       -8.408629E-11	       -8.291730E-08	       -3.418302E-04	       -1.812324E-10	       -1.114026E-14	       -1.622634E-15	       -3.106242E-19	       -1.297124E-17	       -3.308044E-13	       -1.779702E-14	       -8.402425E-15
        7.000000E-03	       -0.000000E+00	       -7.567733E-08	       -5.220245E-09	       -3.485539E-08	       -4.664537E-11	       -2.546468E-07	       -2.862097E-07	       -6.448617E-07	       -8.280322E-08	       -3.896548E-09	       -3.369739E-07	       -1.072020E-08	       -1.389449E-07	       -2.478726E-07	       -2.871640E-10	       -1.370073E-07	       -9.436668E-08	       -2.407306E-09	       -1.405557E-08	       -9.917797E-09	       -5.381075E-09	       -4.108522E-09	       -1.648803E-08	       -1.024094E-08	       -1.500633E-11	       -1.806660E-07	       -2.178152E-08	       -2.319780E-07	       -5.865039E-08	       -6.596166E-08	       -4.422549E-07	       -9.399251E-07	       -7.951513E-09	       -3.794290E-07	       -7.204854E-07	       -6.727518E-05	       -4.866726E-08	       -2.334601E-07	       -4.486153E-06	       -9.651109E-10	       -2.557396E-06	       -1.871994E-06	       -1.953491E-06	       -6.122159E-06	       -6.477553E-07	       -5.607186E-08	       -1.267476E-07	       -1.223467E-06	       -6.684415E-06	       -1.102473E-07	       -1.017147E-06	       -1.987264E-11	       -1.021384E-05	       -2.138117E-06	       -1.367560E-08	       -5.661990E-04	       -7.501981E-14	       -2.083707E-09	       -1.154643E-08	       -2.457731E-09	       -7.940555E-09	       -2.668208E-11	       -2.021119E-11	       -3.455061E-09	       -3.771517E-12	       -1.477851E-08	       -3.543806E-10	       -5.134128E-11	       -1.230763E-08	       -9.029585E-09	       -3.881507E-09	       -3.133762E-11	       -3.089842E-09	       -8.007797E-14	       -9.963080E-12	       -5.092617E-12	       -6.403557E-08	       -6.691308E-03	       -4.355334E-09	       -2.381437E-06	       -6.770970E-08	       -1.462633E-09	       -1.573210E-06	       -5.693044E-03	       -3.976561E-09	       -3.371161E-12	       -2.119562E-13	       -2.934618E-16	       -1.103276E-14	       -3.432780E-11	       -2.871347E-12	       -2.024921E-12
        8.000000E-03	       -0.000000E+00	       -6.475692E-07	       -3.326651E-08	       -3.416491E-07	       -1.169029E-09	       -2.128606E-06	       -8.999620E-07	       -3.701866E-06	       -1.042434E-06	       -3.609637E-08	       -1.045908E-06	       -8.999541E-08	       -8.654084E-07	       -6.977899E-07	       -5.149053E-09	       -9.681815E-07	       -8.206681E-07	       -2.772018E-08	       -2.186436E-08	       -1.597857E-08	       -7.976438E-09	       -1.863669E-08	       -1.951098E-07	       -4.292353E-08	       -4.405563E-10	       -1.581978E-06	       -3.521265E-07	       -1.163753E-06	       -1.194840E-06	       -1.127197E-06	       -3.118868E-06	       -8.825170E-06	       -1.673677E-07	       -1.817940E-06	       -4.680228E-06	       -1.426949E-04	       -7.541506E-07	       -6.895684E-07	       -4.053496E-05	       -1.971371E-08	       -1.781525E-05	       -1.534460E-05	       -1.678482E-05	       -4.514932E-05	       -5.605979E-06	       -3.410387E-07	       -8.166916E-07	       -9.740466E-06	       -6.036758E-05	       -1.965823E-06	       -4.342559E-06	       -5.587044E-10	       -6.929421E-05	       -1.594112E-05	       -3.567093E-07	       -2.361830E-03	       -2.767868E-12	       -1.458003E-08	       -1.227165E-07	       -3.405814E-08	       -8.740309E-08	       -7.584692E-10	       -5.061240E-10	       -3.935918E-08	       -1.831449E-11	       -1.448635E-07	       -1.141465E-08	       -5.318357E-09	       -1.135695E-07	       -6.340480E-08	       -4.023208E-08	       -2.216473E-09	       -4.837636E-08	       -6.119849E-12	       -1.606660E-10	       -9.904782E-11	       -5.499779E-07	       -4.795770E-02	       -3.763028E-08	       -1.559124E-05	       -4.178090E-07	       -1.219701E-08	       -1.260000E-05	       -4.490283E-02	       -3.763641E-08	       -2.446168E-10	       -6.120621E-12	       -7.073223E-14	       -1.061451E-12	       -1.597659E-09	       -1.664353E-10	       -1.300458E-10
        9.000000E-03	       -0.000000E+00	       -2.746204E-06	       -4.096277E-07	       -1.760519E-06	       -1.581487E-08	       -9.043387E-06	       -3.194225E-06	       -1.185266E-05	       -5.141968E-06	       -2.029486E-07	       -3.647117E-06	       -5.207060E-07	       -2.971838E-06	       -2.816475E-06	       -3.708080E-08	       -2.858079E-06	       -3.425244E-06	       -1.578513E-07	       -4.075029E-08	       -2.924587E-08	       -1.569997E-08	       -9.443246E-08	       -1.219415E-06	       -2.067798E-07	       -4.758393E-09	       -5.469708E-06	       -3.321127E-06	       -5.395174E-06	       -8.038637E-06	       -7.749997E-06	       -1.094079E-05	       -5.070394E-05	       -1.439332E-06	       -5.610999E-06	       -2.928547E-05	       -2.809558E-04	       -5.208896E-06	       -3.366355E-06	       -2.561728E-04	       -2.431320E-07	       -7.087479E-05	       -7.782489E-05	       -7.587966E-05	       -2.443753E-04	       -3.108197E-05	       -1.236943E-06	       -5.765597E-06	       -4.413626E-05	       -3.628341E-04	       -2.210197E-05	       -1.844964E-05	       -1.222225E-08	       -3.233441E-04	       -8.279951E-05	       -6.284369E-06	       -9.126170E-03	       -3.776097E-11	       -7.459628E-08	       -5.995214E-07	       -3.286683E-07	       -5.167248E-07	       -1.315884E-08	       -1.002748E-08	       -1.629732E-07	       -1.594661E-10	       -8.212508E-07	       -1.365038E-07	       -1.244671E-07	       -9.112992E-07	       -3.202385E-07	       -2.534593E-07	       -6.467768E-08	       -5.375412E-07	       -2.106481E-10	       -1.145200E-09	       -1.221172E-09	       -2.923430E-06	       -1.766804E-01	       -1.545015E-07	       -5.532565E-05	       -1.370780E-06	       -5.578307E-08	       -4.968730E-05	       -1.782082E-01	       -4.640615E-07	       -7.007979E-09	       -1.483921E-10	       -6.142757E-12	       -2.805840E-11	       -3.120400E-08	       -2.833423E-09	       -2.492241E-09
        1.001150E-02	       -0.000000E+00	       -8.424220E-06	       -2.952880E-07	       -6.324248E-06	       -3.173047E-07	       -2.421311E-05	       -8.760560E-06	       -2.392682E-05	       -1.073213E-05	       -1.099345E-06	       -9.317681E-06	       -2.141220E-06	       -6.721407E-06	       -1.395546E-05	       -1.362191E-07	       -6.800549E-06	       -1.044190E-05	       -6.548508E-07	       -5.155356E-08	       -4.194110E-08	       -1.874182E-08	       -7.201285E-07	       -8.229609E-06	       -9.183237E-07	       -4.913554E-08	       -2.196162E-05	       -2.616491E-05	       -3.658513E-05	       -2.593443E-05	       -3.168163E-05	       -2.778728E-05	       -2.587113E-04	       -1.248172E-05	       -2.629475E-05	       -2.013019E-04	       -3.575580E-04	       -3.227182E-05	       -2.102048E-05	       -1.889567E-03	       -3.207655E-06	       -1.669658E-04	       -3.072388E-04	       -2.352221E-04	       -1.582008E-03	       -1.784227E-04	       -3.477303E-06	       -4.881371E-05	       -1.705383E-04	       -2.323873E-03	       -2.043824E-04	       -8.503882E-05	       -5.202103E-07	       -1.608220E-03	       -4.116689E-04	       -1.382091E-04	       -3.082790E-02	       -4.156533E-10	       -4.546015E-07	       -1.818399E-06	       -4.297565E-06	       -2.708578E-06	       -2.209925E-07	       -3.162422E-07	       -4.892177E-07	       -8.203974E-09	       -3.397666E-06	       -1.286574E-06	       -1.490015E-06	       -7.250602E-06	       -1.214815E-06	       -2.594175E-06	       -1.342696E-06	       -6.426618E-06	       -1.226735E-08	       -6.183250E-09	       -1.251503E-08	       -1.485736E-05	       -4.164787E-01	       -3.419807E-07	       -1.045600E-04	       -2.297320E-06	       -3.304785E-07	       -1.035270E-04	       -5.187008E-01	       -2.517772E-06	       -1.752387E-07	       -6.070942E-10	       -5.462887E-10	       -1.079904E-09	       -3.135477E-07	       -2.198153E-08	       -3.881609E-08
