         time	  rf_minus_rp
1.880898E-02	4.907032E+00
1.909033E-02	4.968968E+00
1.937168E-02	5.008895E+00
1.965304E-02	5.026977E+00
1.993439E-02	5.023658E+00
2.021574E-02	4.999649E+00
2.049709E-02	4.955901E+00
2.077844E-02	4.893582E+00
2.105979E-02	4.814049E+00
2.134114E-02	4.718820E+00
2.162249E-02	4.609538E+00
2.190384E-02	4.487943E+00
2.218520E-02	4.355837E+00
2.246655E-02	4.215053E+00
2.274790E-02	4.067424E+00
2.302925E-02	3.914754E+00
2.331060E-02	3.758793E+00
2.359195E-02	3.601210E+00
2.387330E-02	3.443574E+00
2.415465E-02	3.287336E+00
2.443600E-02	3.133815E+00
2.471736E-02	2.984188E+00
2.499871E-02	2.839483E+00
2.528006E-02	2.700575E+00
2.556141E-02	2.568189E+00
2.584276E-02	2.442906E+00
2.612411E-02	2.325165E+00
2.640546E-02	2.215277E+00
2.668681E-02	2.113440E+00
2.696816E-02	2.019751E+00
2.724952E-02	1.934223E+00
2.753087E-02	1.856805E+00
2.781222E-02	1.787399E+00
2.809357E-02	1.725880E+00
2.837492E-02	1.672114E+00
2.865627E-02	1.625973E+00
2.893762E-02	1.587358E+00
2.921897E-02	1.556204E+00
2.950032E-02	1.532500E+00
2.978168E-02	1.516294E+00
3.006303E-02	1.507700E+00
3.034438E-02	1.506901E+00
3.062573E-02	1.514150E+00
3.090708E-02	1.529762E+00
3.118843E-02	1.554113E+00
3.146978E-02	1.587623E+00
3.175113E-02	1.630745E+00
3.203248E-02	1.683944E+00
3.231384E-02	1.747681E+00
3.259519E-02	1.822387E+00
3.287654E-02	1.908439E+00
3.315789E-02	2.006136E+00
3.343924E-02	2.115668E+00
3.372059E-02	2.237089E+00
3.400194E-02	2.370295E+00
3.428329E-02	2.514994E+00
3.456464E-02	2.670684E+00
3.484600E-02	2.836632E+00
3.512735E-02	3.011857E+00
3.540870E-02	3.195117E+00
3.569005E-02	3.384899E+00
3.597140E-02	3.579420E+00
3.625275E-02	3.776625E+00
3.653410E-02	3.974203E+00
3.681545E-02	4.169596E+00
3.709680E-02	4.360029E+00
3.737816E-02	4.542536E+00
3.765951E-02	4.714000E+00
3.794086E-02	4.871197E+00
3.822221E-02	5.010844E+00
3.850356E-02	5.129659E+00
3.878491E-02	5.224421E+00
3.906626E-02	5.292037E+00
3.934761E-02	5.329610E+00
3.962896E-02	5.334508E+00
3.991032E-02	5.304443E+00
4.019167E-02	5.237532E+00
4.047302E-02	5.132373E+00
4.075437E-02	4.988104E+00
4.103572E-02	4.804466E+00
4.131707E-02	4.581845E+00
4.159842E-02	4.321319E+00
4.187977E-02	4.024683E+00
4.216112E-02	3.694467E+00
4.244247E-02	3.333930E+00
4.272383E-02	2.947051E+00
4.300518E-02	2.538491E+00
4.328653E-02	2.113541E+00
4.356788E-02	1.678051E+00
4.384923E-02	1.238337E+00
4.413058E-02	8.010769E-01
4.441193E-02	3.731752E-01
4.469328E-02	-1.000000E+00
4.497463E-02	-1.000000E+00
4.525599E-02	-1.000000E+00
4.553734E-02	-1.000000E+00
4.581869E-02	-1.000000E+00
4.610004E-02	-1.000000E+00
4.638139E-02	-1.000000E+00
4.666274E-02	-1.000000E+00
4.694409E-02	-1.000000E+00
4.722544E-02	-1.000000E+00
4.750679E-02	-1.000000E+00
4.778815E-02	-1.000000E+00
4.806950E-02	-1.000000E+00
4.835085E-02	-1.000000E+00
4.863220E-02	-1.000000E+00
4.891355E-02	-1.000000E+00
4.919490E-02	-1.000000E+00
4.947625E-02	-1.000000E+00
4.975760E-02	-1.000000E+00
5.003895E-02	-1.000000E+00
5.032031E-02	-1.000000E+00
5.060166E-02	-1.000000E+00
5.088301E-02	-1.000000E+00
5.116436E-02	-1.000000E+00
5.144571E-02	-1.000000E+00
5.172706E-02	-1.000000E+00
5.200841E-02	-1.000000E+00
5.228976E-02	-1.000000E+00
5.257111E-02	-1.000000E+00
5.285247E-02	-1.000000E+00
5.313382E-02	-1.000000E+00
5.341517E-02	-1.000000E+00
5.369652E-02	-1.000000E+00
5.397787E-02	-1.000000E+00
5.425922E-02	-1.000000E+00
5.454057E-02	-1.000000E+00
5.482192E-02	-1.000000E+00
5.510327E-02	-1.000000E+00
5.538463E-02	-1.000000E+00
5.566598E-02	1.452874E-02
5.594733E-02	-1.000000E+00
5.622868E-02	-1.000000E+00
5.651003E-02	-1.000000E+00
