         time	  rf_minus_rp
5.167807E-04	-1.000000E+00
8.510832E-04	-1.000000E+00
1.185386E-03	-1.000000E+00
1.519688E-03	-1.000000E+00
1.853991E-03	-1.000000E+00
2.188293E-03	-1.000000E+00
2.522595E-03	-1.000000E+00
2.856898E-03	-1.000000E+00
3.191200E-03	-1.000000E+00
3.525503E-03	-1.000000E+00
3.859805E-03	-1.000000E+00
4.194108E-03	-1.000000E+00
4.528410E-03	-1.000000E+00
4.862713E-03	-1.000000E+00
5.197015E-03	-1.000000E+00
5.531318E-03	-1.000000E+00
5.865620E-03	-1.000000E+00
6.199922E-03	-1.000000E+00
6.534225E-03	-1.000000E+00
6.868527E-03	-1.000000E+00
7.202830E-03	-1.000000E+00
7.537132E-03	-1.000000E+00
7.871435E-03	-1.000000E+00
8.205737E-03	-1.000000E+00
8.540040E-03	-1.000000E+00
8.874342E-03	-1.000000E+00
9.208645E-03	-1.000000E+00
9.542947E-03	-1.000000E+00
9.877250E-03	-1.000000E+00
1.021155E-02	-1.000000E+00
1.054585E-02	-1.000000E+00
1.088016E-02	-1.000000E+00
1.121446E-02	-1.000000E+00
1.154876E-02	-1.000000E+00
1.188306E-02	-1.000000E+00
1.221737E-02	-1.000000E+00
1.255167E-02	-1.000000E+00
1.288597E-02	1.743404E+00
1.322027E-02	2.005649E+00
1.355458E-02	2.272476E+00
1.388888E-02	2.540596E+00
1.422318E-02	2.806752E+00
1.455748E-02	3.067777E+00
1.489179E-02	3.320653E+00
1.522609E-02	3.562554E+00
1.556039E-02	3.790888E+00
1.589469E-02	4.003325E+00
1.622900E-02	4.197827E+00
1.656330E-02	4.372658E+00
1.689760E-02	4.526398E+00
1.723190E-02	4.657947E+00
1.756621E-02	4.766518E+00
1.790051E-02	4.851635E+00
1.823481E-02	4.913114E+00
1.856911E-02	4.951053E+00
1.890342E-02	4.965808E+00
1.923772E-02	4.957973E+00
1.957202E-02	4.928355E+00
1.990632E-02	4.877951E+00
2.024063E-02	4.807923E+00
2.057493E-02	4.719568E+00
2.090923E-02	4.614301E+00
2.124353E-02	4.493626E+00
2.157784E-02	4.359112E+00
2.191214E-02	4.212380E+00
2.224644E-02	4.055075E+00
2.258074E-02	3.888855E+00
2.291505E-02	3.715374E+00
2.324935E-02	3.536269E+00
2.358365E-02	3.353148E+00
2.391795E-02	3.167585E+00
2.425226E-02	2.981108E+00
2.458656E-02	2.795195E+00
2.492086E-02	2.611273E+00
2.525516E-02	2.430709E+00
2.558947E-02	2.254815E+00
2.592377E-02	2.084839E+00
2.625807E-02	1.921972E+00
2.659237E-02	1.767342E+00
2.692667E-02	1.622016E+00
2.726098E-02	1.486999E+00
2.759528E-02	1.363233E+00
2.792958E-02	1.251593E+00
2.826388E-02	1.152889E+00
2.859819E-02	1.067862E+00
2.893249E-02	9.971776E-01
2.926679E-02	9.414234E-01
2.960109E-02	9.011044E-01
2.993540E-02	8.766359E-01
3.026970E-02	8.683370E-01
3.060400E-02	8.764237E-01
3.093830E-02	9.010012E-01
3.127261E-02	9.420561E-01
3.160691E-02	9.994488E-01
3.194121E-02	1.072906E+00
3.227551E-02	1.162015E+00
3.260982E-02	1.266214E+00
3.294412E-02	1.384793E+00
3.327842E-02	1.516884E+00
3.361272E-02	1.661461E+00
3.394703E-02	1.817342E+00
3.428133E-02	1.983187E+00
3.461563E-02	2.157501E+00
3.494993E-02	2.338645E+00
3.528424E-02	2.524839E+00
3.561854E-02	2.714177E+00
3.595284E-02	2.904637E+00
3.628714E-02	3.094101E+00
3.662145E-02	3.280372E+00
3.695575E-02	3.461192E+00
3.729005E-02	3.634273E+00
3.762435E-02	3.797315E+00
3.795866E-02	3.948040E+00
3.829296E-02	4.084215E+00
3.862726E-02	4.203685E+00
3.896156E-02	4.304406E+00
3.929587E-02	4.384472E+00
3.963017E-02	4.442149E+00
3.996447E-02	4.475904E+00
4.029877E-02	4.484435E+00
4.063308E-02	4.466698E+00
4.096738E-02	4.421932E+00
4.130168E-02	4.349682E+00
4.163598E-02	4.249818E+00
4.197029E-02	4.122547E+00
4.230459E-02	3.968430E+00
4.263889E-02	3.788381E+00
4.297319E-02	3.583673E+00
4.330750E-02	3.355931E+00
4.364180E-02	3.107119E+00
4.397610E-02	2.839529E+00
4.431040E-02	2.555755E+00
4.464471E-02	2.258663E+00
4.497901E-02	1.951363E+00
4.531331E-02	1.637162E+00
4.564761E-02	1.319522E+00
4.598192E-02	1.002014E+00
4.631622E-02	6.882573E-01
4.665052E-02	3.818669E-01
4.698482E-02	8.639271E-02
4.731912E-02	-1.000000E+00
4.765343E-02	-1.000000E+00
4.798773E-02	-1.000000E+00
4.832203E-02	-1.000000E+00
4.865633E-02	-1.000000E+00
4.899064E-02	-1.000000E+00
4.932494E-02	-1.000000E+00
4.965924E-02	-1.000000E+00
4.999354E-02	-1.000000E+00
5.032785E-02	-1.000000E+00
5.066215E-02	-1.000000E+00
5.099645E-02	-1.000000E+00
5.133075E-02	-1.000000E+00
5.166506E-02	-1.000000E+00
5.199936E-02	-1.000000E+00
5.233366E-02	-1.000000E+00
5.266796E-02	-1.000000E+00
5.300227E-02	-1.000000E+00
5.333657E-02	-1.000000E+00
5.367087E-02	-1.000000E+00
5.400517E-02	-1.000000E+00
5.433948E-02	-1.000000E+00
5.467378E-02	-1.000000E+00
5.500808E-02	-1.000000E+00
5.534238E-02	-1.000000E+00
5.567669E-02	-1.000000E+00
5.601099E-02	-1.000000E+00
5.634529E-02	-1.000000E+00
5.667959E-02	-1.000000E+00
5.701390E-02	-1.000000E+00
5.734820E-02	-1.000000E+00
5.768250E-02	-1.000000E+00
5.801680E-02	-1.000000E+00
5.835111E-02	-1.000000E+00
5.868541E-02	-1.000000E+00
5.901971E-02	-1.000000E+00
5.935401E-02	-1.000000E+00
5.968832E-02	-1.000000E+00
6.002262E-02	-1.000000E+00
6.035692E-02	-1.000000E+00
6.069122E-02	-1.000000E+00
6.102553E-02	-1.000000E+00
6.135983E-02	-1.000000E+00
6.169413E-02	-1.000000E+00
6.202843E-02	-1.000000E+00
6.236274E-02	-1.000000E+00
6.269704E-02	-1.000000E+00
6.303134E-02	-1.000000E+00
6.336564E-02	-1.000000E+00
6.369995E-02	-1.000000E+00
6.403425E-02	-1.000000E+00
6.436855E-02	-1.000000E+00
6.470285E-02	-1.000000E+00
6.503716E-02	-1.000000E+00
6.537146E-02	-1.000000E+00
6.570576E-02	-1.000000E+00
6.604006E-02	-1.000000E+00
6.637437E-02	-1.000000E+00
6.670867E-02	-1.000000E+00
6.704297E-02	-1.000000E+00
