         time	  rf_minus_rp
1.028640E-03	-1.000000E+00
1.234664E-03	-1.000000E+00
1.440687E-03	-1.000000E+00
1.646711E-03	-1.000000E+00
1.852734E-03	-1.000000E+00
2.058758E-03	-1.000000E+00
2.264781E-03	-1.000000E+00
2.470805E-03	-1.000000E+00
2.676829E-03	-1.000000E+00
2.882852E-03	-1.000000E+00
3.088876E-03	-1.000000E+00
3.294899E-03	-1.000000E+00
3.500923E-03	-1.000000E+00
3.706946E-03	-1.000000E+00
3.912970E-03	-1.000000E+00
4.118994E-03	-1.000000E+00
4.325017E-03	-1.000000E+00
4.531041E-03	-1.000000E+00
4.737064E-03	-1.000000E+00
4.943088E-03	-1.000000E+00
5.149111E-03	-1.000000E+00
5.355135E-03	-1.000000E+00
5.561158E-03	-1.000000E+00
5.767182E-03	-1.000000E+00
5.973206E-03	-1.000000E+00
6.179229E-03	-1.000000E+00
6.385253E-03	-1.000000E+00
6.591276E-03	-1.000000E+00
6.797300E-03	-1.000000E+00
7.003323E-03	-1.000000E+00
7.209347E-03	-1.000000E+00
7.415371E-03	-1.000000E+00
7.621394E-03	1.708525E+00
7.827418E-03	1.769781E+00
8.033441E-03	1.813257E+00
8.239465E-03	1.839977E+00
8.445488E-03	1.851382E+00
8.651512E-03	1.849242E+00
8.857536E-03	1.835575E+00
9.063559E-03	1.812562E+00
9.269583E-03	1.782464E+00
9.475606E-03	1.747549E+00
9.681630E-03	1.710020E+00
9.887653E-03	1.671950E+00
1.009368E-02	1.635235E+00
1.029970E-02	1.601543E+00
1.050572E-02	1.572283E+00
1.071175E-02	1.548577E+00
1.091777E-02	1.531249E+00
1.112379E-02	1.520811E+00
1.132982E-02	1.517475E+00
1.153584E-02	1.521152E+00
1.174187E-02	1.531478E+00
1.194789E-02	1.547833E+00
1.215391E-02	1.569367E+00
1.235994E-02	1.595039E+00
1.256596E-02	1.623645E+00
1.277198E-02	1.653862E+00
1.297801E-02	1.684282E+00
1.318403E-02	1.713453E+00
1.339005E-02	1.739918E+00
1.359608E-02	1.762250E+00
1.380210E-02	1.779088E+00
1.400812E-02	1.789167E+00
1.421415E-02	1.791347E+00
1.442017E-02	1.784639E+00
1.462620E-02	1.768223E+00
1.483222E-02	1.741466E+00
1.503824E-02	1.703930E+00
1.524427E-02	1.655384E+00
1.545029E-02	1.595802E+00
1.565631E-02	1.525361E+00
1.586234E-02	1.444441E+00
1.606836E-02	1.353605E+00
1.627438E-02	1.253593E+00
1.648041E-02	1.145304E+00
1.668643E-02	1.029774E+00
1.689245E-02	9.081576E-01
1.709848E-02	7.817009E-01
1.730450E-02	6.517207E-01
1.751053E-02	5.195773E-01
1.771655E-02	3.866490E-01
1.792257E-02	2.543075E-01
1.812860E-02	1.238927E-01
1.833462E-02	-1.000000E+00
1.854064E-02	-1.000000E+00
1.874667E-02	-1.000000E+00
1.895269E-02	-1.000000E+00
1.915871E-02	-1.000000E+00
1.936474E-02	-1.000000E+00
1.957076E-02	-1.000000E+00
1.977678E-02	-1.000000E+00
1.998281E-02	-1.000000E+00
2.018883E-02	-1.000000E+00
2.039486E-02	-1.000000E+00
2.060088E-02	-1.000000E+00
2.080690E-02	-1.000000E+00
2.101293E-02	-1.000000E+00
2.121895E-02	-1.000000E+00
2.142497E-02	-1.000000E+00
2.163100E-02	-1.000000E+00
2.183702E-02	-1.000000E+00
2.204304E-02	-1.000000E+00
2.224907E-02	-1.000000E+00
2.245509E-02	-1.000000E+00
2.266111E-02	-1.000000E+00
2.286714E-02	-1.000000E+00
2.307316E-02	-1.000000E+00
2.327919E-02	-1.000000E+00
2.348521E-02	-1.000000E+00
2.369123E-02	-1.000000E+00
2.389726E-02	-1.000000E+00
2.410328E-02	-1.000000E+00
2.430930E-02	-1.000000E+00
2.451533E-02	-1.000000E+00
2.472135E-02	-1.000000E+00
2.492737E-02	-1.000000E+00
2.513340E-02	-1.000000E+00
2.533942E-02	-1.000000E+00
2.554544E-02	-1.000000E+00
2.575147E-02	-1.000000E+00
2.595749E-02	-1.000000E+00
2.616352E-02	-1.000000E+00
2.636954E-02	-1.000000E+00
2.657556E-02	-1.000000E+00
2.678159E-02	-1.000000E+00
2.698761E-02	-1.000000E+00
2.719363E-02	-1.000000E+00
2.739966E-02	-1.000000E+00
2.760568E-02	-1.000000E+00
2.781170E-02	-1.000000E+00
2.801773E-02	-1.000000E+00
2.822375E-02	-1.000000E+00
2.842977E-02	-1.000000E+00
2.863580E-02	-1.000000E+00
2.884182E-02	-1.000000E+00
2.904785E-02	-1.000000E+00
2.925387E-02	-1.000000E+00
2.945989E-02	-1.000000E+00
2.966592E-02	-1.000000E+00
2.987194E-02	-1.000000E+00
3.007796E-02	-1.000000E+00
3.028399E-02	-1.000000E+00
3.049001E-02	-1.000000E+00
3.069603E-02	-1.000000E+00
3.090206E-02	-1.000000E+00
3.110808E-02	-1.000000E+00
3.131410E-02	-1.000000E+00
3.152013E-02	-1.000000E+00
3.172615E-02	-1.000000E+00
3.193218E-02	-1.000000E+00
3.213820E-02	-1.000000E+00
3.234422E-02	-1.000000E+00
3.255025E-02	-1.000000E+00
3.275627E-02	-1.000000E+00
3.296229E-02	-1.000000E+00
3.316832E-02	-1.000000E+00
3.337434E-02	-1.000000E+00
3.358036E-02	-1.000000E+00
3.378639E-02	-1.000000E+00
3.399241E-02	-1.000000E+00
3.419843E-02	-1.000000E+00
3.440446E-02	-1.000000E+00
3.461048E-02	-1.000000E+00
3.481651E-02	-1.000000E+00
3.502253E-02	-1.000000E+00
3.522855E-02	-1.000000E+00
3.543458E-02	-1.000000E+00
3.564060E-02	-1.000000E+00
3.584662E-02	-1.000000E+00
3.605265E-02	-1.000000E+00
3.625867E-02	-1.000000E+00
3.646469E-02	-1.000000E+00
3.667072E-02	-1.000000E+00
3.687674E-02	-1.000000E+00
3.708276E-02	-1.000000E+00
3.728879E-02	-1.000000E+00
3.749481E-02	-1.000000E+00
3.770084E-02	-1.000000E+00
3.790686E-02	-1.000000E+00
3.811288E-02	-1.000000E+00
3.831891E-02	-1.000000E+00
3.852493E-02	-1.000000E+00
3.873095E-02	-1.000000E+00
3.893698E-02	-1.000000E+00
3.914300E-02	-1.000000E+00
3.934902E-02	-1.000000E+00
3.955505E-02	-1.000000E+00
3.976107E-02	-1.000000E+00
3.996709E-02	-1.000000E+00
4.017312E-02	-1.000000E+00
4.037914E-02	-1.000000E+00
4.058517E-02	-1.000000E+00
4.079119E-02	-1.000000E+00
4.099721E-02	-1.000000E+00
4.120324E-02	-1.000000E+00
4.140926E-02	-1.000000E+00
4.161528E-02	-1.000000E+00
4.182131E-02	-1.000000E+00
4.202733E-02	-1.000000E+00
