1.00000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.25000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.50000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.75000e+0	4.08163e-5	1.63265e-4	0.00000e+0
2.00000e+0	1.22449e-4	2.44898e-4	8.16327e-5
2.25000e+0	2.44898e-4	3.67347e-4	8.16327e-5
2.60000e+0	5.71429e-4	8.97959e-4	3.67347e-4
2.75000e+0	1.06122e-3	1.67347e-3	5.71429e-4
3.05000e+0	1.38776e-3	2.61224e-3	1.02041e-3
3.30000e+0	2.65306e-3	4.44898e-3	1.18367e-3
3.50000e+0	1.59184e-3	3.34694e-3	1.06122e-3
3.75000e+0	1.63265e-3	2.36735e-3	7.75510e-4
4.00000e+0	3.26531e-4	7.34694e-4	1.63265e-4
4.25000e+0	4.08163e-5	4.08163e-5	4.08163e-5
4.50000e+0	0.00000e+0	0.00000e+0	0.00000e+0
4.75000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.05000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.30000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.45000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.80000e+0	0.00000e+0	0.00000e+0	0.00000e+0
6.00000e+0	0.00000e+0	0.00000e+0	0.00000e+0
6.45000e+0	0.00000e+0	0.00000e+0	0.00000e+0
7.05000e+0	0.00000e+0	0.00000e+0	0.00000e+0
