1.57692e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.76923e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.88462e+0	0.00000e+0	0.00000e+0	0.00000e+0
2.07692e+0	0.00000e+0	0.00000e+0	0.00000e+0
2.30769e+0	4.16667e-5	7.50000e-5	0.00000e+0
2.38462e+0	8.33333e-5	1.08333e-4	2.50000e-5
2.50000e+0	1.33333e-4	1.58333e-4	5.00000e-5
2.61538e+0	1.83333e-4	2.25000e-4	1.16667e-4
2.73077e+0	2.58333e-4	2.91667e-4	1.91667e-4
2.84615e+0	3.08333e-4	3.58333e-4	2.33333e-4
2.96154e+0	3.66667e-4	4.25000e-4	2.91667e-4
3.07692e+0	4.41667e-4	5.08333e-4	3.58333e-4
3.26923e+0	5.08333e-4	5.91667e-4	3.91667e-4
3.57692e+0	5.41667e-4	7.00000e-4	3.08333e-4
3.84615e+0	8.33333e-6	1.66667e-5	0.00000e+0
4.00000e+0	2.50000e-5	2.50000e-5	0.00000e+0
