9.43396e-1	0.00000e+0	0.00000e+0	0.00000e+0
1.20755e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.50943e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.69811e+0	0.00000e+0	0.00000e+0	0.00000e+0
2.15094e+0	1.02041e-3	1.02041e-3	1.02041e-3
2.41509e+0	1.42857e-2	1.42857e-2	1.42857e-2
2.56604e+0	2.55102e-2	2.55102e-2	2.55102e-2
3.01887e+0	4.48980e-2	4.48980e-2	4.48980e-2
3.20755e+0	6.73469e-2	7.24490e-2	5.91837e-2
3.50943e+0	8.77551e-2	9.69388e-2	8.06122e-2
3.69811e+0	1.09184e-1	1.18367e-1	9.69388e-2
3.96226e+0	1.29592e-1	1.43878e-1	1.16327e-1
4.18868e+0	1.61224e-1	1.71429e-1	1.45918e-1
4.45283e+0	1.82653e-1	2.00000e-1	1.56122e-1
4.67925e+0	1.85714e-1	2.11224e-1	1.61224e-1
4.94340e+0	1.89796e-1	2.17347e-1	1.64286e-1
5.24528e+0	1.90816e-1	2.19388e-1	1.66327e-1
5.50943e+0	1.88776e-1	2.19388e-1	1.63265e-1
5.77358e+0	1.90816e-1	2.18367e-1	1.60204e-1
6.00000e+0	1.91837e-1	2.18367e-1	1.63265e-1
6.45283e+0	1.94898e-1	2.22449e-1	1.68367e-1
7.01887e+0	2.01020e-1	2.28571e-1	1.71429e-1
7.47170e+0	2.03061e-1	2.32653e-1	1.73469e-1
8.00000e+0	2.02041e-1	2.33673e-1	1.74490e-1
8.49057e+0	2.03061e-1	2.31633e-1	1.79592e-1
8.86792e+0	2.06122e-1	2.29592e-1	1.72449e-1
