0.00000E+00	5.00033E-02
2.59259E-01	5.00033E-02
5.55556E-01	5.00033E-02
1.55556E+00	5.00033E-02
1.70370E+00	5.00033E-02
1.92593E+00	5.00033E-02
2.11111E+00	4.98614E-02
2.22222E+00	4.98614E-02
2.37037E+00	4.96171E-02
2.59259E+00	3.84318E-02
2.70370E+00	3.00777E-02
2.77778E+00	2.36905E-02
2.77778E+00	2.36905E-02
2.85185E+00	1.71446E-02
2.85185E+00	1.71446E-02
2.88889E+00	1.39564E-02
2.92593E+00	1.09012E-02
2.92593E+00	1.09012E-02
3.00000E+00	5.39821E-03
3.18519E+00	0.00000E+00
3.48148E+00	0.00000E+00
3.66667E+00	0.00000E+00
3.96296E+00	0.00000E+00
4.18519E+00	0.00000E+00
5.59259E+00	0.00000E+00
6.18519E+00	0.00000E+00
7.40741E+00	0.00000E+00
8.44444E+00	0.00000E+00
8.85185E+00	0.00000E+00
