9.80392e-1	0.00000e+0
1.41176e+0	0.00000e+0
1.80392e+0	0.00000e+0
2.00000e+0	0.00000e+0
2.19608e+0	2.65487e-6
2.31373e+0	5.30973e-6
2.43137e+0	1.41593e-5
2.62745e+0	2.38938e-5
2.74510e+0	3.71681e-5
2.78431e+0	5.04425e-5
2.90196e+0	6.28319e-5
2.94118e+0	7.34513e-5
3.01961e+0	8.23009e-5
3.09804e+0	6.81416e-5
3.17647e+0	5.04425e-5
3.33333e+0	3.09735e-5
3.33333e+0	1.59292e-5
3.49020e+0	2.65487e-6
3.64706e+0	0.00000e+0
4.00000e+0	0.00000e+0
4.47059e+0	0.00000e+0
5.09804e+0	0.00000e+0
6.98039e+0	0.00000e+0
