1.65854e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.85366e+0	0.00000e+0	0.00000e+0	0.00000e+0
2.09756e+0	4.89796e-5	6.12245e-5	3.67347e-5
2.39024e+0	7.34694e-5	9.18367e-5	6.12245e-5
2.39024e+0	1.28571e-4	1.46939e-4	1.16327e-4
2.48780e+0	1.89796e-4	2.08163e-4	1.71429e-4
2.63415e+0	2.63265e-4	2.75510e-4	2.44898e-4
2.73171e+0	3.06122e-4	3.36735e-4	2.87755e-4
2.78049e+0	3.67347e-4	3.85714e-4	3.24490e-4
2.87805e+0	4.16327e-4	4.53061e-4	3.85714e-4
3.02439e+0	4.40816e-4	5.08163e-4	3.91837e-4
3.12195e+0	4.95918e-4	5.63265e-4	4.22449e-4
3.31707e+0	5.57143e-4	6.42857e-4	4.40816e-4
3.56098e+0	5.38776e-4	5.57143e-4	3.97959e-4
3.80488e+0	1.22449e-5	4.28571e-5	6.12245e-6
4.00000e+0	0.00000e+0	0.00000e+0	0.00000e+0
