9.74359e-1	0.00000e+0
1.23077e+0	0.00000e+0
1.64103e+0	0.00000e+0
1.69231e+0	0.00000e+0
2.00000e+0	3.33333e-4
2.30769e+0	1.00000e-3
2.56410e+0	2.50000e-3
2.82051e+0	4.33333e-3
3.02564e+0	6.33333e-3
3.23077e+0	8.00000e-3
3.33333e+0	9.66667e-3
3.53846e+0	1.10000e-2
3.69231e+0	9.66667e-3
3.69231e+0	7.83333e-3
3.74359e+0	5.83333e-3
3.79487e+0	4.33333e-3
3.84615e+0	2.66667e-3
3.84615e+0	1.00000e-3
3.94872e+0	3.33333e-4
4.15385e+0	0.00000e+0
4.61538e+0	0.00000e+0
5.17949e+0	0.00000e+0
5.58974e+0	0.00000e+0
7.02564e+0	0.00000e+0
