1.66667e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.90000e+0	0.00000e+0	0.00000e+0	0.00000e+0
2.10000e+0	0.00000e+0	0.00000e+0	0.00000e+0
2.33333e+0	1.72043e-5	3.65591e-5	1.07527e-5
2.50000e+0	7.52688e-5	8.81720e-5	4.30108e-5
2.63333e+0	7.74194e-5	9.67742e-5	5.37634e-5
2.73333e+0	7.09677e-5	8.81720e-5	4.51613e-5
2.73333e+0	6.02151e-5	7.09677e-5	2.36559e-5
2.83333e+0	3.87097e-5	5.37634e-5	1.50538e-5
2.86667e+0	1.93548e-5	2.36559e-5	1.07527e-5
3.06667e+0	2.36559e-5	3.65591e-5	1.07527e-5
3.26667e+0	1.93548e-5	2.58065e-5	1.07527e-5
3.40000e+0	1.29032e-5	2.36559e-5	0.00000e+0
3.53333e+0	0.00000e+0	0.00000e+0	0.00000e+0
3.80000e+0	0.00000e+0	0.00000e+0	0.00000e+0
