1.70732e+0	2.67857e-4	2.67857e-4	2.67857e-4
1.95122e+0	5.35714e-4	8.92857e-4	3.57143e-4
2.19512e+0	1.07143e-3	1.25000e-3	8.03571e-4
2.34146e+0	1.60714e-3	2.14286e-3	1.25000e-3
2.58537e+0	2.67857e-3	3.12500e-3	2.32143e-3
2.63415e+0	3.57143e-3	3.92857e-3	3.30357e-3
2.73171e+0	4.55357e-3	5.00000e-3	4.28571e-3
2.82927e+0	5.71429e-3	6.25000e-3	5.35714e-3
2.92683e+0	6.96429e-3	7.58929e-3	6.25000e-3
3.02439e+0	7.76786e-3	8.83929e-3	6.42857e-3
3.12195e+0	8.12500e-3	9.55357e-3	6.60714e-3
3.21951e+0	8.12500e-3	8.92857e-3	6.33929e-3
3.31707e+0	7.41071e-3	7.94643e-3	5.71429e-3
3.60976e+0	4.19643e-3	4.73214e-3	3.75000e-3
3.80488e+0	0.00000e+0	0.00000e+0	0.00000e+0
