1.60000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.85000e+0	0.00000e+0	0.00000e+0	0.00000e+0
2.10000e+0	0.00000e+0	0.00000e+0	0.00000e+0
2.20000e+0	2.12766e-5	5.31915e-5	0.00000e+0
2.45000e+0	6.38298e-5	8.51064e-5	2.12766e-5
2.60000e+0	7.44681e-5	1.06383e-4	2.12766e-5
2.80000e+0	1.06383e-4	1.27660e-4	6.38298e-5
2.90000e+0	1.59574e-4	1.91489e-4	1.38298e-4
3.10000e+0	2.12766e-4	2.65957e-4	1.80851e-4
3.30000e+0	2.34043e-4	3.61702e-4	1.91489e-4
3.35000e+0	3.08511e-4	4.04255e-4	2.55319e-4
3.50000e+0	3.72340e-4	3.93617e-4	2.76596e-4
3.80000e+0	1.59574e-4	1.91489e-4	1.17021e-4
