time	Min
5.165088E-04	0.000000E+00
6.646688E-04	0.000000E+00
8.128287E-04	0.000000E+00
9.609887E-04	0.000000E+00
1.109149E-03	0.000000E+00
1.257309E-03	0.000000E+00
1.405469E-03	0.000000E+00
1.553628E-03	0.000000E+00
1.701788E-03	0.000000E+00
1.849948E-03	0.000000E+00
1.998108E-03	0.000000E+00
2.146268E-03	0.000000E+00
2.294428E-03	0.000000E+00
2.442588E-03	0.000000E+00
2.590748E-03	0.000000E+00
2.738908E-03	0.000000E+00
2.887068E-03	0.000000E+00
3.035228E-03	0.000000E+00
3.183388E-03	0.000000E+00
3.331548E-03	0.000000E+00
3.479708E-03	0.000000E+00
3.627868E-03	0.000000E+00
3.776028E-03	0.000000E+00
3.924188E-03	0.000000E+00
4.072348E-03	0.000000E+00
4.220508E-03	0.000000E+00
4.368668E-03	0.000000E+00
4.516828E-03	-1.664474E-01
4.664988E-03	1.094547E-02
4.813148E-03	2.257055E-01
4.961307E-03	4.748844E-01
5.109467E-03	7.545917E-01
5.257627E-03	1.060139E+00
5.405787E-03	1.386193E+00
5.553947E-03	1.726945E+00
5.702107E-03	2.076269E+00
5.850267E-03	2.427889E+00
5.998427E-03	2.775538E+00
6.146587E-03	3.113101E+00
6.294747E-03	3.434758E+00
6.442907E-03	3.735099E+00
6.591067E-03	4.009234E+00
6.739227E-03	4.252880E+00
6.887387E-03	4.462434E+00
7.035547E-03	4.635021E+00
7.183707E-03	4.768531E+00
7.331867E-03	4.861637E+00
7.480027E-03	4.913792E+00
7.628187E-03	4.925215E+00
7.776347E-03	4.896858E+00
7.924507E-03	4.830367E+00
8.072667E-03	4.728023E+00
8.220827E-03	4.592679E+00
8.368986E-03	4.427688E+00
8.517146E-03	4.236822E+00
8.665306E-03	4.024193E+00
8.813466E-03	3.794163E+00
8.961626E-03	3.551260E+00
9.109786E-03	3.300092E+00
9.257946E-03	3.045261E+00
9.406106E-03	2.791286E+00
9.554266E-03	2.542524E+00
9.702426E-03	2.303103E+00
9.850586E-03	2.076857E+00
9.998746E-03	1.867273E+00
1.014691E-02	1.677439E+00
1.029507E-02	1.510010E+00
1.044323E-02	1.367175E+00
1.059139E-02	1.250637E+00
1.073955E-02	1.161597E+00
1.088771E-02	1.100757E+00
1.103587E-02	1.068318E+00
1.118403E-02	1.063996E+00
1.133219E-02	1.087043E+00
1.148035E-02	1.136271E+00
1.162851E-02	1.210085E+00
1.177667E-02	1.306526E+00
1.192483E-02	1.423310E+00
1.207299E-02	1.557873E+00
1.222115E-02	1.707427E+00
1.236931E-02	1.869004E+00
1.251747E-02	2.039516E+00
1.266563E-02	2.215801E+00
1.281379E-02	2.394679E+00
1.296195E-02	2.573004E+00
1.311011E-02	2.747709E+00
1.325826E-02	2.915853E+00
1.340642E-02	3.074667E+00
1.355458E-02	3.221587E+00
1.370274E-02	3.354291E+00
1.385090E-02	3.470729E+00
1.399906E-02	3.569144E+00
1.414722E-02	3.648094E+00
1.429538E-02	3.706462E+00
1.444354E-02	3.743465E+00
1.459170E-02	3.758658E+00
1.473986E-02	3.751928E+00
1.488802E-02	3.723487E+00
1.503618E-02	3.673857E+00
1.518434E-02	3.603858E+00
1.533250E-02	3.514577E+00
1.548066E-02	3.407351E+00
1.562882E-02	3.283734E+00
1.577698E-02	3.145467E+00
1.592514E-02	2.994443E+00
1.607330E-02	2.832675E+00
1.622146E-02	2.662258E+00
1.636962E-02	2.485334E+00
1.651778E-02	2.304057E+00
1.666594E-02	2.120557E+00
1.681410E-02	1.936908E+00
1.696226E-02	1.755096E+00
1.711042E-02	1.576991E+00
1.725858E-02	1.404317E+00
1.740674E-02	1.238637E+00
1.755490E-02	1.081327E+00
1.770306E-02	9.335617E-01
1.785122E-02	7.963071E-01
1.799938E-02	6.703085E-01
1.814754E-02	5.560897E-01
1.829570E-02	4.539533E-01
1.844386E-02	3.639859E-01
1.859202E-02	2.860667E-01
1.874018E-02	2.198801E-01
1.888834E-02	1.649310E-01
1.903650E-02	1.205641E-01
1.918466E-02	8.598458E-02
1.933282E-02	6.028171E-02
1.948098E-02	4.245366E-02
1.962914E-02	3.143338E-02
1.977730E-02	2.611537E-02
1.992546E-02	2.538192E-02
2.007362E-02	2.812920E-02
2.022178E-02	3.329209E-02
2.036994E-02	3.986721E-02
2.051810E-02	4.693422E-02
2.066626E-02	5.367396E-02
2.081442E-02	5.938423E-02
2.096258E-02	6.349174E-02
2.111074E-02	6.556087E-02
2.125890E-02	6.529806E-02
2.140706E-02	6.255291E-02
2.155522E-02	5.731499E-02
2.170338E-02	4.970669E-02
2.185154E-02	3.997273E-02
2.199970E-02	2.846564E-02
2.214786E-02	1.562846E-02
2.229602E-02	1.974750E-03
2.244418E-02	-1.193321E-02
2.259234E-02	-2.550945E-02
2.274050E-02	-3.816721E-02
2.288866E-02	-4.934552E-02
2.303682E-02	-5.853251E-02
2.318498E-02	-6.528826E-02
2.333314E-02	-6.926656E-02
2.348130E-02	-7.023125E-02
2.362946E-02	-6.807139E-02
2.377762E-02	-6.281123E-02
2.392578E-02	-5.461376E-02
2.407394E-02	-4.378092E-02
2.422210E-02	-3.074744E-02
2.437026E-02	-1.606790E-02
2.451842E-02	-3.985719E-04
2.466658E-02	1.552659E-02
2.481474E-02	3.092581E-02
2.496290E-02	4.500262E-02
2.511106E-02	5.698367E-02
2.525922E-02	6.615881E-02
2.540738E-02	7.192235E-02
2.555554E-02	7.381237E-02
2.570370E-02	7.154772E-02
2.585186E-02	6.506151E-02
2.600002E-02	5.452432E-02
2.614818E-02	4.036100E-02
2.629634E-02	2.325343E-02
2.644450E-02	4.129149E-03
2.659266E-02	-1.586719E-02
2.674082E-02	-3.541736E-02
2.688898E-02	-5.309463E-02
2.703714E-02	-6.744829E-02
2.718530E-02	-7.710288E-02
2.733346E-02	-8.087769E-02
2.748162E-02	-7.791745E-02
2.762978E-02	-6.782409E-02
2.777794E-02	-5.078658E-02
2.792610E-02	-2.770034E-02
2.807426E-02	-2.476024E-04
2.822242E-02	2.907135E-02
2.837058E-02	5.698678E-02
2.851874E-02	7.961351E-02
2.866690E-02	9.276429E-02
2.881506E-02	9.244297E-02
2.896322E-02	7.560973E-02
2.911138E-02	4.125045E-02
2.925954E-02	-8.148862E-03
2.940770E-02	-6.463036E-02
2.955586E-02	-1.122059E-01
2.970402E-02	-1.235624E-01
2.985218E-02	-5.589913E-02
3.000034E-02	1.542666E-01
