time	Max
5.165088E-04	0.000000E+00
6.646688E-04	0.000000E+00
8.128287E-04	0.000000E+00
9.609887E-04	0.000000E+00
1.109149E-03	0.000000E+00
1.257309E-03	0.000000E+00
1.405469E-03	0.000000E+00
1.553628E-03	0.000000E+00
1.701788E-03	0.000000E+00
1.849948E-03	0.000000E+00
1.998108E-03	0.000000E+00
2.146268E-03	0.000000E+00
2.294428E-03	0.000000E+00
2.442588E-03	0.000000E+00
2.590748E-03	0.000000E+00
2.738908E-03	0.000000E+00
2.887068E-03	0.000000E+00
3.035228E-03	0.000000E+00
3.183388E-03	0.000000E+00
3.331548E-03	0.000000E+00
3.479708E-03	0.000000E+00
3.627868E-03	0.000000E+00
3.776028E-03	0.000000E+00
3.924188E-03	0.000000E+00
4.072348E-03	0.000000E+00
4.220508E-03	0.000000E+00
4.368668E-03	0.000000E+00
4.516828E-03	-3.673439E-02
4.664988E-03	2.790319E-01
4.813148E-03	6.329950E-01
4.961307E-03	1.018966E+00
5.109467E-03	1.430383E+00
5.257627E-03	1.860490E+00
5.405787E-03	2.302504E+00
5.553947E-03	2.749753E+00
5.702107E-03	3.195806E+00
5.850267E-03	3.634575E+00
5.998427E-03	4.060402E+00
6.146587E-03	4.468134E+00
6.294747E-03	4.853171E+00
6.442907E-03	5.211505E+00
6.591067E-03	5.539746E+00
6.739227E-03	5.835132E+00
6.887387E-03	6.095529E+00
7.035547E-03	6.319425E+00
7.183707E-03	6.505905E+00
7.331867E-03	6.654634E+00
7.480027E-03	6.765818E+00
7.628187E-03	6.840174E+00
7.776347E-03	6.878882E+00
7.924507E-03	6.883552E+00
8.072667E-03	6.856169E+00
8.220827E-03	6.799050E+00
8.368986E-03	6.714798E+00
8.517146E-03	6.606250E+00
8.665306E-03	6.476434E+00
8.813466E-03	6.328521E+00
8.961626E-03	6.165777E+00
9.109786E-03	5.991525E+00
9.257946E-03	5.809098E+00
9.406106E-03	5.621802E+00
9.554266E-03	5.432880E+00
9.702426E-03	5.245473E+00
9.850586E-03	5.062595E+00
9.998746E-03	4.887094E+00
1.014691E-02	4.721634E+00
1.029507E-02	4.568669E+00
1.044323E-02	4.430417E+00
1.059139E-02	4.308850E+00
1.073955E-02	4.205673E+00
1.088771E-02	4.122317E+00
1.103587E-02	4.059925E+00
1.118403E-02	4.019347E+00
1.133219E-02	4.001141E+00
1.148035E-02	4.005567E+00
1.162851E-02	4.032592E+00
1.177667E-02	4.081895E+00
1.192483E-02	4.152872E+00
1.207299E-02	4.244650E+00
1.222115E-02	4.356097E+00
1.236931E-02	4.485837E+00
1.251747E-02	4.632268E+00
1.266563E-02	4.793578E+00
1.281379E-02	4.967770E+00
1.296195E-02	5.152682E+00
1.311011E-02	5.346010E+00
1.325826E-02	5.545335E+00
1.340642E-02	5.748150E+00
1.355458E-02	5.951885E+00
1.370274E-02	6.153934E+00
1.385090E-02	6.351686E+00
1.399906E-02	6.542550E+00
1.414722E-02	6.723988E+00
1.429538E-02	6.893534E+00
1.444354E-02	7.048828E+00
1.459170E-02	7.187641E+00
1.473986E-02	7.307896E+00
1.488802E-02	7.407692E+00
1.503618E-02	7.485328E+00
1.518434E-02	7.539320E+00
1.533250E-02	7.568418E+00
1.548066E-02	7.571621E+00
1.562882E-02	7.548190E+00
1.577698E-02	7.497654E+00
1.592514E-02	7.419821E+00
1.607330E-02	7.314778E+00
1.622146E-02	7.182891E+00
1.636962E-02	7.024806E+00
1.651778E-02	6.841436E+00
1.666594E-02	6.633958E+00
1.681410E-02	6.403800E+00
1.696226E-02	6.152622E+00
1.711042E-02	5.882299E+00
1.725858E-02	5.594905E+00
1.740674E-02	5.292682E+00
1.755490E-02	4.978022E+00
1.770306E-02	4.653434E+00
1.785122E-02	4.321517E+00
1.799938E-02	3.984930E+00
1.814754E-02	3.646360E+00
1.829570E-02	3.308490E+00
1.844386E-02	2.973968E+00
1.859202E-02	2.645374E+00
1.874018E-02	2.325186E+00
1.888834E-02	2.015756E+00
1.903650E-02	1.719277E+00
1.918466E-02	1.437756E+00
1.933282E-02	1.172991E+00
1.948098E-02	9.265493E-01
1.962914E-02	6.997478E-01
1.977730E-02	4.936377E-01
1.992546E-02	3.089928E-01
2.007362E-02	1.463019E-01
2.022178E-02	5.764712E-03
2.036994E-02	-1.127078E-01
2.051810E-02	-2.094886E-01
2.066626E-02	-2.852252E-01
2.081442E-02	-3.408271E-01
2.096258E-02	-3.774475E-01
2.111074E-02	-3.964622E-01
2.125890E-02	-3.994444E-01
2.140706E-02	-3.881358E-01
2.155522E-02	-3.644154E-01
2.170338E-02	-3.302647E-01
2.185154E-02	-2.877322E-01
2.199970E-02	-2.388952E-01
2.214786E-02	-1.858215E-01
2.229602E-02	-1.305311E-01
2.244418E-02	-7.495816E-02
2.259234E-02	-2.091416E-02
2.274050E-02	2.994604E-02
2.288866E-02	7.615629E-02
2.303682E-02	1.164665E-01
2.318498E-02	1.498665E-01
2.333314E-02	1.756051E-01
2.348130E-02	1.932018E-01
2.362946E-02	2.024545E-01
2.377762E-02	2.034392E-01
2.392578E-02	1.965033E-01
2.407394E-02	1.822520E-01
2.422210E-02	1.615267E-01
2.437026E-02	1.353779E-01
2.451842E-02	1.050296E-01
2.466658E-02	7.183956E-02
2.481474E-02	3.725333E-02
2.496290E-02	2.752982E-03
2.511106E-02	-3.019538E-02
2.525922E-02	-6.019714E-02
2.540738E-02	-8.598504E-02
2.555554E-02	-1.064721E-01
2.570370E-02	-1.208026E-01
2.585186E-02	-1.283959E-01
2.600002E-02	-1.289823E-01
2.614818E-02	-1.226298E-01
2.629634E-02	-1.097575E-01
2.644450E-02	-9.113340E-02
2.659266E-02	-6.785786E-02
2.674082E-02	-4.132809E-02
2.688898E-02	-1.318110E-02
2.703714E-02	1.477941E-02
2.718530E-02	4.067628E-02
2.733346E-02	6.267271E-02
2.748162E-02	7.909674E-02
2.762978E-02	8.857907E-02
2.777794E-02	9.019586E-02
2.792610E-02	8.360189E-02
2.807426E-02	6.915570E-02
2.822242E-02	4.800645E-02
2.837058E-02	2.213612E-02
2.851874E-02	-5.667756E-03
2.866690E-02	-3.194399E-02
2.881506E-02	-5.281740E-02
2.896322E-02	-6.443109E-02
2.911138E-02	-6.359660E-02
2.925954E-02	-4.871890E-02
2.940770E-02	-2.105854E-02
2.955586E-02	1.359852E-02
2.970402E-02	4.276515E-02
2.985218E-02	4.448238E-02
3.000034E-02	-1.615308E-02
