time	rfrp
5.165088E-04	0.000000E+00
6.646688E-04	0.000000E+00
8.128287E-04	0.000000E+00
9.609887E-04	0.000000E+00
1.109149E-03	0.000000E+00
1.257309E-03	0.000000E+00
1.405469E-03	0.000000E+00
1.553628E-03	0.000000E+00
1.701788E-03	0.000000E+00
1.849948E-03	0.000000E+00
1.998108E-03	0.000000E+00
2.146268E-03	0.000000E+00
2.294428E-03	0.000000E+00
2.442588E-03	0.000000E+00
2.590748E-03	0.000000E+00
2.738908E-03	0.000000E+00
2.887068E-03	0.000000E+00
3.035228E-03	0.000000E+00
3.183388E-03	0.000000E+00
3.331548E-03	0.000000E+00
3.479708E-03	0.000000E+00
3.627868E-03	0.000000E+00
3.776028E-03	0.000000E+00
3.924188E-03	0.000000E+00
4.072348E-03	0.000000E+00
4.220508E-03	0.000000E+00
4.368668E-03	0.000000E+00
4.516828E-03	-1.638723E-01
4.664988E-03	-7.284717E-02
4.813148E-03	3.618415E-02
4.961307E-03	1.613605E-01
5.109467E-03	3.004335E-01
5.257627E-03	4.508444E-01
5.405787E-03	6.098016E-01
5.553947E-03	7.743598E-01
5.702107E-03	9.414955E-01
5.850267E-03	1.108180E+00
5.998427E-03	1.271449E+00
6.146587E-03	1.428463E+00
6.294747E-03	1.576565E+00
6.442907E-03	1.713329E+00
6.591067E-03	1.836600E+00
6.739227E-03	1.944529E+00
6.887387E-03	2.035598E+00
7.035547E-03	2.108637E+00
7.183707E-03	2.162836E+00
7.331867E-03	2.197743E+00
7.480027E-03	2.213266E+00
7.628187E-03	2.209657E+00
7.776347E-03	2.187500E+00
7.924507E-03	2.147685E+00
8.072667E-03	2.091386E+00
8.220827E-03	2.020028E+00
8.368986E-03	1.935256E+00
8.517146E-03	1.838900E+00
8.665306E-03	1.732937E+00
8.813466E-03	1.619453E+00
8.961626E-03	1.500606E+00
9.109786E-03	1.378587E+00
9.257946E-03	1.255584E+00
9.406106E-03	1.133748E+00
9.554266E-03	1.015155E+00
9.702426E-03	9.017794E-01
9.850586E-03	7.954648E-01
9.998746E-03	6.978967E-01
1.014691E-02	6.105825E-01
1.029507E-02	5.348318E-01
1.044323E-02	4.717424E-01
1.059139E-02	4.221885E-01
1.073955E-02	3.868135E-01
1.088771E-02	3.660261E-01
1.103587E-02	3.600004E-01
1.118403E-02	3.686789E-01
1.133219E-02	3.917789E-01
1.148035E-02	4.288028E-01
1.162851E-02	4.790500E-01
1.177667E-02	5.416321E-01
1.192483E-02	6.154903E-01
1.207299E-02	6.994145E-01
1.222115E-02	7.920644E-01
1.236931E-02	8.919914E-01
1.251747E-02	9.976617E-01
1.266563E-02	1.107480E+00
1.281379E-02	1.219813E+00
1.296195E-02	1.333015E+00
1.311011E-02	1.445447E+00
1.325826E-02	1.555505E+00
1.340642E-02	1.661636E+00
1.355458E-02	1.762364E+00
1.370274E-02	1.856302E+00
1.385090E-02	1.942177E+00
1.399906E-02	2.018837E+00
1.414722E-02	2.085272E+00
1.429538E-02	2.140617E+00
1.444354E-02	2.184168E+00
1.459170E-02	2.215383E+00
1.473986E-02	2.233888E+00
1.488802E-02	2.239479E+00
1.503618E-02	2.232118E+00
1.518434E-02	2.211934E+00
1.533250E-02	2.179217E+00
1.548066E-02	2.134407E+00
1.562882E-02	2.078089E+00
1.577698E-02	2.010979E+00
1.592514E-02	1.933915E+00
1.607330E-02	1.847838E+00
1.622146E-02	1.753781E+00
1.636962E-02	1.652852E+00
1.651778E-02	1.546217E+00
1.666594E-02	1.435082E+00
1.681410E-02	1.320678E+00
1.696226E-02	1.204240E+00
1.711042E-02	1.086994E+00
1.725858E-02	9.701401E-01
1.740674E-02	8.548335E-01
1.755490E-02	7.421729E-01
1.770306E-02	6.331857E-01
1.785122E-02	5.288157E-01
1.799938E-02	4.299126E-01
1.814754E-02	3.372226E-01
1.829570E-02	2.513807E-01
1.844386E-02	1.729054E-01
1.859202E-02	1.021943E-01
1.874018E-02	3.952255E-02
1.888834E-02	-1.495750E-02
1.903650E-02	-6.121443E-02
1.918466E-02	-9.933427E-02
1.933282E-02	-1.295151E-01
1.948098E-02	-1.520602E-01
1.962914E-02	-1.673695E-01
1.977730E-02	-1.759300E-01
1.992546E-02	-1.783044E-01
2.007362E-02	-1.751195E-01
2.022178E-02	-1.670533E-01
2.036994E-02	-1.548214E-01
2.051810E-02	-1.391637E-01
2.066626E-02	-1.208300E-01
2.081442E-02	-1.005671E-01
2.096258E-02	-7.910441E-02
2.111074E-02	-5.714205E-02
2.125890E-02	-3.533827E-02
2.140706E-02	-1.429877E-02
2.155522E-02	5.433180E-03
2.170338E-02	2.338512E-02
2.185154E-02	3.916219E-02
2.199970E-02	5.245229E-02
2.214786E-02	6.302948E-02
2.229602E-02	7.075553E-02
2.244418E-02	7.557949E-02
2.259234E-02	7.753551E-02
2.274050E-02	7.673870E-02
2.288866E-02	7.337931E-02
2.303682E-02	6.771501E-02
2.318498E-02	6.006197E-02
2.333314E-02	5.078428E-02
2.348130E-02	4.028252E-02
2.362946E-02	2.898114E-02
2.377762E-02	1.731559E-02
2.392578E-02	5.718708E-03
2.407394E-02	-5.392195E-03
2.422210E-02	-1.562872E-02
2.437026E-02	-2.464345E-02
2.451842E-02	-3.214085E-02
2.466658E-02	-3.788752E-02
2.481474E-02	-4.171984E-02
2.496290E-02	-4.355004E-02
2.511106E-02	-4.336976E-02
2.525922E-02	-4.125126E-02
2.540738E-02	-3.734558E-02
2.555554E-02	-3.187809E-02
2.570370E-02	-2.514093E-02
2.585186E-02	-1.748268E-02
2.600002E-02	-9.295551E-03
2.614818E-02	-9.993362E-04
2.629634E-02	6.975884E-03
2.644450E-02	1.420985E-02
2.659266E-02	2.031169E-02
2.674082E-02	2.494211E-02
2.688898E-02	2.783363E-02
2.703714E-02	2.880933E-02
2.718530E-02	2.780101E-02
2.733346E-02	2.486122E-02
2.748162E-02	2.017327E-02
2.762978E-02	1.405149E-02
2.777794E-02	6.937876E-03
2.792610E-02	-6.121296E-04
2.807426E-02	-7.956418E-03
2.822242E-02	-1.439915E-02
2.837058E-02	-1.924268E-02
2.851874E-02	-2.184894E-02
2.866690E-02	-2.171744E-02
2.881506E-02	-1.857712E-02
2.896322E-02	-1.249386E-02
2.911138E-02	-3.992443E-03
2.925954E-02	5.811585E-03
2.940770E-02	1.506653E-02
2.955586E-02	2.103279E-02
2.970402E-02	1.993181E-02
2.985218E-02	6.794013E-03
3.000034E-02	-2.467630E-02
