       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolX_AR  	        VolX_N2  	      VolX_A1CO  	      VolX_H2O2  	        VolX_CH  	     VolX_T-CH2  	VolX_CVCCVCCJVO  	    VolX_CH2CHO  	     VolX_CH2OH  	       VolX_A1-  	   VolX_TXC5H5O  	    VolX_OC6H4O  	   VolX_C2H3CHO  	    VolX_N-C4H5  	   VolX_C5H4CH2  	      VolX_C3H3  	     VolX_S-CH2  	     VolX_A1CHO  	    VolX_A1CH2O  	VolX_C6H5CYCH2O  	  VolX_C6H5OCH2  	   VolX_C5H4CH3  	      VolX_C5H6  	 VolX_C5H5CH3-1  	      VolX_C3H2  	    VolX_A-C3H4  	      VolX_A1OH  	  VolX_C6H6O-24  	     VolX_CH2CO  	      VolX_HCCO  	      VolX_C2H3  	       VolX_CH4  	      VolX_C2H6  	    VolX_A-C3H5  	      VolX_C3H6  	      VolX_CH3O  	      VolX_C2H2  	      VolX_C5H5  	         VolX_O  	        VolX_A1  	       VolX_HCO  	      VolX_CH2O  	       VolX_HO2  	         VolX_H  	      VolX_C2H4  	      VolX_C2H5  	       VolX_A1O  	       VolX_CH3  	        VolX_OH  	        VolX_CO  	  VolX_C6H5OCH3  	       VolX_CO2  	        VolX_O2  	        VolX_H2  	       VolX_H2O  	  VolX_OC8H7OOH  	      VolX_N2H2  	       VolX_NNH  	       VolX_NH2  	        VolX_NH  	       VolX_HNO  	      VolX_HONO  	         VolX_N  	      VolX_H2NO  	       VolX_N2O  	       VolX_NH3  	        VolX_NO  	       VolX_NO2  	       VolX_HCN  	       VolX_HNC  	        VolX_CN  	      VolX_HNCO  	       VolX_NCO  	       VolX_NCN  	    VolX_CH3NH2  	      VolX_H2CN  	     VolX_C5H5N  	     VolX_C5H4N  	    VolX_C5H5NO  	    VolX_C5H4NO  	   VolX_C5H4NO2  	    VolX_PYRLYL  	  VolX_BNC4H4CO  	    VolX_C4H4CN  	    VolX_CHCHCN  	     VolX_C4H5N  	   VolX_CH2CHCN  	      VolX_C2N2  	      VolX_HNCN  	      VolX_HOCN  	     VolX_CH3CN  	     VolX_CH2CN
    5.00114E-04  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.37642E-11  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.10035E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.84871E-12  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.00011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.1496E-284  	    0.00000E+00  	    0.00000E+00  	    1.5467E-284  	    1.2309E-277  	    0.00000E+00  	    0.00000E+00  	    2.30008E-11  	    0.00000E+00  	    0.00000E+00  	    6.9147E-276  	    1.1373E-280  	    5.6503E-281  	    2.2616E-284  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.3586E-278  	    3.6867E-277  	    6.4189E-285  	    2.8260E-276  	    2.10035E-01  	    3.7191E-276  	    6.1447E-278  	    8.2165E-285  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.73659E-12  	    1.4726E-285  	    0.00000E+00  	    0.00000E+00  	    1.0845E-285  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.4064E-285  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.50011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.4996E-279  	    0.00000E+00  	    0.00000E+00  	    2.5050E-279  	    1.4304E-273  	    0.00000E+00  	    0.00000E+00  	    3.21179E-11  	    0.00000E+00  	    0.00000E+00  	    7.2063E-266  	    4.6920E-271  	    3.8002E-273  	    3.6568E-279  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.7817E-268  	    1.3101E-267  	    9.6013E-280  	    1.0696E-266  	    2.10035E-01  	    5.5436E-267  	    4.5686E-270  	    1.2730E-279  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.58228E-12  	    2.2287E-280  	    0.00000E+00  	    0.00000E+00  	    1.6737E-280  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.8202E-280  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.3992E-274  	    0.00000E+00  	    0.00000E+00  	    2.4398E-274  	    1.7489E-269  	    0.00000E+00  	    0.00000E+00  	    4.15223E-11  	    0.00000E+00  	    0.00000E+00  	    8.1235E-256  	    5.3618E-261  	    1.0666E-268  	    3.5573E-274  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.3754E-257  	    2.1246E-257  	    8.7523E-275  	    1.1574E-256  	    2.10035E-01  	    5.4227E-257  	    5.5743E-261  	    1.1963E-274  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.46980E-12  	    2.0527E-275  	    0.00000E+00  	    0.00000E+00  	    1.5679E-275  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.4044E-275  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.50011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.5009E-271  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.6667E-267  	    0.00000E+00  	    0.00000E+00  	    7.4284E-268  	    2.1719E-266  	    0.00000E+00  	    2.6363E-270  	    5.13330E-11  	    0.00000E+00  	    1.2303E-267  	    8.0384E-246  	    8.5276E-251  	    3.6664E-265  	    1.0352E-267  	    0.00000E+00  	    7.3460E-269  	    0.00000E+00  	    1.7636E-247  	    7.9667E-247  	    2.3132E-269  	    1.3086E-246  	    2.10035E-01  	    7.9422E-247  	    9.6029E-252  	    7.5637E-271  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.04231E-11  	    1.1066E-271  	    0.00000E+00  	    0.00000E+00  	    8.5796E-272  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.7595E-269  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.00011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.5689E-266  	    0.00000E+00  	    6.0324E-263  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.1868E-258  	    0.00000E+00  	    0.00000E+00  	    5.7814E-259  	    1.0280E-262  	    0.00000E+00  	    1.3678E-259  	    6.15902E-11  	    0.00000E+00  	    1.8276E-258  	    5.0579E-236  	    1.4169E-240  	    3.7359E-261  	    7.3215E-259  	    0.00000E+00  	    3.0012E-263  	    3.0832E-263  	    1.3132E-237  	    1.5669E-236  	    1.4981E-264  	    8.7543E-237  	    2.10035E-01  	    7.0180E-237  	    1.4493E-242  	    1.8025E-266  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.24495E-11  	    4.0002E-265  	    4.6342E-274  	    0.00000E+00  	    6.0284E-265  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.7480E-261  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.50011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.2195E-262  	    0.00000E+00  	    8.9826E-254  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.2420E-255  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.0470E-256  	    0.00000E+00  	    0.00000E+00  	    8.7190E-248  	    0.00000E+00  	    8.6960E-264  	    3.1525E-249  	    3.0441E-259  	    1.4751E-254  	    3.6764E-250  	    7.23121E-11  	    0.00000E+00  	    6.1002E-250  	    1.3605E-226  	    8.8905E-231  	    2.1902E-254  	    4.6664E-249  	    0.00000E+00  	    1.4581E-258  	    9.3665E-256  	    6.3373E-228  	    1.3861E-226  	    2.1894E-260  	    3.4606E-227  	    2.10035E-01  	    3.8541E-227  	    2.5685E-233  	    1.8532E-262  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.45518E-11  	    1.4522E-257  	    8.6567E-270  	    0.00000E+00  	    2.6441E-257  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.5412E-251  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.00011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.4028E-264  	    0.00000E+00  	    2.9008E-258  	    0.00000E+00  	    3.7757E-244  	    2.5257E-263  	    1.5627E-262  	    0.00000E+00  	    8.9856E-246  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.7686E-264  	    0.00000E+00  	    0.00000E+00  	    1.7639E-250  	    5.6658E-264  	    1.5380E-261  	    2.8880E-243  	    0.00000E+00  	    0.00000E+00  	    1.8052E-237  	    0.00000E+00  	    5.5758E-250  	    5.5487E-239  	    7.5685E-256  	    5.7181E-243  	    2.1846E-241  	    8.35024E-11  	    0.00000E+00  	    1.1466E-241  	    2.7161E-217  	    2.2562E-221  	    1.4315E-245  	    1.1013E-238  	    0.00000E+00  	    2.3723E-254  	    3.7061E-248  	    1.9920E-218  	    9.5296E-217  	    1.4605E-256  	    8.3207E-218  	    2.10035E-01  	    1.4858E-217  	    1.9009E-224  	    1.3008E-258  	    0.00000E+00  	    2.9576E-263  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.67298E-11  	    4.3374E-249  	    1.0160E-265  	    0.00000E+00  	    1.2230E-248  	    3.0006E-258  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.2594E-241  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.50011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    5.5582E-258  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.1394E-257  	    0.00000E+00  	    6.9972E-255  	    5.7227E-261  	    2.5786E-234  	    1.0639E-250  	    3.9770E-255  	    0.00000E+00  	    3.1375E-237  	    0.00000E+00  	    1.1955E-258  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.2575E-256  	    0.00000E+00  	    0.00000E+00  	    3.3022E-238  	    7.0030E-255  	    1.8669E-256  	    6.3032E-232  	    0.00000E+00  	    2.2705E-253  	    6.1919E-227  	    0.00000E+00  	    9.4177E-240  	    7.0931E-229  	    6.8378E-253  	    4.7190E-232  	    7.9377E-233  	    9.51539E-11  	    4.0971E-261  	    1.5131E-233  	    2.2479E-208  	    2.5298E-212  	    5.5464E-237  	    1.7799E-228  	    6.3959E-260  	    3.6115E-250  	    6.7192E-241  	    4.7078E-209  	    3.3439E-207  	    1.4933E-252  	    8.7303E-209  	    2.10035E-01  	    3.7849E-208  	    1.3561E-215  	    1.4458E-255  	    0.00000E+00  	    2.2345E-259  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.89811E-11  	    7.3896E-240  	    1.6867E-262  	    0.00000E+00  	    1.0432E-239  	    2.2271E-248  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.7772E-231  	    1.9982E-257  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    5.00011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    5.7542E-252  	    0.00000E+00  	    2.2693E-256  	    5.7461E-258  	    2.4468E-247  	    0.00000E+00  	    1.8694E-251  	    5.5262E-256  	    1.5875E-224  	    4.6749E-240  	    4.9289E-248  	    0.00000E+00  	    3.5301E-229  	    0.00000E+00  	    1.2653E-251  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.8246E-248  	    9.7183E-258  	    0.00000E+00  	    8.8168E-227  	    7.8626E-246  	    6.2520E-252  	    4.1142E-221  	    6.6640E-255  	    1.8561E-243  	    8.6111E-217  	    0.00000E+00  	    5.6720E-230  	    5.3617E-219  	    5.3798E-248  	    1.0082E-221  	    8.1100E-225  	    1.07263E-10  	    3.2087E-254  	    1.4363E-225  	    1.0210E-199  	    2.3184E-203  	    9.5277E-229  	    2.3803E-218  	    1.2465E-254  	    1.5956E-246  	    2.3162E-233  	    5.7306E-200  	    7.3751E-198  	    2.0475E-249  	    7.6661E-200  	    2.10035E-01  	    4.7201E-199  	    3.7636E-207  	    6.3630E-252  	    0.00000E+00  	    5.9313E-256  	    2.5162E-254  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.13039E-11  	    1.3119E-230  	    1.0997E-258  	    0.00000E+00  	    2.2623E-230  	    4.5189E-239  	    0.00000E+00  	    0.00000E+00  	    4.4349E-256  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.0534E-221  	    4.2174E-248  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
