       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolY_AR  	        VolY_N2  	      VolY_A1CO  	      VolY_H2O2  	        VolY_CH  	     VolY_T-CH2  	VolY_CVCCVCCJVO  	    VolY_CH2CHO  	     VolY_CH2OH  	       VolY_A1-  	   VolY_TXC5H5O  	    VolY_OC6H4O  	   VolY_C2H3CHO  	    VolY_N-C4H5  	   VolY_C5H4CH2  	      VolY_C3H3  	     VolY_S-CH2  	     VolY_A1CHO  	    VolY_A1CH2O  	VolY_C6H5CYCH2O  	  VolY_C6H5OCH2  	   VolY_C5H4CH3  	      VolY_C5H6  	 VolY_C5H5CH3-1  	      VolY_C3H2  	    VolY_A-C3H4  	      VolY_A1OH  	  VolY_C6H6O-24  	     VolY_CH2CO  	      VolY_HCCO  	      VolY_C2H3  	       VolY_CH4  	      VolY_C2H6  	    VolY_A-C3H5  	      VolY_C3H6  	      VolY_CH3O  	      VolY_C2H2  	      VolY_C5H5  	         VolY_O  	        VolY_A1  	       VolY_HCO  	      VolY_CH2O  	       VolY_HO2  	         VolY_H  	      VolY_C2H4  	      VolY_C2H5  	       VolY_A1O  	       VolY_CH3  	        VolY_OH  	        VolY_CO  	  VolY_C6H5OCH3  	       VolY_CO2  	        VolY_O2  	        VolY_H2  	       VolY_H2O  	  VolY_OC8H7OOH  	      VolY_N2H2  	       VolY_NNH  	       VolY_NH2  	        VolY_NH  	       VolY_HNO  	      VolY_HONO  	         VolY_N  	      VolY_H2NO  	       VolY_N2O  	       VolY_NH3  	        VolY_NO  	       VolY_NO2  	       VolY_HCN  	       VolY_HNC  	        VolY_CN  	      VolY_HNCO  	       VolY_NCO  	       VolY_NCN  	    VolY_CH3NH2  	      VolY_H2CN  	     VolY_C5H5N  	     VolY_C5H4N  	    VolY_C5H5NO  	    VolY_C5H4NO  	   VolY_C5H4NO2  	    VolY_PYRLYL  	  VolY_BNC4H4CO  	    VolY_C4H4CN  	    VolY_CHCHCN  	     VolY_C4H5N  	   VolY_CH2CHCN  	      VolY_C2N2  	      VolY_HNCN  	      VolY_HOCN  	     VolY_CH3CN  	     VolY_CH2CN
    5.00114E-04  	    1.50000E+03  	    3.11233E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.63201E-12  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.32920E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.34575E-12  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.00011E-03  	    1.50000E+03  	    3.20883E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.8740E-282  	    0.00000E+00  	    0.00000E+00  	    6.2034E-282  	    4.0213E-275  	    0.00000E+00  	    0.00000E+00  	    1.27535E-11  	    0.00000E+00  	    0.00000E+00  	    2.0981E-273  	    7.6293E-278  	    1.2378E-279  	    6.0470E-282  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.2296E-276  	    1.0603E-274  	    6.6158E-282  	    1.3601E-273  	    2.32920E-01  	    7.8482E-275  	    1.3908E-275  	    1.1915E-281  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.22573E-12  	    2.3999E-283  	    0.00000E+00  	    0.00000E+00  	    2.7937E-283  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.3221E-282  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.50011E-03  	    1.50000E+03  	    3.16276E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.3216E-276  	    0.00000E+00  	    0.00000E+00  	    1.0216E-276  	    4.5234E-271  	    0.00000E+00  	    0.00000E+00  	    1.78087E-11  	    0.00000E+00  	    0.00000E+00  	    1.1378E-263  	    1.3326E-268  	    4.2782E-272  	    9.9429E-277  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.6009E-266  	    2.2907E-265  	    1.0063E-276  	    3.1648E-264  	    2.32920E-01  	    8.3490E-266  	    6.9844E-268  	    1.8772E-276  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.00413E-11  	    3.6796E-278  	    0.00000E+00  	    0.00000E+00  	    4.3847E-278  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.2290E-277  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00011E-03  	    1.50000E+03  	    3.07905E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.3114E-271  	    0.00000E+00  	    0.00000E+00  	    9.9917E-272  	    5.5772E-267  	    0.00000E+00  	    0.00000E+00  	    2.30232E-11  	    0.00000E+00  	    0.00000E+00  	    6.9469E-254  	    7.2309E-259  	    1.2182E-267  	    9.7120E-272  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.1442E-256  	    1.8242E-255  	    9.2110E-272  	    2.1244E-254  	    2.32920E-01  	    4.9879E-256  	    4.9538E-259  	    1.7714E-271  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.29208E-11  	    3.4030E-273  	    0.00000E+00  	    0.00000E+00  	    4.1242E-273  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.9303E-272  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.50011E-03  	    1.50000E+03  	    3.10790E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.6328E-268  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.0833E-265  	    0.00000E+00  	    0.00000E+00  	    2.9617E-265  	    6.9103E-264  	    0.00000E+00  	    1.3780E-267  	    2.84631E-11  	    0.00000E+00  	    2.4898E-265  	    6.5852E-244  	    9.0850E-249  	    3.8025E-264  	    2.7747E-265  	    0.00000E+00  	    8.3543E-266  	    0.00000E+00  	    6.6601E-246  	    7.1687E-245  	    3.3502E-266  	    1.4987E-244  	    2.32920E-01  	    4.2619E-246  	    7.0268E-250  	    1.2554E-267  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.59005E-11  	    1.8288E-269  	    0.00000E+00  	    0.00000E+00  	    2.2498E-269  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.8638E-266  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.00011E-03  	    1.50000E+03  	    3.08507E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.9455E-263  	    0.00000E+00  	    5.5207E-260  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.3867E-256  	    0.00000E+00  	    0.00000E+00  	    1.6528E-256  	    3.1886E-260  	    0.00000E+00  	    4.8034E-257  	    3.41504E-11  	    0.00000E+00  	    3.4088E-256  	    3.7932E-234  	    1.3458E-238  	    3.9184E-260  	    1.3748E-256  	    0.00000E+00  	    2.5301E-260  	    4.6740E-261  	    4.4094E-236  	    7.8439E-235  	    1.8955E-261  	    7.1471E-235  	    2.32920E-01  	    2.4357E-236  	    5.1796E-241  	    2.8353E-263  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.89918E-11  	    8.3455E-263  	    1.3662E-271  	    0.00000E+00  	    1.8188E-262  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.1924E-258  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.50011E-03  	    1.50000E+03  	    3.00152E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.1404E-259  	    0.00000E+00  	    4.8283E-251  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.1453E-253  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.4056E-253  	    0.00000E+00  	    0.00000E+00  	    4.5952E-246  	    0.00000E+00  	    4.2768E-261  	    5.8252E-247  	    9.6541E-257  	    1.5677E-252  	    9.3093E-248  	    4.00955E-11  	    0.00000E+00  	    6.2986E-248  	    6.6524E-225  	    6.5401E-229  	    8.5867E-254  	    5.7213E-247  	    0.00000E+00  	    1.1759E-255  	    7.4595E-254  	    1.9333E-226  	    6.0292E-225  	    2.5489E-257  	    2.3865E-225  	    2.32920E-01  	    1.0440E-226  	    9.0069E-232  	    2.8342E-259  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.21989E-11  	    1.4860E-255  	    2.5813E-267  	    0.00000E+00  	    5.3696E-255  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.2100E-249  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.00011E-03  	    1.50000E+03  	    3.01548E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.0841E-261  	    0.00000E+00  	    2.0342E-255  	    0.00000E+00  	    1.4831E-241  	    2.7718E-260  	    9.1233E-260  	    0.00000E+00  	    1.4571E-243  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.3484E-261  	    0.00000E+00  	    0.00000E+00  	    3.5285E-248  	    1.0654E-260  	    2.3715E-258  	    3.3167E-241  	    0.00000E+00  	    0.00000E+00  	    8.9412E-236  	    0.00000E+00  	    8.9940E-248  	    7.4096E-237  	    2.4020E-253  	    3.7103E-241  	    4.8751E-239  	    4.63003E-11  	    0.00000E+00  	    7.7380E-240  	    1.0129E-215  	    1.5492E-219  	    6.8587E-245  	    9.2506E-237  	    0.00000E+00  	    2.0186E-251  	    2.5833E-246  	    3.8108E-217  	    4.8161E-215  	    1.8427E-253  	    5.7926E-216  	    2.32920E-01  	    3.3904E-217  	    7.7378E-223  	    1.9815E-255  	    0.00000E+00  	    1.3979E-260  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.55215E-11  	    3.2355E-247  	    3.0611E-263  	    0.00000E+00  	    1.6432E-246  	    7.0741E-256  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.7034E-239  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.50011E-03  	    1.50000E+03  	    3.00910E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    2.7695E-255  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.0484E-254  	    0.00000E+00  	    5.5537E-252  	    8.6413E-258  	    7.1798E-232  	    3.5035E-248  	    1.7745E-252  	    0.00000E+00  	    3.0384E-235  	    0.00000E+00  	    1.7691E-255  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.3019E-254  	    0.00000E+00  	    0.00000E+00  	    3.2252E-236  	    6.2029E-252  	    2.4886E-253  	    5.1130E-230  	    0.00000E+00  	    4.6126E-251  	    1.9906E-225  	    0.00000E+00  	    1.4926E-237  	    5.8982E-227  	    2.0900E-250  	    2.9300E-230  	    1.5271E-230  	    5.27608E-11  	    5.6133E-258  	    7.7526E-232  	    1.1311E-206  	    8.6142E-211  	    1.5664E-236  	    8.4414E-227  	    3.4884E-257  	    2.6795E-247  	    3.7673E-239  	    9.0905E-208  	    1.3754E-205  	    1.6143E-249  	    6.6584E-207  	    2.32920E-01  	    8.8231E-208  	    3.3610E-214  	    2.2037E-252  	    0.00000E+00  	    8.3331E-257  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.89558E-11  	    3.8228E-238  	    5.0747E-260  	    0.00000E+00  	    6.8382E-238  	    2.2523E-246  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.0622E-229  	    1.2810E-254  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    5.00011E-03  	    1.50000E+03  	    2.94085E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    1.4943E-249  	    0.00000E+00  	    4.1266E-254  	    7.7521E-255  	    2.9840E-245  	    0.00000E+00  	    1.5915E-248  	    5.5553E-253  	    3.2439E-222  	    9.1388E-238  	    1.7753E-245  	    0.00000E+00  	    2.8109E-227  	    0.00000E+00  	    1.2167E-248  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.1763E-246  	    1.1292E-254  	    0.00000E+00  	    7.9338E-225  	    3.8884E-243  	    7.0184E-249  	    3.4577E-219  	    2.5918E-252  	    2.2739E-241  	    1.9972E-215  	    0.00000E+00  	    6.9356E-228  	    3.0812E-217  	    1.1190E-245  	    5.2615E-220  	    1.3522E-222  	    5.94752E-11  	    2.9356E-251  	    6.3629E-224  	    3.1049E-198  	    1.0537E-201  	    1.8604E-228  	    1.4598E-216  	    4.2486E-252  	    1.4206E-243  	    8.4876E-232  	    1.3760E-198  	    1.7187E-196  	    2.4893E-246  	    3.3093E-198  	    2.32920E-01  	    1.3546E-198  	    8.4490E-206  	    9.8205E-249  	    0.00000E+00  	    2.0162E-253  	    5.0094E-252  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.24993E-11  	    6.5166E-229  	    3.3467E-256  	    0.00000E+00  	    1.3975E-228  	    3.8206E-237  	    0.00000E+00  	    0.00000E+00  	    3.1220E-253  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.3041E-219  	    2.0475E-245  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
