1.60000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.85000e+0	0.00000e+0	0.00000e+0	0.00000e+0
2.15000e+0	0.00000e+0	7.54717e-6	0.00000e+0
2.30000e+0	4.52830e-5	5.66038e-5	3.77358e-5
2.50000e+0	9.43396e-5	1.05660e-4	8.30189e-5
2.60000e+0	1.35849e-4	1.47170e-4	1.13208e-4
2.70000e+0	1.50943e-4	1.77358e-4	1.43396e-4
2.75000e+0	1.92453e-4	2.07547e-4	1.47170e-4
2.85000e+0	1.88679e-4	2.22642e-4	1.58491e-4
3.00000e+0	2.03774e-4	2.33962e-4	1.81132e-4
3.10000e+0	2.56604e-4	2.83019e-4	2.00000e-4
3.10000e+0	2.49057e-4	3.01887e-4	2.11321e-4
3.30000e+0	2.56604e-4	2.90566e-4	2.00000e-4
3.60000e+0	1.88679e-4	2.00000e-4	1.50943e-4
3.75000e+0	0.00000e+0	0.00000e+0	0.00000e+0
