1.00000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.20000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.45000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.75000e+0	7.40741e-5	1.57407e-4	4.62963e-5
2.00000e+0	1.48148e-4	2.77778e-4	6.48148e-5
2.20000e+0	1.57407e-4	3.14815e-4	7.40741e-5
2.50000e+0	1.66667e-4	3.61111e-4	9.25926e-5
2.70000e+0	2.22222e-4	4.35185e-4	1.11111e-4
3.00000e+0	2.31481e-4	4.62963e-4	1.11111e-4
3.25000e+0	2.22222e-4	5.18519e-4	1.20370e-4
3.50000e+0	3.42593e-4	6.29630e-4	1.85185e-4
3.75000e+0	4.72222e-4	8.88889e-4	2.31481e-4
4.00000e+0	5.09259e-4	7.87037e-4	2.31481e-4
4.20000e+0	1.75926e-4	3.14815e-4	1.29630e-4
4.55000e+0	1.38889e-4	1.94444e-4	6.48148e-5
4.75000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.00000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.20000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.50000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.75000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.95000e+0	0.00000e+0	0.00000e+0	0.00000e+0
6.50000e+0	0.00000e+0	0.00000e+0	0.00000e+0
7.00000e+0	0.00000e+0	0.00000e+0	0.00000e+0
