9.50820E-01	0.00000E+00
1.27869E+00	0.00000E+00
1.44262E+00	0.00000E+00
1.73770E+00	0.00000E+00
2.00000E+00	0.00000E+00
2.26230E+00	0.00000E+00
2.55738E+00	0.00000E+00
2.75410E+00	0.00000E+00
3.11475E+00	0.00000E+00
3.34426E+00	0.00000E+00
3.70492E+00	4.03554E-04
3.96721E+00	7.35194E-03
4.16393E+00	1.85191E-02
4.49180E+00	5.09035E-02
4.62295E+00	6.88667E-02
4.81967E+00	1.00824E-01
5.08197E+00	1.51173E-01
5.31148E+00	1.99827E-01
5.50820E+00	2.42523E-01
5.60656E+00	2.63563E-01
5.86885E+00	3.16796E-01
6.06557E+00	3.52847E-01
6.26230E+00	3.85182E-01
6.62295E+00	4.35496E-01
7.04918E+00	4.79020E-01
7.57377E+00	4.96731E-01
8.03279E+00	5.00595E-01
8.49180E+00	5.00838E-01
9.01639E+00	4.98385E-01
