1.00000E+00	0.00000E+00
1.42308E+00	3.85123E-05
1.69231E+00	7.85745E-04
1.84615E+00	4.15981E-03
2.00000E+00	5.66031E-03
2.23077E+00	1.17115E-02
2.30769E+00	1.56412E-02
2.42308E+00	2.30531E-02
2.65385E+00	4.05287E-02
2.76923E+00	4.94518E-02
2.92308E+00	6.13150E-02
3.03846E+00	7.05031E-02
3.23077E+00	8.69709E-02
3.38462E+00	1.00752E-01
3.53846E+00	1.13448E-01
3.80769E+00	1.26273E-01
3.96154E+00	1.25124E-01
4.11538E+00	1.17309E-01
4.26923E+00	1.04119E-01
4.34615E+00	9.62011E-02
4.53846E+00	7.50739E-02
4.65385E+00	6.28446E-02
4.80769E+00	4.82782E-02
4.92308E+00	3.88915E-02
5.11538E+00	2.58808E-02
5.34615E+00	1.38019E-02
5.84615E+00	3.84655E-03
6.07692E+00	1.77181E-03
6.69231E+00	0.00000E+00
7.30769E+00	0.00000E+00
9.07692E+00	0.00000E+00
