1.61538e+0	8.47458e-5	8.47458e-5	8.47458e-5
1.88462e+0	1.69492e-4	1.69492e-4	1.69492e-4
2.15385e+0	3.38983e-4	5.93220e-4	0.00000e+0
2.34615e+0	6.77966e-4	9.32203e-4	4.23729e-4
2.50000e+0	1.27119e-3	1.61017e-3	9.32203e-4
2.61538e+0	1.77966e-3	2.03390e-3	1.35593e-3
2.65385e+0	2.28814e-3	2.54237e-3	1.69492e-3
2.80769e+0	2.71186e-3	3.05085e-3	2.11864e-3
2.88462e+0	3.22034e-3	3.38983e-3	2.45763e-3
3.00000e+0	3.72881e-3	4.40678e-3	2.71186e-3
3.07692e+0	4.40678e-3	5.08475e-3	2.79661e-3
3.11538e+0	4.49153e-3	4.83051e-3	2.96610e-3
3.26923e+0	4.83051e-3	5.08475e-3	2.71186e-3
3.57692e+0	2.11864e-3	2.54237e-3	1.52542e-3
3.76923e+0	0.00000e+0	0.00000e+0	0.00000e+0
