1.00000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.25000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.50000e+0	1.38889e-4	2.77778e-4	0.00000e+0
1.75000e+0	1.38889e-4	5.55556e-4	0.00000e+0
2.00000e+0	1.38889e-4	6.94444e-4	0.00000e+0
2.25000e+0	9.72222e-4	1.80556e-3	2.77778e-4
2.45000e+0	8.33333e-4	2.63889e-3	6.94444e-4
2.80000e+0	3.47222e-3	6.25000e-3	1.94444e-3
3.00000e+0	4.16667e-3	8.19444e-3	2.08333e-3
3.25000e+0	4.58333e-3	9.16667e-3	2.36111e-3
3.50000e+0	5.41667e-3	1.22222e-2	3.19444e-3
3.75000e+0	9.44444e-3	1.56944e-2	3.61111e-3
4.00000e+0	4.02778e-3	6.25000e-3	2.36111e-3
4.25000e+0	0.00000e+0	9.72222e-4	0.00000e+0
4.50000e+0	0.00000e+0	0.00000e+0	0.00000e+0
4.70000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.05000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.25000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.45000e+0	0.00000e+0	0.00000e+0	0.00000e+0
5.70000e+0	0.00000e+0	0.00000e+0	0.00000e+0
6.00000e+0	0.00000e+0	0.00000e+0	0.00000e+0
6.50000e+0	0.00000e+0	0.00000e+0	0.00000e+0
7.05000e+0	0.00000e+0	0.00000e+0	0.00000e+0
