0.00000E+00	9.90231E-02
1.00000E+00	9.90231E-02
1.25806E+00	9.82520E-02
1.48387E+00	9.79657E-02
1.74194E+00	9.68794E-02
1.87097E+00	9.39396E-02
2.03226E+00	8.85832E-02
2.16129E+00	8.35945E-02
2.25806E+00	7.96466E-02
2.32258E+00	7.69280E-02
2.38710E+00	7.41231E-02
2.48387E+00	6.96970E-02
2.54839E+00	6.65573E-02
2.67742E+00	5.97180E-02
2.80645E+00	5.20754E-02
2.87097E+00	4.79801E-02
2.93548E+00	4.37449E-02
3.03226E+00	3.72334E-02
3.06452E+00	3.50497E-02
3.25806E+00	2.23853E-02
3.35484E+00	1.67034E-02
3.41935E+00	1.32918E-02
3.54839E+00	7.55702E-03
3.70968E+00	2.63765E-03
4.03226E+00	1.41594E-03
4.45161E+00	1.41594E-03
4.87097E+00	1.33810E-03
5.25806E+00	8.48785E-04
5.54839E+00	0.00000E+00
5.93548E+00	0.00000E+00
6.41935E+00	0.00000E+00
6.93548E+00	0.00000E+00
7.35484E+00	0.00000E+00
8.06452E+00	0.00000E+00
8.70968E+00	0.00000E+00
8.90323E+00	0.00000E+00
