1.58730e+0	0.00000e+0	1.94805e-4	0.00000e+0
1.74603e+0	0.00000e+0	2.59740e-4	0.00000e+0
1.93651e+0	0.00000e+0	1.94805e-4	0.00000e+0
2.15873e+0	0.00000e+0	1.29870e-4	0.00000e+0
2.34921e+0	0.00000e+0	2.59740e-4	0.00000e+0
2.47619e+0	7.14286e-4	1.23377e-3	4.54545e-4
2.50794e+0	1.68831e-3	2.27273e-3	1.36364e-3
2.60317e+0	2.98701e-3	3.57143e-3	2.20779e-3
2.73016e+0	4.22078e-3	4.67532e-3	2.98701e-3
2.88889e+0	4.87013e-3	6.49351e-3	3.24675e-3
3.04762e+0	4.41558e-3	5.19481e-3	3.11688e-3
3.20635e+0	4.09091e-3	4.28571e-3	2.20779e-3
3.96825e+0	0.00000e+0	1.94805e-4	0.00000e+0
