phi         	LBV         
8.000000E-01	1.145130E+01
8.500200E-01	1.261220E+01
8.999820E-01	1.343410E+01
9.500240E-01	1.383120E+01
1.000000E+00	1.382560E+01
1.049990E+00	1.336860E+01
1.099970E+00	1.244740E+01
1.149960E+00	1.104290E+01
1.200000E+00	9.260930E+00
1.249940E+00	7.112760E+00
1.299990E+00	4.979270E+00
