time	Max
2.867495E-02	6.782221E+00
2.891354E-02	6.742211E+00
2.915214E-02	6.704509E+00
2.939073E-02	6.667892E+00
2.962933E-02	6.630968E+00
2.986792E-02	6.592212E+00
3.010652E-02	6.549995E+00
3.034511E-02	6.502625E+00
3.058371E-02	6.448387E+00
3.082230E-02	6.385584E+00
3.106090E-02	6.312579E+00
3.129949E-02	6.227838E+00
3.153809E-02	6.129970E+00
3.177668E-02	6.017767E+00
3.201528E-02	5.890242E+00
3.225387E-02	5.746660E+00
3.249247E-02	5.586569E+00
3.273106E-02	5.409823E+00
3.296965E-02	5.216603E+00
3.320825E-02	5.007426E+00
3.344684E-02	4.783155E+00
3.368544E-02	4.544996E+00
3.392403E-02	4.294490E+00
3.416263E-02	4.033499E+00
3.440122E-02	3.764182E+00
3.463982E-02	3.488968E+00
3.487841E-02	3.210517E+00
3.511701E-02	2.931679E+00
3.535560E-02	2.655447E+00
3.559420E-02	2.384903E+00
3.583279E-02	2.123162E+00
3.607139E-02	1.873311E+00
3.630998E-02	1.638351E+00
3.654858E-02	1.421133E+00
3.678717E-02	1.224296E+00
3.702577E-02	1.050211E+00
3.726436E-02	9.009272E-01
3.750296E-02	7.781170E-01
3.774155E-02	6.830386E-01
3.798015E-02	6.164970E-01
3.821874E-02	5.788189E-01
3.845734E-02	5.698366E-01
3.869593E-02	5.888821E-01
3.893453E-02	6.347940E-01
3.917312E-02	7.059351E-01
3.941172E-02	8.002259E-01
3.965031E-02	9.151848E-01
3.988891E-02	1.047983E+00
4.012750E-02	1.195512E+00
4.036610E-02	1.354456E+00
4.060469E-02	1.521374E+00
4.084328E-02	1.692789E+00
4.108188E-02	1.865277E+00
4.132047E-02	2.035560E+00
4.155907E-02	2.200591E+00
4.179766E-02	2.357633E+00
4.203626E-02	2.504338E+00
4.227485E-02	2.638795E+00
4.251345E-02	2.759572E+00
4.275204E-02	2.865740E+00
4.299064E-02	2.956860E+00
4.322923E-02	3.032961E+00
4.346783E-02	3.094479E+00
4.370642E-02	3.142178E+00
4.394502E-02	3.177046E+00
4.418361E-02	3.200170E+00
4.442221E-02	3.212609E+00
4.466080E-02	3.215261E+00
4.489940E-02	3.208745E+00
4.513799E-02	3.193333E+00
4.537659E-02	3.168941E+00
4.561518E-02	3.135216E+00
4.585378E-02	3.091775E+00
4.609237E-02	3.038634E+00
4.633097E-02	2.976897E+00
4.656956E-02	2.909786E+00
4.680816E-02	2.844088E+00
4.704675E-02	2.792141E+00
4.728535E-02	2.774488E+00
4.752394E-02	2.823326E+00
4.776254E-02	2.986934E+00
4.800113E-02	3.335295E+00
