time	Mid
2.867495E-02	6.382461E+00
2.891354E-02	6.347971E+00
2.915214E-02	6.295271E+00
2.939073E-02	6.223071E+00
2.962933E-02	6.130243E+00
2.986792E-02	6.015857E+00
3.010652E-02	5.879224E+00
3.034511E-02	5.719928E+00
3.058371E-02	5.537859E+00
3.082230E-02	5.333239E+00
3.106090E-02	5.106645E+00
3.129949E-02	4.859026E+00
3.153809E-02	4.591710E+00
3.177668E-02	4.306407E+00
3.201528E-02	4.005202E+00
3.225387E-02	3.690539E+00
3.249247E-02	3.365200E+00
3.273106E-02	3.032270E+00
3.296965E-02	2.695098E+00
3.320825E-02	2.357250E+00
3.344684E-02	2.022449E+00
3.368544E-02	1.694515E+00
3.392403E-02	1.377294E+00
3.416263E-02	1.074587E+00
3.440122E-02	7.900692E-01
3.463982E-02	5.272122E-01
3.487841E-02	2.892060E-01
3.511701E-02	7.887996E-02
3.535560E-02	-1.013716E-01
3.559420E-02	-2.496580E-01
3.583279E-02	-3.646536E-01
3.607139E-02	-4.456500E-01
3.630998E-02	-4.925959E-01
3.654858E-02	-5.061248E-01
3.678717E-02	-4.875661E-01
3.702577E-02	-4.389401E-01
3.726436E-02	-3.629371E-01
3.750296E-02	-2.628737E-01
3.774155E-02	-1.426329E-01
3.798015E-02	-6.584065E-03
3.821874E-02	1.405160E-01
3.845734E-02	2.936403E-01
3.869593E-02	4.476258E-01
3.893453E-02	5.973175E-01
3.917312E-02	7.377289E-01
3.941172E-02	8.642064E-01
3.965031E-02	9.725953E-01
3.988891E-02	1.059407E+00
4.012750E-02	1.121971E+00
4.036610E-02	1.158582E+00
4.060469E-02	1.168616E+00
4.084328E-02	1.152618E+00
4.108188E-02	1.112362E+00
4.132047E-02	1.050857E+00
4.155907E-02	9.723021E-01
4.179766E-02	8.819901E-01
4.203626E-02	7.861445E-01
4.227485E-02	6.916869E-01
4.251345E-02	6.059373E-01
4.275204E-02	5.362469E-01
4.299064E-02	4.895682E-01
4.322923E-02	4.719646E-01
4.346783E-02	4.880869E-01
4.370642E-02	5.406267E-01
4.394502E-02	6.297795E-01
4.418361E-02	7.527531E-01
4.442221E-02	9.033755E-01
4.466080E-02	1.071860E+00
4.489940E-02	1.244805E+00
4.513799E-02	1.405519E+00
4.537659E-02	1.534791E+00
4.561518E-02	1.612236E+00
4.585378E-02	1.618385E+00
4.609237E-02	1.537686E+00
4.633097E-02	1.362673E+00
4.656956E-02	1.099542E+00
4.680816E-02	7.754269E-01
4.704675E-02	4.477331E-01
4.728535E-02	2.159250E-01
4.752394E-02	2.362210E-01
4.776254E-02	7.397095E-01
4.800113E-02	2.054461E+00
