x[cm]_0	X-NO_0	x[cm]_1	X-NO_1	x[cm]_2	X-NO_2
2.35261E-01	4.58781E-02	1.72909E-01	4.30695E-01	6.15615E-01	1.48235E+00
2.36209E-01	4.63458E-02	1.73590E-01	4.33405E-01	6.17861E-01	1.50044E+00
2.37157E-01	4.68172E-02	1.74273E-01	4.36132E-01	6.20140E-01	1.51896E+00
2.38105E-01	4.72923E-02	1.74957E-01	4.38873E-01	6.22445E-01	1.53786E+00
2.39054E-01	4.77711E-02	1.75640E-01	4.41626E-01	6.24755E-01	1.55697E+00
2.40002E-01	4.82534E-02	1.76324E-01	4.44392E-01	6.27063E-01	1.57624E+00
2.40948E-01	4.87386E-02	1.77008E-01	4.47169E-01	6.29366E-01	1.59563E+00
2.41891E-01	4.92262E-02	1.77692E-01	4.49962E-01	6.31665E-01	1.61517E+00
2.42833E-01	4.97169E-02	1.78378E-01	4.52772E-01	6.33964E-01	1.63498E+00
2.43775E-01	5.02115E-02	1.79064E-01	4.55598E-01	6.36239E-01	1.65478E+00
2.44717E-01	5.07098E-02	1.79750E-01	4.58436E-01	6.38468E-01	1.67435E+00
2.45660E-01	5.12121E-02	1.80436E-01	4.61286E-01	6.40672E-01	1.69388E+00
2.46602E-01	5.17182E-02	1.81123E-01	4.64150E-01	6.42876E-01	1.71359E+00
2.47544E-01	5.22282E-02	1.81810E-01	4.67029E-01	6.45049E-01	1.73319E+00
2.48485E-01	5.27416E-02	1.82498E-01	4.69927E-01	6.47160E-01	1.75239E+00
2.49424E-01	5.32575E-02	1.83187E-01	4.72840E-01	6.49233E-01	1.77142E+00
2.50360E-01	5.37762E-02	1.83877E-01	4.75765E-01	6.51302E-01	1.79056E+00
2.51296E-01	5.42985E-02	1.84566E-01	4.78704E-01	6.53353E-01	1.80970E+00
2.52232E-01	5.48248E-02	1.85255E-01	4.81656E-01	6.55350E-01	1.82847E+00
2.53168E-01	5.53550E-02	1.85945E-01	4.84625E-01	6.57293E-01	1.84688E+00
2.54104E-01	5.58892E-02	1.86636E-01	4.87611E-01	6.59217E-01	1.86527E+00
2.55040E-01	5.64274E-02	1.87328E-01	4.90614E-01	6.61142E-01	1.88379E+00
2.55976E-01	5.69694E-02	1.88020E-01	4.93629E-01	6.63038E-01	1.90218E+00
2.56909E-01	5.75142E-02	1.88712E-01	4.96657E-01	6.64869E-01	1.92007E+00
2.57840E-01	5.80612E-02	1.89404E-01	4.99700E-01	6.66655E-01	1.93764E+00
2.58769E-01	5.86115E-02	1.90097E-01	5.02760E-01	6.68431E-01	1.95524E+00
2.59698E-01	5.91658E-02	1.90791E-01	5.05838E-01	6.70207E-01	1.97297E+00
2.60627E-01	5.97242E-02	1.91485E-01	5.08931E-01	6.71963E-01	1.99061E+00
2.61556E-01	6.02867E-02	1.92180E-01	5.12038E-01	6.73663E-01	2.00781E+00
2.62485E-01	6.08533E-02	1.92874E-01	5.15158E-01	6.75313E-01	2.02463E+00
2.63414E-01	6.14240E-02	1.93569E-01	5.18294E-01	6.76949E-01	2.04140E+00
2.64342E-01	6.19979E-02	1.94265E-01	5.21448E-01	6.78585E-01	2.05828E+00
2.65266E-01	6.25736E-02	1.94962E-01	5.24621E-01	6.80222E-01	2.07526E+00
2.66187E-01	6.31522E-02	1.95659E-01	5.27808E-01	6.81828E-01	2.09205E+00
2.67109E-01	6.37347E-02	1.96356E-01	5.31010E-01	6.83375E-01	2.10831E+00
2.68030E-01	6.43215E-02	1.97054E-01	5.34225E-01	6.84887E-01	2.12431E+00
2.68952E-01	6.49124E-02	1.97751E-01	5.37456E-01	6.86398E-01	2.14037E+00
2.69873E-01	6.55075E-02	1.98451E-01	5.40708E-01	6.87908E-01	2.15654E+00
2.70795E-01	6.61068E-02	1.99150E-01	5.43978E-01	6.89419E-01	2.17279E+00
2.71715E-01	6.67095E-02	1.99850E-01	5.47262E-01	6.90908E-01	2.18892E+00
2.72631E-01	6.73141E-02	2.00550E-01	5.50561E-01	6.92349E-01	2.20460E+00
2.73545E-01	6.79209E-02	2.01251E-01	5.53874E-01	6.93755E-01	2.21999E+00
2.74458E-01	6.85314E-02	2.01952E-01	5.57205E-01	6.95154E-01	2.23538E+00
2.75371E-01	6.91462E-02	2.02654E-01	5.60559E-01	6.96553E-01	2.25086E+00
2.76284E-01	6.97652E-02	2.03358E-01	5.63931E-01	6.97951E-01	2.26642E+00
2.77196E-01	7.03884E-02	2.04061E-01	5.67318E-01	6.99350E-01	2.28206E+00
2.78109E-01	7.10160E-02	2.04764E-01	5.70719E-01	7.00722E-01	2.29748E+00
2.79021E-01	7.16472E-02	2.05468E-01	5.74136E-01	7.02043E-01	2.31241E+00
2.79929E-01	7.22802E-02	2.06173E-01	5.77575E-01	7.03339E-01	2.32713E+00
2.80834E-01	7.29148E-02	2.06880E-01	5.81037E-01	7.04635E-01	2.34191E+00
2.81737E-01	7.35526E-02	2.07588E-01	5.84518E-01	7.05930E-01	2.35677E+00
2.82640E-01	7.41948E-02	2.08296E-01	5.88013E-01	7.07226E-01	2.37170E+00
2.83543E-01	7.48412E-02	2.09003E-01	5.91524E-01	7.08522E-01	2.38671E+00
2.84446E-01	7.54920E-02	2.09712E-01	5.95053E-01	7.09802E-01	2.40161E+00
2.85349E-01	7.61472E-02	2.10422E-01	5.98608E-01	7.11044E-01	2.41613E+00
2.86251E-01	7.68061E-02	2.11134E-01	6.02159E-01	7.12256E-01	2.43035E+00
2.87150E-01	7.74670E-02	2.11847E-01	6.05721E-01	7.13459E-01	2.44455E+00
2.88044E-01	7.81288E-02	2.12559E-01	6.09294E-01	7.14662E-01	2.45881E+00
2.88936E-01	7.87935E-02	2.13272E-01	6.12880E-01	7.15865E-01	2.47313E+00
2.89829E-01	7.94626E-02	2.13986E-01	6.16485E-01	7.17068E-01	2.48751E+00
2.90721E-01	8.01360E-02	2.14703E-01	6.20115E-01	7.18271E-01	2.50196E+00
2.91613E-01	8.08138E-02	2.15421E-01	6.23766E-01	7.19462E-01	2.51633E+00
2.92506E-01	8.14960E-02	2.16139E-01	6.27429E-01	7.20621E-01	2.53037E+00
2.93397E-01	8.21823E-02	2.16857E-01	6.31105E-01	7.21752E-01	2.54413E+00
2.94286E-01	8.28705E-02	2.17576E-01	6.34795E-01	7.22876E-01	2.55787E+00
2.95170E-01	8.35593E-02	2.18297E-01	6.38508E-01	7.24000E-01	2.57166E+00
2.96051E-01	8.42507E-02	2.19021E-01	6.42249E-01	7.25124E-01	2.58550E+00
2.96933E-01	8.49466E-02	2.19746E-01	6.46009E-01	7.26248E-01	2.59940E+00
2.97815E-01	8.56469E-02	2.20471E-01	6.49781E-01	7.27372E-01	2.61336E+00
2.98696E-01	8.63516E-02	2.21196E-01	6.53566E-01	7.28496E-01	2.62738E+00
2.99578E-01	8.70607E-02	2.21922E-01	6.57371E-01	7.29605E-01	2.64128E+00
3.00459E-01	8.77740E-02	2.22651E-01	6.61206E-01	7.30685E-01	2.65485E+00
3.01337E-01	8.84893E-02	2.23384E-01	6.65070E-01	7.31746E-01	2.66824E+00
3.02211E-01	8.92051E-02	2.24117E-01	6.68951E-01	7.32806E-01	2.68167E+00
3.03082E-01	8.99234E-02	2.24850E-01	6.72845E-01	7.33866E-01	2.69515E+00
3.03953E-01	9.06461E-02	2.25583E-01	6.76753E-01	7.34925E-01	2.70868E+00
3.04824E-01	9.13733E-02	2.26319E-01	6.80687E-01	7.35985E-01	2.72226E+00
3.05695E-01	9.21049E-02	2.27059E-01	6.84661E-01	7.37045E-01	2.73591E+00
3.06567E-01	9.28411E-02	2.27802E-01	6.88661E-01	7.38105E-01	2.74973E+00
3.07437E-01	9.35815E-02	2.28544E-01	6.92675E-01	7.39158E-01	2.76352E+00
3.08305E-01	9.43239E-02	2.29287E-01	6.96703E-01	7.40193E-01	2.77713E+00
3.09168E-01	9.50665E-02	2.30031E-01	7.00750E-01	7.41208E-01	2.79052E+00
3.10029E-01	9.58114E-02	2.30779E-01	7.04832E-01	7.42215E-01	2.80387E+00
3.10889E-01	9.65608E-02	2.31530E-01	7.08950E-01	7.43223E-01	2.81728E+00
3.11750E-01	9.73148E-02	2.32283E-01	7.13091E-01	7.44230E-01	2.83074E+00
3.12610E-01	9.80733E-02	2.33036E-01	7.17247E-01	7.45238E-01	2.84425E+00
3.13471E-01	9.88364E-02	2.33789E-01	7.21417E-01	7.46245E-01	2.85781E+00
3.14331E-01	9.96040E-02	2.34545E-01	7.25613E-01	7.47253E-01	2.87143E+00
3.15189E-01	1.00374E-01	2.35305E-01	7.29852E-01	7.48261E-01	2.88511E+00
3.16041E-01	1.01142E-01	2.36068E-01	7.34122E-01	7.49264E-01	2.89878E+00
3.16890E-01	1.01911E-01	2.36832E-01	7.38411E-01	7.50254E-01	2.91231E+00
3.17740E-01	1.02683E-01	2.37596E-01	7.42714E-01	7.51226E-01	2.92566E+00
3.18589E-01	1.03460E-01	2.38360E-01	7.47036E-01	7.52192E-01	2.93897E+00
3.19438E-01	1.04241E-01	2.39128E-01	7.51394E-01	7.53158E-01	2.95233E+00
3.20288E-01	1.05026E-01	2.39901E-01	7.55794E-01	7.54123E-01	2.96573E+00
3.21137E-01	1.05815E-01	2.40676E-01	7.60222E-01	7.55089E-01	2.97919E+00
3.21983E-01	1.06606E-01	2.41451E-01	7.64666E-01	7.56055E-01	2.99270E+00
3.22824E-01	1.07396E-01	2.42226E-01	7.69125E-01	7.57020E-01	3.00626E+00
3.23662E-01	1.08186E-01	2.43003E-01	7.73611E-01	7.57986E-01	3.01986E+00
3.24499E-01	1.08981E-01	2.43785E-01	7.78140E-01	7.58951E-01	3.03352E+00
3.25336E-01	1.09779E-01	2.44570E-01	7.82707E-01	7.59912E-01	3.04716E+00
3.26174E-01	1.10582E-01	2.45356E-01	7.87295E-01	7.60859E-01	3.06066E+00
3.27011E-01	1.11389E-01	2.46143E-01	7.91899E-01	7.61795E-01	3.07404E+00
3.27848E-01	1.12200E-01	2.46929E-01	7.96521E-01	7.62727E-01	3.08742E+00
3.28683E-01	1.13013E-01	2.47719E-01	8.01177E-01	7.63660E-01	3.10085E+00
3.29512E-01	1.13825E-01	2.48513E-01	8.05878E-01	7.64592E-01	3.11433E+00
3.30338E-01	1.14636E-01	2.49310E-01	8.10609E-01	7.65525E-01	3.12785E+00
3.31162E-01	1.15451E-01	2.50106E-01	8.15357E-01	7.66457E-01	3.14142E+00
3.31986E-01	1.16270E-01	2.50903E-01	8.20122E-01	7.67390E-01	3.15505E+00
3.32811E-01	1.17093E-01	2.51701E-01	8.24911E-01	7.68322E-01	3.16871E+00
3.33635E-01	1.17921E-01	2.52502E-01	8.29737E-01	7.69255E-01	3.18243E+00
3.34459E-01	1.18752E-01	2.53307E-01	8.34600E-01	7.70185E-01	3.19617E+00
3.35282E-01	1.19586E-01	2.54112E-01	8.39485E-01	7.71108E-01	3.20984E+00
3.36099E-01	1.20419E-01	2.54917E-01	8.44388E-01	7.72021E-01	3.22341E+00
3.36911E-01	1.21250E-01	2.55723E-01	8.49310E-01	7.72929E-01	3.23695E+00
3.37722E-01	1.22084E-01	2.56530E-01	8.54260E-01	7.73837E-01	3.25054E+00
3.38532E-01	1.22921E-01	2.57341E-01	8.59250E-01	7.74745E-01	3.26417E+00
3.39342E-01	1.23763E-01	2.58153E-01	8.64267E-01	7.75653E-01	3.27785E+00
3.40152E-01	1.24608E-01	2.58966E-01	8.69303E-01	7.76561E-01	3.29158E+00
3.40962E-01	1.25458E-01	2.59778E-01	8.74357E-01	7.77469E-01	3.30535E+00
3.41773E-01	1.26312E-01	2.60591E-01	8.79434E-01	7.78377E-01	3.31917E+00
3.42579E-01	1.27166E-01	2.61407E-01	8.84542E-01	7.79285E-01	3.33304E+00
3.43379E-01	1.28017E-01	2.62224E-01	8.89681E-01	7.80194E-01	3.34695E+00
3.44175E-01	1.28868E-01	2.63042E-01	8.94842E-01	7.81100E-01	3.36088E+00
3.44971E-01	1.29723E-01	2.63860E-01	9.00022E-01	7.82001E-01	3.37477E+00
3.45767E-01	1.30582E-01	2.64678E-01	9.05220E-01	7.82896E-01	3.38862E+00
3.46563E-01	1.31446E-01	2.65496E-01	9.10442E-01	7.83788E-01	3.40247E+00
3.47359E-01	1.32313E-01	2.66317E-01	9.15693E-01	7.84681E-01	3.41636E+00
3.48156E-01	1.33184E-01	2.67138E-01	9.20968E-01	7.85573E-01	3.43030E+00
3.48950E-01	1.34058E-01	2.67959E-01	9.26262E-01	7.86465E-01	3.44428E+00
3.49740E-01	1.34931E-01	2.68780E-01	9.31575E-01	7.87357E-01	3.45831E+00
3.50525E-01	1.35802E-01	2.69601E-01	9.36907E-01	7.88250E-01	3.47238E+00
3.51308E-01	1.36675E-01	2.70422E-01	9.42258E-01	7.89142E-01	3.48650E+00
3.52092E-01	1.37552E-01	2.71244E-01	9.47629E-01	7.90034E-01	3.50067E+00
3.52875E-01	1.38433E-01	2.72065E-01	9.53019E-01	7.90927E-01	3.51487E+00
3.53658E-01	1.39318E-01	2.72886E-01	9.58429E-01	7.91819E-01	3.52913E+00
3.54441E-01	1.40208E-01	2.73708E-01	9.63857E-01	7.92709E-01	3.54339E+00
3.55225E-01	1.41101E-01	2.74528E-01	9.69301E-01	7.93595E-01	3.55763E+00
3.56006E-01	1.41996E-01	2.75348E-01	9.74754E-01	7.94479E-01	3.57188E+00
3.56782E-01	1.42889E-01	2.76166E-01	9.80220E-01	7.95362E-01	3.58617E+00
3.57554E-01	1.43781E-01	2.76984E-01	9.85704E-01	7.96246E-01	3.60050E+00
3.58326E-01	1.44677E-01	2.77802E-01	9.91208E-01	7.97130E-01	3.61489E+00
3.59097E-01	1.45577E-01	2.78620E-01	9.96730E-01	7.98014E-01	3.62931E+00
3.59869E-01	1.46481E-01	2.79437E-01	1.00226E+00	7.98897E-01	3.64378E+00
3.60641E-01	1.47389E-01	2.80250E-01	1.00779E+00	7.99781E-01	3.65829E+00
3.61412E-01	1.48300E-01	2.81062E-01	1.01332E+00	8.00665E-01	3.67285E+00
3.62184E-01	1.49216E-01	2.81874E-01	1.01888E+00	8.01549E-01	3.68745E+00
3.62953E-01	1.50133E-01	2.82686E-01	1.02446E+00	8.02432E-01	3.70210E+00
3.63717E-01	1.51048E-01	2.83497E-01	1.03005E+00	8.03316E-01	3.71678E+00
3.64478E-01	1.51963E-01	2.84306E-01	1.03564E+00	8.04198E-01	3.73150E+00
3.65239E-01	1.52882E-01	2.85111E-01	1.04122E+00	8.05079E-01	3.74623E+00
3.66000E-01	1.53805E-01	2.85913E-01	1.04681E+00	8.05960E-01	3.76099E+00
3.66760E-01	1.54731E-01	2.86716E-01	1.05242E+00	8.06840E-01	3.77580E+00
3.67521E-01	1.55662E-01	2.87519E-01	1.05804E+00	8.07721E-01	3.79065E+00
3.68282E-01	1.56597E-01	2.88321E-01	1.06369E+00	8.08601E-01	3.80555E+00
3.69042E-01	1.57536E-01	2.89120E-01	1.06932E+00	8.09481E-01	3.82049E+00
3.69801E-01	1.58476E-01	2.89912E-01	1.07494E+00	8.10362E-01	3.83547E+00
3.70554E-01	1.59414E-01	2.90702E-01	1.08054E+00	8.11242E-01	3.85050E+00
3.71305E-01	1.60353E-01	2.91491E-01	1.08617E+00	8.12122E-01	3.86557E+00
3.72055E-01	1.61295E-01	2.92280E-01	1.09182E+00	8.13003E-01	3.88068E+00
3.72805E-01	1.62241E-01	2.93070E-01	1.09748E+00	8.13883E-01	3.89584E+00
3.73555E-01	1.63191E-01	2.93856E-01	1.10314E+00	8.14763E-01	3.91104E+00
3.74305E-01	1.64145E-01	2.94635E-01	1.10877E+00	8.15643E-01	3.92628E+00
3.75056E-01	1.65103E-01	2.95408E-01	1.11436E+00	8.16523E-01	3.94155E+00
3.75806E-01	1.66065E-01	2.96179E-01	1.11997E+00	8.17402E-01	3.95686E+00
3.76554E-01	1.67028E-01	2.96950E-01	1.12559E+00	8.18281E-01	3.97221E+00
3.77299E-01	1.67991E-01	2.97721E-01	1.13123E+00	8.19161E-01	3.98761E+00
3.78040E-01	1.68954E-01	2.98492E-01	1.13689E+00	8.20040E-01	4.00305E+00
3.78780E-01	1.69919E-01	2.99257E-01	1.14253E+00	8.20919E-01	4.01853E+00
3.79520E-01	1.70888E-01	3.00012E-01	1.14810E+00	8.21798E-01	4.03406E+00
3.80260E-01	1.71861E-01	3.00760E-01	1.15365E+00	8.22677E-01	4.04963E+00
3.81001E-01	1.72839E-01	3.01508E-01	1.15920E+00	8.23557E-01	4.06524E+00
3.81741E-01	1.73820E-01	3.02255E-01	1.16477E+00	8.24436E-01	4.08089E+00
3.82481E-01	1.74805E-01	3.03002E-01	1.17036E+00	8.25315E-01	4.09659E+00
3.83221E-01	1.75794E-01	3.03750E-01	1.17597E+00	8.26194E-01	4.11233E+00
3.83958E-01	1.76783E-01	3.04492E-01	1.18156E+00	8.27073E-01	4.12811E+00
3.84691E-01	1.77772E-01	3.05224E-01	1.18708E+00	8.27953E-01	4.14393E+00
3.85422E-01	1.78762E-01	3.05946E-01	1.19254E+00	8.28832E-01	4.15980E+00
3.86154E-01	1.79756E-01	3.06666E-01	1.19801E+00	8.29711E-01	4.17571E+00
3.86886E-01	1.80754E-01	3.07385E-01	1.20349E+00	8.30590E-01	4.19166E+00
3.87617E-01	1.81756E-01	3.08105E-01	1.20898E+00	8.31470E-01	4.20765E+00
3.88349E-01	1.82762E-01	3.08825E-01	1.21450E+00	8.32349E-01	4.22369E+00
3.89081E-01	1.83773E-01	3.09545E-01	1.22003E+00	8.33228E-01	4.23977E+00
3.89812E-01	1.84787E-01	3.10257E-01	1.22551E+00	8.34107E-01	4.25588E+00
3.90543E-01	1.85804E-01	3.10955E-01	1.23091E+00	8.34986E-01	4.27204E+00
3.91270E-01	1.86821E-01	3.11644E-01	1.23625E+00	8.35866E-01	4.28825E+00
3.91996E-01	1.87839E-01	3.12334E-01	1.24161E+00	8.36745E-01	4.30449E+00
3.92720E-01	1.88860E-01	3.13023E-01	1.24698E+00	8.37624E-01	4.32078E+00
3.93445E-01	1.89885E-01	3.13712E-01	1.25236E+00	8.38503E-01	4.33710E+00
3.94170E-01	1.90914E-01	3.14402E-01	1.25776E+00	8.39383E-01	4.35347E+00
3.94895E-01	1.91948E-01	3.15091E-01	1.26318E+00	8.40262E-01	4.36989E+00
3.95620E-01	1.92985E-01	3.15775E-01	1.26857E+00	8.41143E-01	4.38636E+00
3.96344E-01	1.94027E-01	3.16446E-01	1.27386E+00	8.42024E-01	4.40288E+00
3.97069E-01	1.95073E-01	3.17106E-01	1.27908E+00	8.42905E-01	4.41958E+00
3.97793E-01	1.96121E-01	3.17763E-01	1.28429E+00	8.43786E-01	4.43634E+00
3.98514E-01	1.97170E-01	3.18420E-01	1.28952E+00	8.44667E-01	4.45315E+00
3.99235E-01	1.98221E-01	3.19077E-01	1.29475E+00	8.45548E-01	4.47000E+00
3.99955E-01	1.99277E-01	3.19733E-01	1.30000E+00	8.46429E-01	4.48689E+00
4.00675E-01	2.00336E-01	3.20390E-01	1.30527E+00	8.47310E-01	4.50384E+00
4.01395E-01	2.01400E-01	3.21047E-01	1.31055E+00	8.48190E-01	4.52083E+00
4.02115E-01	2.02468E-01	3.21699E-01	1.31580E+00	8.49071E-01	4.53786E+00
4.02835E-01	2.03540E-01	3.22339E-01	1.32096E+00	8.49952E-01	4.55494E+00
4.03555E-01	2.04616E-01	3.22967E-01	1.32605E+00	8.50833E-01	4.57206E+00
4.04276E-01	2.05696E-01	3.23591E-01	1.33112E+00	8.51714E-01	4.58923E+00
4.04995E-01	2.06780E-01	3.24216E-01	1.33620E+00	8.52596E-01	4.60645E+00
4.05714E-01	2.07866E-01	3.24840E-01	1.34129E+00	8.53479E-01	4.62376E+00
4.06431E-01	2.08955E-01	3.25465E-01	1.34640E+00	8.54365E-01	4.64115E+00
4.07149E-01	2.10048E-01	3.26089E-01	1.35152E+00	8.55251E-01	4.65861E+00
4.07867E-01	2.11146E-01	3.26714E-01	1.35665E+00	8.56137E-01	4.67610E+00
4.08585E-01	2.12248E-01	3.27338E-01	1.36179E+00	8.57023E-01	4.69365E+00
4.09303E-01	2.13354E-01	3.27957E-01	1.36690E+00	8.57910E-01	4.71123E+00
4.10020E-01	2.14464E-01	3.28562E-01	1.37190E+00	8.58796E-01	4.72886E+00
4.10738E-01	2.15579E-01	3.29157E-01	1.37685E+00	8.59682E-01	4.74654E+00
4.11456E-01	2.16698E-01	3.29752E-01	1.38179E+00	8.60568E-01	4.76426E+00
4.12174E-01	2.17821E-01	3.30346E-01	1.38674E+00	8.61454E-01	4.78202E+00
4.12891E-01	2.18947E-01	3.30940E-01	1.39170E+00	8.62341E-01	4.79983E+00
4.13608E-01	2.20078E-01	3.31534E-01	1.39668E+00	8.63227E-01	4.81768E+00
4.14325E-01	2.21213E-01	3.32128E-01	1.40166E+00	8.64113E-01	4.83557E+00
4.15042E-01	2.22352E-01	3.32723E-01	1.40666E+00	8.64999E-01	4.85351E+00
4.15759E-01	2.23496E-01	3.33317E-01	1.41167E+00	8.65887E-01	4.87152E+00
4.16476E-01	2.24644E-01	3.33909E-01	1.41668E+00	8.66780E-01	4.88968E+00
4.17193E-01	2.25796E-01	3.34493E-01	1.42162E+00	8.67677E-01	4.90797E+00
4.17910E-01	2.26953E-01	3.35065E-01	1.42647E+00	8.68575E-01	4.92633E+00
4.18627E-01	2.28114E-01	3.35631E-01	1.43129E+00	8.69474E-01	4.94474E+00
4.19344E-01	2.29280E-01	3.36197E-01	1.43612E+00	8.70373E-01	4.96319E+00
4.20061E-01	2.30450E-01	3.36764E-01	1.44096E+00	8.71271E-01	4.98169E+00
4.20778E-01	2.31624E-01	3.37330E-01	1.44581E+00	8.72170E-01	5.00023E+00
4.21495E-01	2.32802E-01	3.37896E-01	1.45067E+00	8.73069E-01	5.01881E+00
4.22212E-01	2.33983E-01	3.38463E-01	1.45554E+00	8.73967E-01	5.03743E+00
4.22929E-01	2.35168E-01	3.39029E-01	1.46042E+00	8.74866E-01	5.05610E+00
4.23646E-01	2.36358E-01	3.39595E-01	1.46531E+00	8.75765E-01	5.07480E+00
4.24363E-01	2.37551E-01	3.40161E-01	1.47021E+00	8.76663E-01	5.09355E+00
4.25080E-01	2.38750E-01	3.40722E-01	1.47507E+00	8.77562E-01	5.11234E+00
4.25797E-01	2.39952E-01	3.41269E-01	1.47983E+00	8.78461E-01	5.13118E+00
4.26514E-01	2.41159E-01	3.41810E-01	1.48454E+00	8.79364E-01	5.15015E+00
4.27231E-01	2.42370E-01	3.42350E-01	1.48926E+00	8.80278E-01	5.16939E+00
4.27948E-01	2.43586E-01	3.42890E-01	1.49398E+00	8.81198E-01	5.18880E+00
4.28665E-01	2.44806E-01	3.43430E-01	1.49871E+00	8.82119E-01	5.20826E+00
4.29382E-01	2.46030E-01	3.43970E-01	1.50346E+00	8.83040E-01	5.22777E+00
4.30099E-01	2.47259E-01	3.44510E-01	1.50821E+00	8.83960E-01	5.24731E+00
4.30816E-01	2.48492E-01	3.45050E-01	1.51298E+00	8.84881E-01	5.26690E+00
4.31534E-01	2.49730E-01	3.45590E-01	1.51775E+00	8.85801E-01	5.28652E+00
4.32251E-01	2.50972E-01	3.46131E-01	1.52253E+00	8.86722E-01	5.30619E+00
4.32968E-01	2.52218E-01	3.46671E-01	1.52733E+00	8.87643E-01	5.32590E+00
4.33685E-01	2.53469E-01	3.47205E-01	1.53208E+00	8.88563E-01	5.34565E+00
4.34402E-01	2.54724E-01	3.47729E-01	1.53675E+00	8.89484E-01	5.36544E+00
4.35119E-01	2.55984E-01	3.48246E-01	1.54136E+00	8.90404E-01	5.38527E+00
4.35836E-01	2.57249E-01	3.48761E-01	1.54597E+00	8.91326E-01	5.40515E+00
4.36554E-01	2.58518E-01	3.49277E-01	1.55060E+00	8.92256E-01	5.42526E+00
4.37271E-01	2.59792E-01	3.49793E-01	1.55523E+00	8.93201E-01	5.44575E+00
4.37988E-01	2.61070E-01	3.50308E-01	1.55987E+00	8.94154E-01	5.46644E+00
4.38705E-01	2.62353E-01	3.50824E-01	1.56452E+00	8.95107E-01	5.48716E+00
4.39423E-01	2.63640E-01	3.51340E-01	1.56917E+00	8.96060E-01	5.50793E+00
4.40140E-01	2.64932E-01	3.51855E-01	1.57384E+00	8.97013E-01	5.52874E+00
4.40857E-01	2.66228E-01	3.52371E-01	1.57851E+00	8.97966E-01	5.54959E+00
4.41575E-01	2.67530E-01	3.52886E-01	1.58320E+00	8.98919E-01	5.57048E+00
4.42293E-01	2.68837E-01	3.53402E-01	1.58789E+00	8.99872E-01	5.59140E+00
4.43012E-01	2.70150E-01	3.53913E-01	1.59255E+00	9.00825E-01	5.61237E+00
4.43730E-01	2.71467E-01	3.54412E-01	1.59711E+00	9.01778E-01	5.63337E+00
4.44449E-01	2.72789E-01	3.54906E-01	1.60163E+00	9.02731E-01	5.65441E+00
4.45168E-01	2.74116E-01	3.55399E-01	1.60616E+00	9.03686E-01	5.67554E+00
4.45887E-01	2.75447E-01	3.55893E-01	1.61069E+00	9.04655E-01	5.69701E+00
4.46605E-01	2.76783E-01	3.56386E-01	1.61524E+00	9.05643E-01	5.71893E+00
4.47324E-01	2.78124E-01	3.56880E-01	1.61979E+00	9.06638E-01	5.74105E+00
4.48042E-01	2.79469E-01	3.57373E-01	1.62435E+00	9.07633E-01	5.76321E+00
4.48762E-01	2.80820E-01	3.57867E-01	1.62892E+00	9.08628E-01	5.78541E+00
4.49482E-01	2.82178E-01	3.58360E-01	1.63349E+00	9.09623E-01	5.80765E+00
4.50204E-01	2.83544E-01	3.58854E-01	1.63808E+00	9.10618E-01	5.82992E+00
4.50926E-01	2.84915E-01	3.59347E-01	1.64267E+00	9.11613E-01	5.85223E+00
4.51649E-01	2.86291E-01	3.59841E-01	1.64727E+00	9.12608E-01	5.87458E+00
4.52371E-01	2.87672E-01	3.60333E-01	1.65187E+00	9.13603E-01	5.89696E+00
4.53093E-01	2.89058E-01	3.60820E-01	1.65642E+00	9.14598E-01	5.91938E+00
4.53816E-01	2.90449E-01	3.61297E-01	1.66090E+00	9.15599E-01	5.94196E+00
4.54538E-01	2.91844E-01	3.61770E-01	1.66534E+00	9.16618E-01	5.96499E+00
4.55261E-01	2.93245E-01	3.62244E-01	1.66979E+00	9.17657E-01	5.98849E+00
4.55983E-01	2.94650E-01	3.62717E-01	1.67426E+00	9.18703E-01	6.01219E+00
4.56707E-01	2.96062E-01	3.63190E-01	1.67872E+00	9.19748E-01	6.03593E+00
4.57433E-01	2.97485E-01	3.63663E-01	1.68320E+00	9.20794E-01	6.05969E+00
4.58161E-01	2.98916E-01	3.64137E-01	1.68768E+00	9.21840E-01	6.08349E+00
4.58890E-01	3.00354E-01	3.64610E-01	1.69217E+00	9.22885E-01	6.10733E+00
4.59619E-01	3.01797E-01	3.65083E-01	1.69667E+00	9.23931E-01	6.13120E+00
4.60348E-01	3.03245E-01	3.65556E-01	1.70118E+00	9.24976E-01	6.15510E+00
4.61077E-01	3.04698E-01	3.66029E-01	1.70569E+00	9.26022E-01	6.17903E+00
4.61806E-01	3.06156E-01	3.66503E-01	1.71021E+00	9.27076E-01	6.20319E+00
4.62535E-01	3.07619E-01	3.66976E-01	1.71474E+00	9.28155E-01	6.22794E+00
4.63264E-01	3.09088E-01	3.67447E-01	1.71926E+00	9.29254E-01	6.25320E+00
4.63993E-01	3.10561E-01	3.67910E-01	1.72371E+00	9.30360E-01	6.27863E+00
4.64723E-01	3.12043E-01	3.68366E-01	1.72810E+00	9.31465E-01	6.30409E+00
4.65458E-01	3.13538E-01	3.68820E-01	1.73247E+00	9.32571E-01	6.32958E+00
4.66195E-01	3.15043E-01	3.69274E-01	1.73686E+00	9.33676E-01	6.35510E+00
