time	tmin_flame	tmid_flame	tmax_flame
5.211668E-04	0.000000E+00	0.000000E+00	0.000000E+00
7.423154E-04	0.000000E+00	0.000000E+00	0.000000E+00
9.634639E-04	0.000000E+00	0.000000E+00	0.000000E+00
1.184612E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.405761E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.626910E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.848058E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.069207E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.290355E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.511504E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.732652E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.953801E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.174950E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.396098E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.617247E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.838395E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.059544E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.280692E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.501841E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.722989E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.944138E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.165287E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.386435E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.607584E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.828732E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.049881E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.271029E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.492178E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.713326E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.934475E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.155624E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.376772E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.597921E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.819069E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.040218E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.261366E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.482515E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.703663E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.924812E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.145961E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.367109E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.588258E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.809406E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.003055E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.025170E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.047285E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.069400E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.091515E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.113630E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.135745E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.157859E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.179974E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.202089E-02	1.162957E+00	1.023718E+00	1.426458E+00
1.224204E-02	1.158739E+00	1.016321E+00	1.587522E+00
1.246319E-02	1.139924E+00	9.998661E-01	1.750291E+00
1.268434E-02	1.108026E+00	9.763338E-01	1.914024E+00
1.290549E-02	1.064906E+00	9.479301E-01	2.078033E+00
1.312663E-02	1.012720E+00	9.170244E-01	2.241679E+00
1.334778E-02	9.538641E-01	8.860842E-01	2.404375E+00
1.356893E-02	8.909116E-01	8.576109E-01	2.565586E+00
1.379008E-02	8.265506E-01	8.340756E-01	2.724827E+00
1.401123E-02	7.635208E-01	8.178589E-01	2.881659E+00
1.423238E-02	7.045512E-01	8.111939E-01	3.035690E+00
1.445353E-02	6.522994E-01	8.161142E-01	3.186569E+00
1.467467E-02	6.092950E-01	8.344079E-01	3.333984E+00
1.489582E-02	5.778864E-01	8.675788E-01	3.477656E+00
1.511697E-02	5.601928E-01	9.168137E-01	3.617338E+00
1.533812E-02	5.580624E-01	9.829584E-01	3.752811E+00
1.555927E-02	5.730362E-01	1.066501E+00	3.883881E+00
1.578042E-02	6.063197E-01	1.167564E+00	4.010375E+00
1.600157E-02	6.587604E-01	1.285902E+00	4.132140E+00
1.622271E-02	7.308340E-01	1.420909E+00	4.249038E+00
1.644386E-02	8.226362E-01	1.571635E+00	4.360949E+00
1.666501E-02	9.338835E-01	1.736803E+00	4.467767E+00
1.688616E-02	1.063919E+00	1.914838E+00	4.569398E+00
1.710731E-02	1.211729E+00	2.103898E+00	4.665762E+00
1.732846E-02	1.375956E+00	2.301914E+00	4.756792E+00
1.754961E-02	1.554933E+00	2.506627E+00	4.842434E+00
1.777075E-02	1.746706E+00	2.715634E+00	4.922650E+00
1.799190E-02	1.949073E+00	2.926434E+00	4.997415E+00
1.821305E-02	2.159624E+00	3.136473E+00	5.066720E+00
1.843420E-02	2.375777E+00	3.343193E+00	5.130575E+00
1.865535E-02	2.594826E+00	3.544078E+00	5.189007E+00
1.887650E-02	2.813986E+00	3.736698E+00	5.242063E+00
1.909765E-02	3.030437E+00	3.918753E+00	5.289809E+00
1.931879E-02	3.241369E+00	4.088112E+00	5.332333E+00
1.953994E-02	3.444029E+00	4.242849E+00	5.369746E+00
1.976109E-02	3.635764E+00	4.381274E+00	5.402179E+00
1.998224E-02	3.814057E+00	4.501960E+00	5.429786E+00
2.020339E-02	3.976572E+00	4.603768E+00	5.452742E+00
2.042454E-02	4.121183E+00	4.685857E+00	5.471243E+00
2.064569E-02	4.246007E+00	4.747698E+00	5.485506E+00
2.086683E-02	4.349428E+00	4.789079E+00	5.495763E+00
2.108798E-02	4.430123E+00	4.810104E+00	5.502264E+00
2.130913E-02	4.487073E+00	4.811184E+00	5.505274E+00
2.153028E-02	4.519580E+00	4.793027E+00	5.505066E+00
2.175143E-02	4.527268E+00	4.756620E+00	5.501923E+00
2.197258E-02	4.510090E+00	4.703204E+00	5.496131E+00
2.219373E-02	4.468319E+00	4.634253E+00	5.487980E+00
2.241487E-02	4.402546E+00	4.551438E+00	5.477754E+00
2.263602E-02	4.313657E+00	4.456597E+00	5.465733E+00
2.285717E-02	4.202824E+00	4.351697E+00	5.452187E+00
2.307832E-02	4.071480E+00	4.238797E+00	5.437371E+00
2.329947E-02	3.921292E+00	4.120005E+00	5.421524E+00
2.352062E-02	3.754136E+00	3.997446E+00	5.404863E+00
2.374177E-02	3.572060E+00	3.873213E+00	5.387583E+00
2.396291E-02	3.377259E+00	3.749335E+00	5.369850E+00
2.418406E-02	3.172030E+00	3.627736E+00	5.351802E+00
2.440521E-02	2.958746E+00	3.510206E+00	5.333547E+00
2.462636E-02	2.739812E+00	3.398361E+00	5.315159E+00
2.484751E-02	2.517632E+00	3.293621E+00	5.296681E+00
2.506866E-02	2.294575E+00	3.197186E+00	5.278122E+00
2.528981E-02	2.072938E+00	3.110012E+00	5.259457E+00
2.551095E-02	1.854916E+00	3.032800E+00	5.240630E+00
2.573210E-02	1.642569E+00	2.965984E+00	5.221556E+00
2.595325E-02	1.437799E+00	2.909730E+00	5.202122E+00
2.617440E-02	1.242323E+00	2.863932E+00	5.182190E+00
2.639555E-02	1.057654E+00	2.828222E+00	5.161603E+00
2.661670E-02	8.850848E-01	2.801983E+00	5.140185E+00
