         time	         Dpar	   rf_plus_rp	         rfrp	  rf_minus_rp
 2.150108E-02	 1.600000E-04	 9.236925E+00	 8.236925E+00	 7.236925E+00
 2.200288E-02	 1.600000E-04	 7.920401E+00	 6.920401E+00	 5.920401E+00
 2.250282E-02	 1.600000E-04	 7.920401E+00	 6.920401E+00	 5.920401E+00
 2.300021E-02	 1.600000E-04	 5.467100E+00	 4.467100E+00	 3.467100E+00
 2.351038E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 2.401056E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 2.450402E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 2.500658E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 2.550374E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 2.600149E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 2.650203E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 2.700197E-02	 1.600000E-04	 3.825242E+00	 2.825242E+00	 1.825242E+00
 2.750325E-02	 1.600000E-04	 3.825242E+00	 2.825242E+00	 1.825242E+00
 2.800053E-02	 1.600000E-04	 4.460201E+00	 3.460201E+00	 2.460201E+00
 2.850417E-02	 1.600000E-04	 4.460201E+00	 3.460201E+00	 2.460201E+00
 2.900277E-02	 1.600000E-04	 4.460201E+00	 3.460201E+00	 2.460201E+00
 2.950373E-02	 1.600000E-04	 5.467100E+00	 4.467100E+00	 3.467100E+00
 3.000246E-02	 1.600000E-04	 4.460201E+00	 3.460201E+00	 2.460201E+00
 3.050191E-02	 1.600000E-04	 3.825242E+00	 2.825242E+00	 1.825242E+00
 3.100067E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.150228E-02	 1.600000E-04	 3.825242E+00	 2.825242E+00	 1.825242E+00
 3.200460E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.250006E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.300118E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.350224E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.400126E-02	 1.600000E-04	 3.825242E+00	 2.825242E+00	 1.825242E+00
 3.450311E-02	 1.600000E-04	 3.825242E+00	 2.825242E+00	 1.825242E+00
 3.500243E-02	 1.600000E-04	 3.825242E+00	 2.825242E+00	 1.825242E+00
 3.550297E-02	 1.600000E-04	 3.825242E+00	 2.825242E+00	 1.825242E+00
 3.600030E-02	 1.600000E-04	 4.460201E+00	 3.460201E+00	 2.460201E+00
 3.650003E-02	 1.600000E-04	 3.825242E+00	 2.825242E+00	 1.825242E+00
 3.700418E-02	 1.600000E-04	 4.460201E+00	 3.460201E+00	 2.460201E+00
 3.750234E-02	 1.600000E-04	 4.460201E+00	 3.460201E+00	 2.460201E+00
 3.800413E-02	 1.600000E-04	 4.460201E+00	 3.460201E+00	 2.460201E+00
 3.850272E-02	 1.600000E-04	 5.893463E+00	 4.893463E+00	 3.893463E+00
 3.900482E-02	 1.600000E-04	 5.893463E+00	 4.893463E+00	 3.893463E+00
 3.950188E-02	 1.600000E-04	 6.993243E+00	 5.993243E+00	 4.993243E+00
 4.000409E-02	 1.600000E-04	 6.993243E+00	 5.993243E+00	 4.993243E+00
 4.050431E-02	 1.600000E-04	 7.317433E+00	 6.317433E+00	 5.317433E+00
 4.100131E-02	 1.600000E-04	 7.920401E+00	 6.920401E+00	 5.920401E+00
 4.150390E-02	 1.600000E-04	 7.920401E+00	 6.920401E+00	 5.920401E+00
 4.200567E-02	 1.600000E-04	 8.474888E+00	 7.474888E+00	 6.474888E+00
 4.250533E-02	 1.600000E-04	 8.202982E+00	 7.202982E+00	 6.202982E+00
 4.300167E-02	 1.600000E-04	 7.317433E+00	 6.317433E+00	 5.317433E+00
 4.350554E-02	 1.600000E-04	 6.650484E+00	 5.650484E+00	 4.650484E+00
 4.400339E-02	 1.600000E-04	 4.460201E+00	 3.460201E+00	 2.460201E+00
 4.450215E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.500433E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 4.550357E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.601777E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.651768E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.703017E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.751533E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.801132E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.853193E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.900040E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.954445E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.003961E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.053512E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 5.103094E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.152706E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.202343E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.252002E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.301677E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.351366E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.401061E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.450761E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.500461E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.550158E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.604822E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.654512E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.704199E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.753885E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.803565E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.853242E-02	 1.600000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 5.902914E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 5.952566E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.002188E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.051760E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.101291E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.150780E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.200214E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.254510E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.303793E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.353099E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.402420E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.451713E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.501040E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.550521E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.600118E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.654679E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 6.704297E-02	 1.600000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
