time	Min
3.394703E-02	1.462873E+00
3.428133E-02	1.581513E+00
3.461563E-02	1.702583E+00
3.494993E-02	1.825001E+00
3.528424E-02	1.947692E+00
3.561854E-02	2.069583E+00
3.595284E-02	2.189615E+00
3.628714E-02	2.306739E+00
3.662145E-02	2.419920E+00
3.695575E-02	2.528143E+00
3.729005E-02	2.630412E+00
3.762435E-02	2.725758E+00
3.795866E-02	2.813242E+00
3.829296E-02	2.891962E+00
3.862726E-02	2.961058E+00
3.896156E-02	3.019718E+00
3.929587E-02	3.067191E+00
3.963017E-02	3.102788E+00
3.996447E-02	3.125901E+00
4.029877E-02	3.136001E+00
4.063308E-02	3.132658E+00
4.096738E-02	3.115546E+00
4.130168E-02	3.084453E+00
4.163598E-02	3.039290E+00
4.197029E-02	2.980103E+00
4.230459E-02	2.907076E+00
4.263889E-02	2.820540E+00
4.297319E-02	2.720978E+00
4.330750E-02	2.609027E+00
4.364180E-02	2.485480E+00
4.397610E-02	2.351283E+00
4.431040E-02	2.207532E+00
4.464471E-02	2.055468E+00
4.497901E-02	1.896463E+00
4.531331E-02	1.732013E+00
4.564761E-02	1.563718E+00
4.598192E-02	1.393265E+00
4.631622E-02	1.222410E+00
4.665052E-02	1.052946E+00
4.698482E-02	8.866860E-01
4.731912E-02	7.254286E-01
4.765343E-02	5.709296E-01
4.798773E-02	4.248707E-01
4.832203E-02	2.888276E-01
4.865633E-02	1.642376E-01
4.899064E-02	5.236938E-02
4.932494E-02	-4.570832E-02
4.965924E-02	-1.291531E-01
4.999354E-02	-1.973744E-01
5.032785E-02	-2.500540E-01
5.066215E-02	-2.871627E-01
5.099645E-02	-3.089707E-01
5.133075E-02	-3.160530E-01
5.166506E-02	-3.092873E-01
5.199936E-02	-2.898451E-01
5.233366E-02	-2.591741E-01
5.266796E-02	-2.189741E-01
5.300227E-02	-1.711636E-01
5.333657E-02	-1.178382E-01
5.367087E-02	-6.122304E-02
5.400517E-02	-3.616328E-03
5.433948E-02	5.267274E-02
5.467378E-02	1.053904E-01
5.500808E-02	1.524107E-01
5.534238E-02	1.918054E-01
5.567669E-02	2.219183E-01
5.601099E-02	2.414346E-01
5.634529E-02	2.494438E-01
5.667959E-02	2.454983E-01
5.701390E-02	2.296560E-01
5.734820E-02	2.025114E-01
5.768250E-02	1.652093E-01
5.801680E-02	1.194339E-01
5.835111E-02	6.737793E-02
5.868541E-02	1.168410E-02
5.901971E-02	-4.464494E-02
5.935401E-02	-9.836261E-02
5.968832E-02	-1.461273E-01
6.002262E-02	-1.846792E-01
6.035692E-02	-2.110446E-01
6.069122E-02	-2.227591E-01
6.102553E-02	-2.181029E-01
6.135983E-02	-1.963448E-01
6.169413E-02	-1.579653E-01
6.202843E-02	-1.048520E-01
6.236274E-02	-4.043652E-02
6.269704E-02	3.025590E-02
6.303134E-02	1.006823E-01
6.336564E-02	1.630342E-01
6.369995E-02	2.087135E-01
6.403425E-02	2.291099E-01
6.436855E-02	2.167493E-01
6.470285E-02	1.669156E-01
6.503716E-02	7.984216E-02
6.537146E-02	-3.637479E-02
6.570576E-02	-1.620301E-01
6.604006E-02	-2.610345E-01
6.637437E-02	-2.749073E-01
6.670867E-02	-1.153570E-01
6.704297E-02	3.448502E-01
