time	Min
5.207621E-04	0.000000E+00
7.518197E-04	0.000000E+00
9.828774E-04	0.000000E+00
1.213935E-03	0.000000E+00
1.444993E-03	0.000000E+00
1.676050E-03	0.000000E+00
1.907108E-03	0.000000E+00
2.138165E-03	0.000000E+00
2.369223E-03	0.000000E+00
2.600281E-03	0.000000E+00
2.831338E-03	0.000000E+00
3.062396E-03	0.000000E+00
3.293454E-03	0.000000E+00
3.524511E-03	0.000000E+00
3.755569E-03	0.000000E+00
3.986627E-03	0.000000E+00
4.217684E-03	0.000000E+00
4.448742E-03	0.000000E+00
4.679799E-03	0.000000E+00
4.910857E-03	0.000000E+00
5.141915E-03	0.000000E+00
5.372972E-03	0.000000E+00
5.604030E-03	0.000000E+00
5.835088E-03	0.000000E+00
6.066145E-03	0.000000E+00
6.297203E-03	0.000000E+00
6.528260E-03	0.000000E+00
6.759318E-03	0.000000E+00
6.990376E-03	0.000000E+00
7.221433E-03	0.000000E+00
7.452491E-03	0.000000E+00
7.683549E-03	0.000000E+00
7.914606E-03	0.000000E+00
8.145664E-03	0.000000E+00
8.376721E-03	0.000000E+00
8.607779E-03	-1.484800E-01
8.838837E-03	-1.216829E-02
9.069894E-03	1.454121E-01
9.300952E-03	3.212176E-01
9.532010E-03	5.117669E-01
9.763067E-03	7.132525E-01
9.994125E-03	9.216544E-01
1.022518E-02	1.132851E+00
1.045624E-02	1.342725E+00
1.068730E-02	1.547263E+00
1.091836E-02	1.742649E+00
1.114941E-02	1.925341E+00
1.138047E-02	2.092145E+00
1.161153E-02	2.240271E+00
1.184259E-02	2.367378E+00
1.207364E-02	2.471609E+00
1.230470E-02	2.551612E+00
1.253576E-02	2.606549E+00
1.276682E-02	2.636092E+00
1.299787E-02	2.640416E+00
1.322893E-02	2.620170E+00
1.345999E-02	2.576452E+00
1.369105E-02	2.510769E+00
1.392210E-02	2.424993E+00
1.415316E-02	2.321310E+00
1.438422E-02	2.202170E+00
1.461528E-02	2.070231E+00
1.484634E-02	1.928299E+00
1.507739E-02	1.779275E+00
1.530845E-02	1.626093E+00
