         time	         Dpar	   rf_plus_rp	         rfrp	  rf_minus_rp
 3.501351E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.551646E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.601931E-02	 1.250000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.652201E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.702452E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.752677E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.802872E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.853027E-02	 1.250000E-04	 2.997748E+00	 1.997748E+00	 9.977477E-01
 3.903038E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 3.952902E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.002573E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.052002E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.101146E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.150243E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.203048E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.252043E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.300767E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.352556E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.400513E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.452070E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.503485E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.551757E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.600713E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
 4.650123E-02	 1.250000E-04	 1.000000E+00	 0.000000E+00	 -1.000000E+00
