time	Max
5.000686E-04	0.000000E+00
7.035862E-04	0.000000E+00
9.071038E-04	0.000000E+00
1.110621E-03	0.000000E+00
1.314139E-03	0.000000E+00
1.517657E-03	0.000000E+00
1.721174E-03	0.000000E+00
1.924692E-03	0.000000E+00
2.128209E-03	0.000000E+00
2.331727E-03	0.000000E+00
2.535245E-03	0.000000E+00
2.738762E-03	0.000000E+00
2.942280E-03	0.000000E+00
3.145797E-03	0.000000E+00
3.349315E-03	0.000000E+00
3.552833E-03	0.000000E+00
3.756350E-03	0.000000E+00
3.959868E-03	0.000000E+00
4.163385E-03	0.000000E+00
4.366903E-03	0.000000E+00
4.570420E-03	0.000000E+00
4.773938E-03	0.000000E+00
4.977456E-03	0.000000E+00
5.180973E-03	0.000000E+00
5.384491E-03	0.000000E+00
5.588008E-03	0.000000E+00
5.791526E-03	0.000000E+00
5.995044E-03	0.000000E+00
6.198561E-03	0.000000E+00
6.402079E-03	0.000000E+00
6.605596E-03	0.000000E+00
6.809114E-03	0.000000E+00
7.012632E-03	-3.927925E-01
7.216149E-03	-3.575229E-01
7.419667E-03	-2.908741E-01
7.623184E-03	-1.910249E-01
7.826702E-03	-5.687752E-02
8.030220E-03	1.119383E-01
8.233737E-03	3.150780E-01
8.437255E-03	5.515106E-01
8.640772E-03	8.195605E-01
8.844290E-03	1.116960E+00
9.047808E-03	1.440912E+00
9.251325E-03	1.788162E+00
9.454843E-03	2.155068E+00
9.658360E-03	2.537687E+00
9.861878E-03	2.931850E+00
1.006540E-02	3.333247E+00
1.026891E-02	3.737505E+00
1.047243E-02	4.140265E+00
1.067595E-02	4.537255E+00
1.087947E-02	4.924360E+00
1.108298E-02	5.297682E+00
1.128650E-02	5.653600E+00
1.149002E-02	5.988813E+00
1.169354E-02	6.300383E+00
1.189705E-02	6.585771E+00
1.210057E-02	6.842859E+00
1.230409E-02	7.069968E+00
1.250761E-02	7.265868E+00
1.271112E-02	7.429778E+00
1.291464E-02	7.561363E+00
1.311816E-02	7.660721E+00
1.332168E-02	7.728363E+00
1.352519E-02	7.765190E+00
1.372871E-02	7.772465E+00
1.393223E-02	7.751777E+00
1.413575E-02	7.705005E+00
1.433927E-02	7.634277E+00
1.454278E-02	7.541930E+00
1.474630E-02	7.430463E+00
1.494982E-02	7.302493E+00
1.515334E-02	7.160715E+00
1.535685E-02	7.007849E+00
1.556037E-02	6.846607E+00
1.576389E-02	6.679646E+00
1.596741E-02	6.509530E+00
1.617092E-02	6.338697E+00
1.637444E-02	6.169425E+00
1.657796E-02	6.003804E+00
1.678148E-02	5.843708E+00
1.698499E-02	5.690781E+00
1.718851E-02	5.546413E+00
1.739203E-02	5.411735E+00
1.759555E-02	5.287607E+00
1.779906E-02	5.174617E+00
1.800258E-02	5.073083E+00
1.820610E-02	4.983056E+00
1.840962E-02	4.904332E+00
1.861313E-02	4.836465E+00
1.881665E-02	4.778783E+00
1.902017E-02	4.730408E+00
1.922369E-02	4.690278E+00
1.942720E-02	4.657174E+00
1.963072E-02	4.629743E+00
1.983424E-02	4.606531E+00
2.003776E-02	4.586007E+00
2.024128E-02	4.566597E+00
2.044479E-02	4.546711E+00
2.064831E-02	4.524775E+00
2.085183E-02	4.499255E+00
2.105535E-02	4.468690E+00
2.125886E-02	4.431714E+00
2.146238E-02	4.387080E+00
2.166590E-02	4.333682E+00
2.186942E-02	4.270576E+00
2.207293E-02	4.196991E+00
2.227645E-02	4.112345E+00
2.247997E-02	4.016254E+00
2.268349E-02	3.908538E+00
2.288700E-02	3.789223E+00
2.309052E-02	3.658543E+00
2.329404E-02	3.516931E+00
2.349756E-02	3.365017E+00
2.370107E-02	3.203612E+00
2.390459E-02	3.033699E+00
2.410811E-02	2.856414E+00
2.431163E-02	2.673029E+00
2.451514E-02	2.484927E+00
2.471866E-02	2.293583E+00
2.492218E-02	2.100541E+00
2.512570E-02	1.907382E+00
2.532922E-02	1.715703E+00
2.553273E-02	1.527092E+00
2.573625E-02	1.343095E+00
2.593977E-02	1.165200E+00
2.614329E-02	9.948027E-01
2.634680E-02	8.331919E-01
2.655032E-02	6.815238E-01
2.675384E-02	5.408048E-01
2.695736E-02	4.118755E-01
2.716087E-02	2.953970E-01
2.736439E-02	1.918414E-01
2.756791E-02	1.014852E-01
2.777143E-02	2.440581E-02
2.797494E-02	-3.951733E-02
2.817846E-02	-9.059878E-02
2.838198E-02	-1.293391E-01
2.858550E-02	-1.564135E-01
2.878901E-02	-1.726566E-01
2.899253E-02	-1.790451E-01
2.919605E-02	-1.766761E-01
2.939957E-02	-1.667446E-01
2.960308E-02	-1.505172E-01
2.980660E-02	-1.293057E-01
3.001012E-02	-1.044387E-01
3.021364E-02	-7.723303E-02
3.041716E-02	-4.896521E-02
3.062067E-02	-2.084370E-02
3.082419E-02	6.017605E-03
3.102771E-02	3.062375E-02
3.123123E-02	5.212053E-02
3.143474E-02	6.981305E-02
3.163826E-02	8.318046E-02
3.184178E-02	9.188636E-02
3.204530E-02	9.578455E-02
3.224881E-02	9.491947E-02
3.245233E-02	8.952154E-02
3.265585E-02	7.999676E-02
3.285937E-02	6.691111E-02
3.306288E-02	5.096927E-02
3.326640E-02	3.298859E-02
3.346992E-02	1.386848E-02
3.367344E-02	-5.444324E-03
3.387695E-02	-2.399326E-02
3.408047E-02	-4.085176E-02
3.428399E-02	-5.516381E-02
3.448751E-02	-6.618412E-02
3.469102E-02	-7.331617E-02
3.489454E-02	-7.614694E-02
3.509806E-02	-7.447600E-02
3.530158E-02	-6.833777E-02
3.550509E-02	-5.801480E-02
3.570861E-02	-4.404056E-02
3.591213E-02	-2.718966E-02
3.611565E-02	-8.455423E-03
3.631917E-02	1.098802E-02
3.652268E-02	2.983832E-02
3.672620E-02	4.673245E-02
3.692972E-02	6.032892E-02
3.713324E-02	6.940212E-02
3.733675E-02	7.294662E-02
3.754027E-02	7.028670E-02
3.774379E-02	6.118500E-02
3.794731E-02	4.594286E-02
3.815082E-02	2.548139E-02
3.835434E-02	1.390864E-03
3.855786E-02	-2.406824E-02
3.876138E-02	-4.803174E-02
3.896489E-02	-6.718966E-02
3.916841E-02	-7.806462E-02
3.937193E-02	-7.744307E-02
3.957545E-02	-6.300054E-02
3.977896E-02	-3.416642E-02
3.998248E-02	6.718738E-03
4.018600E-02	5.288913E-02
4.038952E-02	9.121343E-02
4.059303E-02	9.974577E-02
4.079655E-02	4.467397E-02
4.100007E-02	-1.234392E-01
