time	Mid
1.888827E-02	-2.604172E-01
1.903644E-02	-2.002594E-01
1.918460E-02	-1.339870E-01
1.933276E-02	-6.423456E-02
1.948092E-02	6.411391E-03
1.962908E-02	7.547058E-02
1.977724E-02	1.406246E-01
1.992541E-02	1.997685E-01
2.007357E-02	2.510568E-01
2.022173E-02	2.929446E-01
2.036989E-02	3.242209E-01
2.051805E-02	3.440337E-01
2.066621E-02	3.519073E-01
2.081437E-02	3.477500E-01
2.096254E-02	3.318515E-01
2.111070E-02	3.048726E-01
2.125886E-02	2.678226E-01
2.140702E-02	2.220298E-01
2.155518E-02	1.691011E-01
2.170334E-02	1.108747E-01
2.185151E-02	4.936597E-02
2.199967E-02	-1.329544E-02
2.214783E-02	-7.492893E-02
2.229599E-02	-1.333727E-01
2.244415E-02	-1.865538E-01
2.259231E-02	-2.325565E-01
2.274047E-02	-2.696908E-01
2.288864E-02	-2.965522E-01
2.303680E-02	-3.120804E-01
2.318496E-02	-3.156029E-01
2.333312E-02	-3.068742E-01
2.348128E-02	-2.860985E-01
2.362944E-02	-2.539387E-01
2.377761E-02	-2.115135E-01
2.392577E-02	-1.603732E-01
2.407393E-02	-1.024641E-01
2.422209E-02	-4.007070E-02
2.437025E-02	2.425529E-02
2.451841E-02	8.778043E-02
2.466657E-02	1.476920E-01
2.481474E-02	2.012110E-01
2.496290E-02	2.457106E-01
2.511106E-02	2.788434E-01
2.525922E-02	2.986671E-01
2.540738E-02	3.037617E-01
2.555554E-02	2.933461E-01
2.570371E-02	2.673650E-01
2.585187E-02	2.265633E-01
2.600003E-02	1.725236E-01
2.614819E-02	1.076715E-01
2.629635E-02	3.523406E-02
2.644451E-02	-4.084659E-02
2.659267E-02	-1.160565E-01
2.674084E-02	-1.855073E-01
2.688900E-02	-2.441901E-01
2.703716E-02	-2.872853E-01
2.718532E-02	-3.105190E-01
2.733348E-02	-3.105631E-01
2.748164E-02	-2.854442E-01
2.762981E-02	-2.349679E-01
2.777797E-02	-1.610945E-01
2.792613E-02	-6.825150E-02
2.807429E-02	3.650037E-02
2.822245E-02	1.434657E-01
2.837061E-02	2.406275E-01
2.851877E-02	3.143137E-01
2.866694E-02	3.503709E-01
2.881510E-02	3.360000E-01
2.896326E-02	2.623825E-01
2.911142E-02	1.283612E-01
2.925958E-02	-5.461604E-02
2.940774E-02	-2.560444E-01
2.955591E-02	-4.179910E-01
2.970407E-02	-4.445348E-01
2.985223E-02	-1.884992E-01
3.000039E-02	5.649390E-01
