time	Min
1.888827E-02	-2.332814E-01
1.903644E-02	-1.721540E-01
1.918460E-02	-1.055145E-01
1.933276E-02	-3.595280E-02
1.948092E-02	3.398966E-02
1.962908E-02	1.018777E-01
1.977724E-02	1.654386E-01
1.992541E-02	2.226142E-01
2.007357E-02	2.716074E-01
2.022173E-02	3.109232E-01
2.036989E-02	3.394017E-01
2.051805E-02	3.562450E-01
2.066621E-02	3.610322E-01
2.081437E-02	3.537281E-01
2.096254E-02	3.346805E-01
2.111070E-02	3.046081E-01
2.125886E-02	2.645783E-01
2.140702E-02	2.159765E-01
2.155518E-02	1.604648E-01
2.170334E-02	9.993378E-02
2.185151E-02	3.644614E-02
2.199967E-02	-2.782519E-02
2.214783E-02	-9.066379E-02
2.229599E-02	-1.498797E-01
2.244415E-02	-2.033803E-01
2.259231E-02	-2.492406E-01
2.274047E-02	-2.857715E-01
2.288864E-02	-3.115823E-01
2.303680E-02	-3.256362E-01
2.318496E-02	-3.272985E-01
2.333312E-02	-3.163727E-01
2.348128E-02	-2.931224E-01
2.362944E-02	-2.582824E-01
2.377761E-02	-2.130501E-01
2.392577E-02	-1.590640E-01
2.407393E-02	-9.836183E-02
2.422209E-02	-3.332367E-02
2.437025E-02	3.340351E-02
2.451841E-02	9.899555E-02
2.466657E-02	1.605560E-01
2.481474E-02	2.152310E-01
2.496290E-02	2.603339E-01
2.511106E-02	2.934770E-01
2.525922E-02	3.126965E-01
2.540738E-02	3.165753E-01
2.555554E-02	3.043606E-01
2.570371E-02	2.760549E-01
2.585187E-02	2.324880E-01
2.600003E-02	1.753539E-01
2.614819E-02	1.072152E-01
2.629635E-02	3.145879E-02
2.644451E-02	-4.779885E-02
2.659267E-02	-1.258585E-01
2.674084E-02	-1.976482E-01
2.688900E-02	-2.579832E-01
2.703716E-02	-3.018898E-01
2.718532E-02	-3.249823E-01
2.733348E-02	-3.238576E-01
2.748164E-02	-2.965443E-01
2.762981E-02	-2.429171E-01
2.777797E-02	-1.650985E-01
2.792613E-02	-6.776513E-02
2.807429E-02	4.166219E-02
2.822245E-02	1.530571E-01
2.837061E-02	2.538879E-01
2.851877E-02	3.299376E-01
2.866694E-02	3.665239E-01
2.881510E-02	3.504062E-01
2.896326E-02	2.725357E-01
2.911142E-02	1.318728E-01
2.925958E-02	-5.947739E-02
2.940774E-02	-2.695441E-01
2.955591E-02	-4.378299E-01
2.970407E-02	-4.643144E-01
2.985223E-02	-1.957134E-01
3.000039E-02	5.915339E-01
