Reactions	Percentage
R942: NCN+H=N+HNC	-0.022105494908025634
R944: NCN+NO=N2O+CN	-0.030061986761788614
R943: CO+NCN=CN+NCO	0.7232654293554966
R940: NCN+H=N+HCN	-0.7394024337359724
R941: NCN+OH=NO+HCN	-0.9716275474733521
R939: NCN+OH=NH+NCO	1.2025877995371186
R945: NCN+O2=NO+NCO	-1.2344436389316684
R936: CH+N2=NCN+H	-4.668691292292398
R946: NCN+O=NO+CN	-90.40781437700417
