time	Min
5.000686E-04	0.000000E+00
7.035862E-04	0.000000E+00
9.071038E-04	0.000000E+00
1.110621E-03	0.000000E+00
1.314139E-03	0.000000E+00
1.517657E-03	0.000000E+00
1.721174E-03	0.000000E+00
1.924692E-03	0.000000E+00
2.128209E-03	0.000000E+00
2.331727E-03	0.000000E+00
2.535245E-03	0.000000E+00
2.738762E-03	0.000000E+00
2.942280E-03	0.000000E+00
3.145797E-03	0.000000E+00
3.349315E-03	0.000000E+00
3.552833E-03	0.000000E+00
3.756350E-03	0.000000E+00
3.959868E-03	0.000000E+00
4.163385E-03	0.000000E+00
4.366903E-03	0.000000E+00
4.570420E-03	0.000000E+00
4.773938E-03	0.000000E+00
4.977456E-03	0.000000E+00
5.180973E-03	0.000000E+00
5.384491E-03	0.000000E+00
5.588008E-03	0.000000E+00
5.791526E-03	0.000000E+00
5.995044E-03	0.000000E+00
6.198561E-03	0.000000E+00
6.402079E-03	0.000000E+00
6.605596E-03	0.000000E+00
6.809114E-03	0.000000E+00
7.012632E-03	0.000000E+00
7.216149E-03	0.000000E+00
7.419667E-03	-3.711355E-01
7.623184E-03	-3.644244E-01
7.826702E-03	-3.371859E-01
8.030220E-03	-2.883159E-01
8.233737E-03	-2.171967E-01
8.437255E-03	-1.236944E-01
8.640772E-03	-8.145979E-03
8.844290E-03	1.286642E-01
9.047808E-03	2.855349E-01
9.251325E-03	4.608865E-01
9.454843E-03	6.528047E-01
9.658360E-03	8.590883E-01
9.861878E-03	1.077301E+00
1.006540E-02	1.304822E+00
1.026891E-02	1.538905E+00
1.047243E-02	1.776725E+00
1.067595E-02	2.015434E+00
1.087947E-02	2.252211E+00
1.108298E-02	2.484308E+00
1.128650E-02	2.709094E+00
1.149002E-02	2.924091E+00
1.169354E-02	3.127016E+00
1.189705E-02	3.315803E+00
1.210057E-02	3.488631E+00
1.230409E-02	3.643945E+00
1.250761E-02	3.780467E+00
1.271112E-02	3.897207E+00
1.291464E-02	3.993469E+00
1.311816E-02	4.068843E+00
1.332168E-02	4.123208E+00
1.352519E-02	4.156716E+00
1.372871E-02	4.169782E+00
1.393223E-02	4.163063E+00
1.413575E-02	4.137443E+00
1.433927E-02	4.094004E+00
1.454278E-02	4.034007E+00
1.474630E-02	3.958860E+00
1.494982E-02	3.870094E+00
1.515334E-02	3.769335E+00
1.535685E-02	3.658271E+00
1.556037E-02	3.538630E+00
1.576389E-02	3.412148E+00
1.596741E-02	3.280542E+00
1.617092E-02	3.145491E+00
1.637444E-02	3.008604E+00
1.657796E-02	2.871409E+00
1.678148E-02	2.735323E+00
1.698499E-02	2.601646E+00
1.718851E-02	2.471540E+00
1.739203E-02	2.346023E+00
1.759555E-02	2.225958E+00
1.779906E-02	2.112048E+00
1.800258E-02	2.004834E+00
1.820610E-02	1.904697E+00
1.840962E-02	1.811859E+00
1.861313E-02	1.726389E+00
1.881665E-02	1.648210E+00
1.902017E-02	1.577112E+00
1.922369E-02	1.512758E+00
1.942720E-02	1.454705E+00
1.963072E-02	1.402413E+00
1.983424E-02	1.355263E+00
2.003776E-02	1.312575E+00
2.024128E-02	1.273622E+00
2.044479E-02	1.237650E+00
2.064831E-02	1.203896E+00
2.085183E-02	1.171600E+00
2.105535E-02	1.140028E+00
2.125886E-02	1.108483E+00
2.146238E-02	1.076320E+00
2.166590E-02	1.042957E+00
2.186942E-02	1.007889E+00
2.207293E-02	9.706980E-01
2.227645E-02	9.310553E-01
2.247997E-02	8.887319E-01
2.268349E-02	8.435999E-01
2.288700E-02	7.956338E-01
2.309052E-02	7.449099E-01
2.329404E-02	6.916032E-01
2.349756E-02	6.359828E-01
2.370107E-02	5.784049E-01
2.390459E-02	5.193042E-01
2.410811E-02	4.591840E-01
2.431163E-02	3.986043E-01
2.451514E-02	3.381696E-01
2.471866E-02	2.785148E-01
2.492218E-02	2.202912E-01
2.512570E-02	1.641519E-01
2.532922E-02	1.107365E-01
2.553273E-02	6.065696E-02
2.573625E-02	1.448336E-02
2.593977E-02	-2.726968E-02
2.614329E-02	-6.415527E-02
2.634680E-02	-9.580526E-02
2.655032E-02	-1.219399E-01
2.675384E-02	-1.423754E-01
2.695736E-02	-1.570300E-01
2.716087E-02	-1.659275E-01
2.736439E-02	-1.691985E-01
2.756791E-02	-1.670801E-01
2.777143E-02	-1.599119E-01
2.797494E-02	-1.481309E-01
2.817846E-02	-1.322634E-01
2.838198E-02	-1.129146E-01
2.858550E-02	-9.075678E-02
2.878901E-02	-6.651492E-02
2.899253E-02	-4.095101E-02
2.919605E-02	-1.484705E-02
2.939957E-02	1.101304E-02
2.960308E-02	3.586201E-02
2.980660E-02	5.896824E-02
3.001012E-02	7.965430E-02
3.021364E-02	9.731499E-02
3.041716E-02	1.114340E-01
3.062067E-02	1.215994E-01
3.082419E-02	1.275162E-01
3.102771E-02	1.290174E-01
3.123123E-02	1.260713E-01
3.143474E-02	1.187856E-01
3.163826E-02	1.074085E-01
3.184178E-02	9.232448E-02
3.204530E-02	7.404751E-02
3.224881E-02	5.320895E-02
3.245233E-02	3.054174E-02
3.265585E-02	6.860377E-03
3.285937E-02	-1.696286E-02
3.306288E-02	-4.002523E-02
3.326640E-02	-6.142353E-02
3.346992E-02	-8.028662E-02
3.367344E-02	-9.580908E-02
3.387695E-02	-1.072854E-01
3.408047E-02	-1.141435E-01
3.428399E-02	-1.159762E-01
3.448751E-02	-1.125697E-01
3.469102E-02	-1.039269E-01
3.489454E-02	-9.028449E-02
3.509806E-02	-7.212298E-02
3.530158E-02	-5.016651E-02
3.550509E-02	-2.537234E-02
3.570861E-02	1.091407E-03
3.591213E-02	2.788138E-02
3.611565E-02	5.352801E-02
3.631917E-02	7.649870E-02
3.652268E-02	9.527456E-02
3.672620E-02	1.084392E-01
3.692972E-02	1.147788E-01
3.713324E-02	1.133892E-01
3.733675E-02	1.037859E-01
3.754027E-02	8.601129E-02
3.774379E-02	6.073154E-02
3.794731E-02	2.931201E-02
3.815082E-02	-6.139929E-03
3.835434E-02	-4.278064E-02
3.855786E-02	-7.710349E-02
3.876138E-02	-1.051012E-01
3.896489E-02	-1.225450E-01
3.916841E-02	-1.254110E-01
3.937193E-02	-1.104917E-01
3.957545E-02	-7.623551E-02
3.977896E-02	-2.386399E-02
3.998248E-02	4.117607E-02
4.018600E-02	1.073569E-01
4.038952E-02	1.547392E-01
4.059303E-02	1.520765E-01
4.079655E-02	5.325844E-02
4.100007E-02	-2.070170E-01
