time	tmin_flame	tmid_flame	tmax_flame
5.208277E-04	0.000000E+00	0.000000E+00	0.000000E+00
7.569842E-04	0.000000E+00	0.000000E+00	0.000000E+00
9.931407E-04	0.000000E+00	0.000000E+00	0.000000E+00
1.229297E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.465454E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.701610E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.937767E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.173923E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.410080E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.646236E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.882393E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.118549E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.354706E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.590862E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.827019E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.063175E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.299332E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.535488E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.771645E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.007801E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.243958E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.480114E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.716271E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.952427E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.188584E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.424740E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.660897E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.897053E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.133210E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.369366E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.605523E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.841679E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.077836E-03	1.844578E+00	1.962615E+00	2.571635E+00
8.313992E-03	2.102094E+00	2.250306E+00	2.969084E+00
8.550148E-03	2.365239E+00	2.542328E+00	3.362231E+00
8.786305E-03	2.631498E+00	2.835535E+00	3.746046E+00
9.022461E-03	2.898323E+00	3.126825E+00	4.115963E+00
9.258618E-03	3.163160E+00	3.413187E+00	4.467928E+00
9.494774E-03	3.423480E+00	3.691733E+00	4.798434E+00
9.730931E-03	3.676807E+00	3.959733E+00	5.104540E+00
9.967087E-03	3.920744E+00	4.214637E+00	5.383869E+00
1.020324E-02	4.152998E+00	4.454105E+00	5.634607E+00
1.043940E-02	4.371405E+00	4.676022E+00	5.855484E+00
1.067556E-02	4.573947E+00	4.878516E+00	6.045742E+00
1.091171E-02	4.758779E+00	5.059969E+00	6.205112E+00
1.114787E-02	4.924238E+00	5.219026E+00	6.333767E+00
1.138403E-02	5.068867E+00	5.354601E+00	6.432286E+00
1.162018E-02	5.191424E+00	5.465881E+00	6.501607E+00
1.185634E-02	5.290892E+00	5.552321E+00	6.542980E+00
1.209250E-02	5.366492E+00	5.613650E+00	6.557925E+00
1.232865E-02	5.417688E+00	5.649856E+00	6.548182E+00
1.256481E-02	5.444188E+00	5.661186E+00	6.515669E+00
1.280097E-02	5.445951E+00	5.648135E+00	6.462440E+00
1.303712E-02	5.423182E+00	5.611430E+00	6.390644E+00
1.327328E-02	5.376328E+00	5.552023E+00	6.302487E+00
1.350943E-02	5.306076E+00	5.471074E+00	6.200203E+00
1.374559E-02	5.213341E+00	5.369933E+00	6.086017E+00
1.398175E-02	5.099258E+00	5.250124E+00	5.962123E+00
1.421790E-02	4.965165E+00	5.113328E+00	5.830659E+00
1.445406E-02	4.812594E+00	4.961359E+00	5.693687E+00
1.469022E-02	4.643248E+00	4.796148E+00	5.553174E+00
1.492637E-02	4.458985E+00	4.619720E+00	5.410983E+00
1.516253E-02	4.261799E+00	4.434174E+00	5.268859E+00
1.539869E-02	4.053795E+00	4.241657E+00	5.128425E+00
1.563484E-02	3.837168E+00	4.044347E+00	4.991171E+00
1.587100E-02	3.614180E+00	3.844431E+00	4.858456E+00
1.610716E-02	3.387134E+00	3.644079E+00	4.731507E+00
1.634331E-02	3.158348E+00	3.445426E+00	4.611417E+00
1.657947E-02	2.930135E+00	3.250553E+00	4.499149E+00
