         time	  rf_minus_rp
1.028634E-03	-1.000000E+00
1.234541E-03	-1.000000E+00
1.440449E-03	-1.000000E+00
1.646356E-03	-1.000000E+00
1.852263E-03	-1.000000E+00
2.058171E-03	-1.000000E+00
2.264078E-03	-1.000000E+00
2.469986E-03	-1.000000E+00
2.675893E-03	-1.000000E+00
2.881800E-03	-1.000000E+00
3.087708E-03	-1.000000E+00
3.293615E-03	-1.000000E+00
3.499522E-03	-1.000000E+00
3.705430E-03	-1.000000E+00
3.911337E-03	-1.000000E+00
4.117245E-03	-1.000000E+00
4.323152E-03	-1.000000E+00
4.529059E-03	-1.000000E+00
4.734967E-03	-1.000000E+00
4.940874E-03	-1.000000E+00
5.146781E-03	-1.000000E+00
5.352689E-03	-1.000000E+00
5.558596E-03	-1.000000E+00
5.764503E-03	-1.000000E+00
5.970411E-03	-1.000000E+00
6.176318E-03	-1.000000E+00
6.382226E-03	-1.000000E+00
6.588133E-03	-1.000000E+00
6.794040E-03	-1.000000E+00
6.999948E-03	-1.000000E+00
7.205855E-03	-1.000000E+00
7.411762E-03	1.573772E+00
7.617670E-03	1.740128E+00
7.823577E-03	1.909383E+00
8.029484E-03	2.081734E+00
8.235392E-03	2.257414E+00
8.441299E-03	2.436656E+00
8.647207E-03	2.619658E+00
8.853114E-03	2.806549E+00
9.059021E-03	2.997363E+00
9.264929E-03	3.192018E+00
9.470836E-03	3.390298E+00
9.676743E-03	3.591844E+00
9.882651E-03	3.796148E+00
1.008856E-02	4.002557E+00
1.029447E-02	4.210273E+00
1.050037E-02	4.418373E+00
1.070628E-02	4.625817E+00
1.091219E-02	4.831467E+00
1.111809E-02	5.034113E+00
1.132400E-02	5.232495E+00
1.152991E-02	5.425326E+00
1.173582E-02	5.611321E+00
1.194172E-02	5.789221E+00
1.214763E-02	5.957818E+00
1.235354E-02	6.115982E+00
1.255945E-02	6.262679E+00
1.276535E-02	6.396996E+00
1.297126E-02	6.518152E+00
1.317717E-02	6.625517E+00
1.338308E-02	6.718621E+00
1.358898E-02	6.797160E+00
1.379489E-02	6.861002E+00
1.400080E-02	6.910185E+00
1.420671E-02	6.944917E+00
1.441261E-02	6.965563E+00
1.461852E-02	6.972643E+00
1.482443E-02	6.966810E+00
1.503033E-02	6.948844E+00
1.523624E-02	6.919627E+00
1.544215E-02	6.880127E+00
1.564806E-02	6.831377E+00
1.585396E-02	6.774449E+00
1.605987E-02	6.710440E+00
1.626578E-02	6.640440E+00
1.647169E-02	6.565516E+00
1.667759E-02	6.486689E+00
1.688350E-02	6.404913E+00
1.708941E-02	6.321060E+00
1.729532E-02	6.235898E+00
1.750122E-02	6.150082E+00
1.770713E-02	6.064139E+00
1.791304E-02	5.978461E+00
1.811895E-02	5.893298E+00
1.832485E-02	5.808756E+00
1.853076E-02	5.724796E+00
1.873667E-02	5.641237E+00
1.894257E-02	5.557763E+00
1.914848E-02	5.473932E+00
1.935439E-02	5.389188E+00
1.956030E-02	5.302873E+00
1.976620E-02	5.214247E+00
1.997211E-02	5.122503E+00
2.017802E-02	5.026790E+00
2.038393E-02	4.926233E+00
2.058983E-02	4.819954E+00
2.079574E-02	4.707097E+00
2.100165E-02	4.586851E+00
2.120756E-02	4.458466E+00
2.141346E-02	4.321285E+00
2.161937E-02	4.174754E+00
2.182528E-02	4.018447E+00
2.203119E-02	3.852081E+00
2.223709E-02	3.675529E+00
2.244300E-02	3.488832E+00
2.264891E-02	3.292211E+00
2.285481E-02	3.086067E+00
2.306072E-02	2.870987E+00
2.326663E-02	2.647741E+00
2.347254E-02	2.417280E+00
2.367844E-02	2.180723E+00
2.388435E-02	1.939351E+00
2.409026E-02	1.694588E+00
2.429617E-02	1.447983E+00
2.450207E-02	1.201192E+00
2.470798E-02	9.559512E-01
2.491389E-02	7.140518E-01
2.511980E-02	4.773134E-01
2.532570E-02	2.475537E-01
2.553161E-02	2.655877E-02
2.573752E-02	-1.000000E+00
2.594343E-02	-1.000000E+00
2.614933E-02	-1.000000E+00
2.635524E-02	-1.000000E+00
2.656115E-02	-1.000000E+00
2.676705E-02	-1.000000E+00
2.697296E-02	-1.000000E+00
2.717887E-02	-1.000000E+00
2.738478E-02	-1.000000E+00
2.759068E-02	-1.000000E+00
2.779659E-02	-1.000000E+00
2.800250E-02	-1.000000E+00
2.820841E-02	-1.000000E+00
2.841431E-02	-1.000000E+00
2.862022E-02	-1.000000E+00
2.882613E-02	-1.000000E+00
2.903204E-02	-1.000000E+00
2.923794E-02	-1.000000E+00
2.944385E-02	-1.000000E+00
2.964976E-02	-1.000000E+00
2.985567E-02	-1.000000E+00
3.006157E-02	-1.000000E+00
3.026748E-02	-1.000000E+00
3.047339E-02	-1.000000E+00
3.067929E-02	-1.000000E+00
3.088520E-02	-1.000000E+00
3.109111E-02	-1.000000E+00
3.129702E-02	-1.000000E+00
3.150292E-02	-1.000000E+00
3.170883E-02	-1.000000E+00
3.191474E-02	-1.000000E+00
3.212065E-02	-1.000000E+00
3.232655E-02	-1.000000E+00
3.253246E-02	-1.000000E+00
3.273837E-02	-1.000000E+00
3.294428E-02	-1.000000E+00
3.315018E-02	-1.000000E+00
3.335609E-02	-1.000000E+00
3.356200E-02	-1.000000E+00
3.376791E-02	-1.000000E+00
3.397381E-02	-1.000000E+00
3.417972E-02	-1.000000E+00
3.438563E-02	-1.000000E+00
3.459153E-02	-1.000000E+00
3.479744E-02	-1.000000E+00
3.500335E-02	-1.000000E+00
3.520926E-02	-1.000000E+00
3.541516E-02	-1.000000E+00
3.562107E-02	-1.000000E+00
3.582698E-02	-1.000000E+00
3.603289E-02	-1.000000E+00
3.623879E-02	-1.000000E+00
3.644470E-02	-1.000000E+00
3.665061E-02	-1.000000E+00
3.685652E-02	-1.000000E+00
3.706242E-02	-1.000000E+00
3.726833E-02	-1.000000E+00
3.747424E-02	-1.000000E+00
3.768015E-02	-1.000000E+00
3.788605E-02	-1.000000E+00
3.809196E-02	-1.000000E+00
3.829787E-02	-1.000000E+00
3.850377E-02	-1.000000E+00
3.870968E-02	-1.000000E+00
3.891559E-02	-1.000000E+00
3.912150E-02	-1.000000E+00
3.932740E-02	-1.000000E+00
3.953331E-02	-1.000000E+00
3.973922E-02	-1.000000E+00
3.994513E-02	-1.000000E+00
4.015103E-02	-1.000000E+00
4.035694E-02	-1.000000E+00
4.056285E-02	-1.000000E+00
4.076876E-02	-1.000000E+00
4.097466E-02	-1.000000E+00
4.118057E-02	-1.000000E+00
4.138648E-02	-1.000000E+00
4.159239E-02	-1.000000E+00
4.179829E-02	-1.000000E+00
4.200420E-02	-1.000000E+00
