       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolC_AR  	        VolC_N2  	      VolC_A1CO  	      VolC_H2O2  	        VolC_CH  	     VolC_T-CH2  	VolC_CVCCVCCJVO  	    VolC_CH2CHO  	     VolC_CH2OH  	       VolC_A1-  	   VolC_TXC5H5O  	    VolC_OC6H4O  	   VolC_C2H3CHO  	    VolC_N-C4H5  	   VolC_C5H4CH2  	      VolC_C3H3  	     VolC_S-CH2  	     VolC_A1CHO  	    VolC_A1CH2O  	VolC_C6H5CYCH2O  	  VolC_C6H5OCH2  	   VolC_C5H4CH3  	      VolC_C5H6  	 VolC_C5H5CH3-1  	      VolC_C3H2  	    VolC_A-C3H4  	      VolC_A1OH  	  VolC_C6H6O-24  	     VolC_CH2CO  	      VolC_HCCO  	      VolC_C2H3  	       VolC_CH4  	      VolC_C2H6  	    VolC_A-C3H5  	      VolC_C3H6  	      VolC_CH3O  	      VolC_C2H2  	      VolC_C5H5  	         VolC_O  	        VolC_A1  	       VolC_HCO  	      VolC_CH2O  	       VolC_HO2  	         VolC_H  	      VolC_C2H4  	      VolC_C2H5  	       VolC_A1O  	       VolC_CH3  	        VolC_OH  	        VolC_CO  	  VolC_C6H5OCH3  	       VolC_CO2  	        VolC_O2  	        VolC_H2  	       VolC_H2O  	  VolC_OC8H7OOH  	      VolC_N2H2  	       VolC_NNH  	       VolC_NH2  	        VolC_NH  	       VolC_HNO  	      VolC_HONO  	         VolC_N  	      VolC_H2NO  	       VolC_N2O  	       VolC_NH3  	        VolC_NO  	       VolC_NO2  	       VolC_HCN  	       VolC_HNC  	        VolC_CN  	      VolC_HNCO  	       VolC_NCO  	       VolC_NCN  	    VolC_CH3NH2  	      VolC_H2CN  	     VolC_C5H5N  	     VolC_C5H4N  	    VolC_C5H5NO  	    VolC_C5H4NO  	   VolC_C5H4NO2  	    VolC_PYRLYL  	  VolC_BNC4H4CO  	    VolC_C4H4CN  	    VolC_CHCHCN  	     VolC_C4H5N  	   VolC_CH2CHCN  	      VolC_C2N2  	      VolC_HNCN  	      VolC_HOCN  	     VolC_CH3CN  	     VolC_CH2CN
    5.00114E-04  	    1.50000E+03  	    3.11233E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.11826E-13  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.70641E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.31441E-14  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.00011E-03  	    1.50000E+03  	    3.20883E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.1507E-283  	    0.00000E+00  	    0.00000E+00  	    3.4562E-284  	    3.0378E-277  	    0.00000E+00  	    0.00000E+00  	    1.86868E-13  	    0.00000E+00  	    0.00000E+00  	    1.6381E-275  	    5.4186E-280  	    2.8789E-280  	    5.0536E-284  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.9652E-278  	    8.8742E-277  	    1.4343E-284  	    7.2452E-276  	    1.70641E-03  	    9.1265E-276  	    1.8099E-277  	    1.8360E-284  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.84820E-14  	    3.3030E-285  	    0.00000E+00  	    0.00000E+00  	    2.4232E-285  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.8461E-285  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.50011E-03  	    1.50000E+03  	    3.16276E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.9314E-278  	    0.00000E+00  	    0.00000E+00  	    5.6921E-279  	    3.4171E-273  	    0.00000E+00  	    0.00000E+00  	    2.60939E-13  	    0.00000E+00  	    0.00000E+00  	    8.8834E-266  	    9.4647E-271  	    9.9501E-273  	    8.3095E-279  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.9634E-268  	    1.9172E-267  	    2.1817E-279  	    1.6859E-266  	    1.70641E-03  	    9.7089E-267  	    9.0886E-270  	    2.8926E-279  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.34770E-14  	    5.0642E-280  	    0.00000E+00  	    0.00000E+00  	    3.8032E-280  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.5498E-279  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00011E-03  	    1.50000E+03  	    3.07905E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.9164E-273  	    0.00000E+00  	    0.00000E+00  	    5.5668E-274  	    4.2131E-269  	    0.00000E+00  	    0.00000E+00  	    3.37343E-13  	    0.00000E+00  	    0.00000E+00  	    5.4240E-256  	    5.1357E-261  	    2.8333E-268  	    8.1165E-274  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.2604E-257  	    1.5268E-257  	    1.9970E-274  	    1.1316E-256  	    1.70641E-03  	    5.8003E-257  	    6.4462E-261  	    2.7296E-274  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.88120E-14  	    4.6834E-275  	    0.00000E+00  	    0.00000E+00  	    3.5773E-275  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.4613E-274  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.50011E-03  	    1.50000E+03  	    3.10790E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.4087E-270  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.1813E-266  	    0.00000E+00  	    0.00000E+00  	    1.6501E-267  	    5.2201E-266  	    0.00000E+00  	    4.9632E-270  	    4.17049E-13  	    0.00000E+00  	    2.0115E-267  	    5.1416E-246  	    6.4525E-251  	    8.8438E-265  	    2.3188E-267  	    0.00000E+00  	    2.1037E-268  	    0.00000E+00  	    9.1802E-248  	    6.0000E-247  	    7.2634E-269  	    7.9833E-247  	    1.70641E-03  	    4.9561E-247  	    9.1437E-252  	    1.9345E-270  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.46812E-14  	    2.5169E-271  	    0.00000E+00  	    0.00000E+00  	    1.9514E-271  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.4878E-269  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.00011E-03  	    1.50000E+03  	    3.08507E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.9156E-266  	    0.00000E+00  	    1.1974E-262  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.2256E-257  	    0.00000E+00  	    0.00000E+00  	    9.2087E-259  	    2.4087E-262  	    0.00000E+00  	    1.7301E-259  	    5.00383E-13  	    0.00000E+00  	    2.7540E-258  	    2.9616E-236  	    9.5587E-241  	    9.1132E-261  	    1.1489E-258  	    0.00000E+00  	    6.3711E-263  	    7.2886E-263  	    6.0779E-238  	    6.5652E-237  	    4.1095E-264  	    3.8072E-237  	    1.70641E-03  	    2.8324E-237  	    6.7401E-243  	    4.3689E-266  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.01145E-13  	    1.1486E-264  	    1.0673E-273  	    0.00000E+00  	    1.5776E-264  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.2425E-260  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.50011E-03  	    1.50000E+03  	    3.00152E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.5489E-262  	    0.00000E+00  	    1.0472E-253  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.6890E-255  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.3416E-255  	    0.00000E+00  	    0.00000E+00  	    6.7154E-248  	    0.00000E+00  	    2.4413E-263  	    3.2455E-249  	    7.2929E-259  	    1.4116E-254  	    3.3530E-250  	    5.87492E-13  	    0.00000E+00  	    5.0887E-250  	    5.1941E-227  	    4.6450E-231  	    1.9971E-254  	    4.7814E-249  	    0.00000E+00  	    2.9610E-258  	    1.1632E-255  	    2.6648E-228  	    5.0463E-227  	    5.5262E-260  	    1.2713E-227  	    1.70641E-03  	    1.2141E-227  	    1.1720E-233  	    4.3672E-262  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.18225E-13  	    2.0452E-257  	    2.0165E-269  	    0.00000E+00  	    4.6575E-257  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.2478E-251  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.00011E-03  	    1.50000E+03  	    3.01548E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.4030E-263  	    0.00000E+00  	    6.1853E-258  	    0.00000E+00  	    3.2167E-244  	    1.1591E-262  	    4.0295E-262  	    0.00000E+00  	    8.7466E-246  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.3293E-264  	    0.00000E+00  	    0.00000E+00  	    2.0648E-250  	    2.6541E-263  	    5.9079E-261  	    1.8497E-243  	    0.00000E+00  	    0.00000E+00  	    1.3067E-237  	    0.00000E+00  	    5.1340E-250  	    4.1282E-239  	    1.8145E-255  	    3.3409E-243  	    1.7559E-241  	    6.78406E-13  	    0.00000E+00  	    6.2515E-242  	    7.9087E-218  	    1.1003E-221  	    1.5952E-245  	    7.7309E-239  	    0.00000E+00  	    5.0830E-254  	    4.0283E-248  	    5.2528E-219  	    4.0310E-217  	    3.9951E-256  	    3.0857E-218  	    1.70641E-03  	    3.9426E-218  	    1.0069E-224  	    3.0532E-258  	    0.00000E+00  	    1.1290E-262  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.35920E-13  	    4.4530E-249  	    2.3913E-265  	    0.00000E+00  	    1.4253E-248  	    6.1360E-258  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.0123E-242  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.50011E-03  	    1.50000E+03  	    3.00910E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    1.9087E-257  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.7100E-257  	    0.00000E+00  	    1.6887E-254  	    2.4983E-260  	    1.5572E-234  	    1.4651E-250  	    7.8372E-255  	    0.00000E+00  	    1.8239E-237  	    0.00000E+00  	    3.9084E-258  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.2992E-256  	    0.00000E+00  	    0.00000E+00  	    1.8873E-238  	    1.5452E-254  	    6.1995E-256  	    2.8516E-232  	    0.00000E+00  	    3.9986E-253  	    2.9090E-227  	    0.00000E+00  	    8.5203E-240  	    3.2862E-229  	    1.5788E-252  	    2.6383E-232  	    5.5000E-233  	    7.73067E-13  	    1.6848E-260  	    6.2634E-234  	    8.8317E-209  	    6.1182E-213  	    3.6432E-237  	    7.0547E-229  	    2.8142E-259  	    6.7473E-250  	    5.8746E-241  	    1.2530E-209  	    1.1512E-207  	    3.4998E-252  	    3.5468E-209  	    1.70641E-03  	    1.0260E-208  	    4.3735E-216  	    3.3956E-255  	    0.00000E+00  	    6.7300E-259  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.54210E-13  	    5.2613E-240  	    3.9643E-262  	    0.00000E+00  	    5.9313E-240  	    1.9536E-248  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.2040E-231  	    3.8455E-257  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    5.00011E-03  	    1.50000E+03  	    2.94085E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    1.0298E-251  	    0.00000E+00  	    6.8974E-256  	    2.2412E-257  	    1.6252E-247  	    0.00000E+00  	    4.8394E-251  	    1.6061E-255  	    7.0355E-225  	    3.8216E-240  	    7.8411E-248  	    0.00000E+00  	    1.6874E-229  	    0.00000E+00  	    2.6879E-251  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.1906E-248  	    3.3039E-257  	    0.00000E+00  	    4.6427E-227  	    9.6867E-246  	    1.7484E-251  	    1.9284E-221  	    1.4809E-254  	    1.9712E-243  	    2.9187E-217  	    0.00000E+00  	    3.9590E-230  	    1.7167E-219  	    8.4533E-248  	    4.7376E-222  	    4.8703E-225  	    8.71448E-13  	    8.8110E-254  	    5.1406E-226  	    2.4243E-200  	    7.4841E-204  	    4.3269E-229  	    1.2200E-218  	    3.4275E-254  	    3.5771E-246  	    1.3235E-233  	    1.8967E-200  	    1.4385E-198  	    5.3968E-249  	    1.7628E-200  	    1.70641E-03  	    1.5752E-199  	    1.0994E-207  	    1.5132E-251  	    0.00000E+00  	    1.6283E-255  	    7.3280E-254  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.73081E-13  	    8.9687E-231  	    2.6144E-258  	    0.00000E+00  	    1.2122E-230  	    3.3139E-239  	    0.00000E+00  	    0.00000E+00  	    1.7418E-255  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.7928E-222  	    6.1468E-248  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
