time	tmin_flame	tmid_flame	tmax_flame
5.211610E-04	0.000000E+00	0.000000E+00	0.000000E+00
8.025121E-04	0.000000E+00	0.000000E+00	0.000000E+00
1.083863E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.365214E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.646565E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.927917E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.209268E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.490619E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.771970E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.053321E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.334672E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.616023E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.897374E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.178725E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.460076E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.741428E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.022779E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.304130E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.585481E-03	0.000000E+00	0.000000E+00	0.000000E+00
5.866832E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.148183E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.429534E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.710885E-03	0.000000E+00	0.000000E+00	0.000000E+00
6.992236E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.273587E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.554939E-03	0.000000E+00	0.000000E+00	0.000000E+00
7.836290E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.117641E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.398992E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.680343E-03	0.000000E+00	0.000000E+00	0.000000E+00
8.961694E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.243045E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.524396E-03	0.000000E+00	0.000000E+00	0.000000E+00
9.805747E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.008710E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.036845E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.064980E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.093115E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.121250E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.149385E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.177521E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.205656E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.233791E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.261926E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.290061E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.318196E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.346331E-02	1.016346E+00	1.328890E+00	1.962947E+00
1.374466E-02	1.137838E+00	1.507716E+00	2.226640E+00
1.402601E-02	1.273732E+00	1.698753E+00	2.493803E+00
1.430736E-02	1.423768E+00	1.900661E+00	2.761890E+00
1.458872E-02	1.587342E+00	2.111837E+00	3.028384E+00
1.487007E-02	1.763525E+00	2.330442E+00	3.290831E+00
1.515142E-02	1.951074E+00	2.554441E+00	3.546873E+00
1.543277E-02	2.148467E+00	2.781642E+00	3.794280E+00
1.571412E-02	2.353930E+00	3.009738E+00	4.030978E+00
1.599547E-02	2.565473E+00	3.236354E+00	4.255074E+00
1.627682E-02	2.780935E+00	3.459092E+00	4.464872E+00
1.655817E-02	2.998019E+00	3.675573E+00	4.658891E+00
1.683952E-02	3.214339E+00	3.883482E+00	4.835879E+00
1.712088E-02	3.427466E+00	4.080608E+00	4.994818E+00
1.740223E-02	3.634966E+00	4.264883E+00	5.134933E+00
1.768358E-02	3.834445E+00	4.434414E+00	5.255687E+00
1.796493E-02	4.023590E+00	4.587514E+00	5.356786E+00
1.824628E-02	4.200203E+00	4.722726E+00	5.438167E+00
1.852763E-02	4.362236E+00	4.838843E+00	5.499996E+00
1.880898E-02	4.507821E+00	4.934925E+00	5.542651E+00
1.909033E-02	4.635294E+00	5.010307E+00	5.566714E+00
1.937168E-02	4.743221E+00	5.064604E+00	5.572950E+00
1.965304E-02	4.830408E+00	5.097709E+00	5.562297E+00
1.993439E-02	4.895919E+00	5.109791E+00	5.535842E+00
2.021574E-02	4.939079E+00	5.101281E+00	5.494803E+00
2.049709E-02	4.959481E+00	5.072861E+00	5.440510E+00
2.077844E-02	4.956981E+00	5.025444E+00	5.374381E+00
2.105979E-02	4.931698E+00	4.960154E+00	5.297907E+00
2.134114E-02	4.883997E+00	4.878302E+00	5.212622E+00
2.162249E-02	4.814486E+00	4.781360E+00	5.120092E+00
2.190384E-02	4.723993E+00	4.670932E+00	5.021887E+00
2.218520E-02	4.613553E+00	4.548726E+00	4.919567E+00
2.246655E-02	4.484385E+00	4.416525E+00	4.814661E+00
2.274790E-02	4.337875E+00	4.276158E+00	4.708651E+00
2.302925E-02	4.175548E+00	4.129470E+00	4.602958E+00
2.331060E-02	3.999049E+00	3.978297E+00	4.498923E+00
2.359195E-02	3.810115E+00	3.824435E+00	4.397799E+00
2.387330E-02	3.610557E+00	3.669621E+00	4.300740E+00
2.415465E-02	3.402233E+00	3.515511E+00	4.208789E+00
2.443600E-02	3.187029E+00	3.363656E+00	4.122872E+00
2.471736E-02	2.966834E+00	3.215492E+00	4.043793E+00
2.499871E-02	2.743524E+00	3.072320E+00	3.972232E+00
2.528006E-02	2.518945E+00	2.935304E+00	3.908737E+00
2.556141E-02	2.294894E+00	2.805456E+00	3.853733E+00
2.584276E-02	2.073105E+00	2.683637E+00	3.807514E+00
2.612411E-02	1.855239E+00	2.570555E+00	3.770252E+00
2.640546E-02	1.642876E+00	2.466766E+00	3.742002E+00
2.668681E-02	1.437499E+00	2.372681E+00	3.722702E+00
2.696816E-02	1.240498E+00	2.288573E+00	3.712186E+00
2.724952E-02	1.053158E+00	2.214583E+00	3.710191E+00
2.753087E-02	8.766593E-01	2.150739E+00	3.716362E+00
2.781222E-02	7.120769E-01	2.096962E+00	3.730268E+00
2.809357E-02	5.603798E-01	2.053082E+00	3.751407E+00
2.837492E-02	4.224322E-01	2.018855E+00	3.779222E+00
2.865627E-02	2.989956E-01	1.993979E+00	3.813108E+00
2.893762E-02	1.907319E-01	1.978105E+00	3.852425E+00
2.921897E-02	9.820587E-02	1.970855E+00	3.896510E+00
2.950032E-02	2.188877E-02	1.971836E+00	3.944689E+00
2.978168E-02	0.000000E+00	1.980652E+00	3.996282E+00
3.006303E-02	0.000000E+00	1.996918E+00	4.050623E+00
3.034438E-02	0.000000E+00	2.020265E+00	4.107061E+00
3.062573E-02	0.000000E+00	2.050351E+00	4.164974E+00
3.090708E-02	0.000000E+00	2.086868E+00	4.223773E+00
3.118843E-02	0.000000E+00	2.129541E+00	4.282914E+00
3.146978E-02	0.000000E+00	2.178132E+00	4.341901E+00
3.175113E-02	2.246060E-02	2.232436E+00	4.400290E+00
3.203248E-02	9.886426E-02	2.292280E+00	4.457695E+00
3.231384E-02	1.914251E-01	2.357513E+00	4.513790E+00
3.259519E-02	2.996468E-01	2.428001E+00	4.568309E+00
3.287654E-02	4.229297E-01	2.503612E+00	4.621047E+00
3.315789E-02	5.605663E-01	2.584210E+00	4.671859E+00
3.343924E-02	7.117348E-01	2.669635E+00	4.720655E+00
3.372059E-02	8.754941E-01	2.759693E+00	4.767400E+00
3.400194E-02	1.050779E+00	2.854141E+00	4.812109E+00
3.428329E-02	1.236395E+00	2.952668E+00	4.854836E+00
3.456464E-02	1.431016E+00	3.054884E+00	4.895674E+00
3.484600E-02	1.633183E+00	3.160307E+00	4.934743E+00
3.512735E-02	1.841303E+00	3.268346E+00	4.972184E+00
3.540870E-02	2.053653E+00	3.378294E+00	5.008150E+00
3.569005E-02	2.268380E+00	3.489321E+00	5.042795E+00
3.597140E-02	2.483516E+00	3.600464E+00	5.076267E+00
3.625275E-02	2.696979E+00	3.710629E+00	5.108696E+00
3.653410E-02	2.906597E+00	3.818589E+00	5.140187E+00
3.681545E-02	3.110113E+00	3.922994E+00	5.170809E+00
3.709680E-02	3.305216E+00	4.022376E+00	5.200590E+00
3.737816E-02	3.489558E+00	4.115164E+00	5.229502E+00
3.765951E-02	3.660782E+00	4.199703E+00	5.257462E+00
3.794086E-02	3.816554E+00	4.274278E+00	5.284318E+00
3.822221E-02	3.954595E+00	4.337135E+00	5.309852E+00
3.850356E-02	4.072717E+00	4.386518E+00	5.333770E+00
3.878491E-02	4.168860E+00	4.420699E+00	5.355701E+00
3.906626E-02	4.241134E+00	4.438018E+00	5.375200E+00
3.934761E-02	4.287856E+00	4.436920E+00	5.391745E+00
3.962896E-02	4.307594E+00	4.416000E+00	5.404742E+00
3.991032E-02	4.299206E+00	4.374040E+00	5.413528E+00
4.019167E-02	4.261879E+00	4.310059E+00	5.417382E+00
4.047302E-02	4.195165E+00	4.223348E+00	5.415527E+00
4.075437E-02	4.099017E+00	4.113513E+00	5.407148E+00
4.103572E-02	3.973812E+00	3.980508E+00	5.391398E+00
4.131707E-02	3.820379E+00	3.824672E+00	5.367416E+00
4.159842E-02	3.640013E+00	3.646749E+00	5.334340E+00
4.187977E-02	3.434486E+00	3.447911E+00	5.291328E+00
4.216112E-02	3.206042E+00	3.229769E+00	5.237572E+00
4.244247E-02	2.957392E+00	2.994372E+00	5.172322E+00
4.272383E-02	2.691691E+00	2.744202E+00	5.094901E+00
4.300518E-02	2.412509E+00	2.482153E+00	5.004733E+00
4.328653E-02	2.123786E+00	2.211502E+00	4.901354E+00
4.356788E-02	1.829777E+00	1.935863E+00	4.784440E+00
4.384923E-02	1.534987E+00	1.659133E+00	4.653823E+00
4.413058E-02	1.244090E+00	1.385426E+00	4.509510E+00
4.441193E-02	9.618418E-01	1.118988E+00	4.351698E+00
4.469328E-02	6.929814E-01	8.641126E-01	4.180788E+00
4.497463E-02	4.421195E-01	6.250329E-01	3.997396E+00
4.525599E-02	2.136260E-01	4.058178E-01	3.802362E+00
4.553734E-02	1.150917E-02	2.102530E-01	3.596752E+00
4.581869E-02	0.000000E+00	4.172188E-02	3.381853E+00
4.610004E-02	0.000000E+00	0.000000E+00	3.159176E+00
4.638139E-02	0.000000E+00	0.000000E+00	2.930436E+00
4.666274E-02	0.000000E+00	0.000000E+00	2.697536E+00
4.694409E-02	0.000000E+00	0.000000E+00	2.462546E+00
4.722544E-02	0.000000E+00	0.000000E+00	2.227673E+00
4.750679E-02	0.000000E+00	0.000000E+00	1.995217E+00
4.778815E-02	0.000000E+00	0.000000E+00	1.767539E+00
4.806950E-02	0.000000E+00	0.000000E+00	1.547002E+00
4.835085E-02	0.000000E+00	0.000000E+00	1.335920E+00
4.863220E-02	0.000000E+00	8.081908E-02	1.136500E+00
4.891355E-02	1.279297E-01	2.152808E-01	9.507724E-01
4.919490E-02	2.828060E-01	3.534793E-01	7.805313E-01
4.947625E-02	4.333927E-01	4.880227E-01	6.272632E-01
4.975760E-02	5.717513E-01	6.113178E-01	4.920843E-01
5.003895E-02	6.901056E-01	7.158825E-01	3.756794E-01
5.032031E-02	7.812065E-01	7.947097E-01	2.782495E-01
5.060166E-02	8.387415E-01	8.416676E-01	1.994720E-01
5.088301E-02	8.577704E-01	8.519333E-01	1.384781E-01
5.116436E-02	8.351748E-01	8.224385E-01	9.385209E-02
5.144571E-02	7.700934E-01	7.523076E-01	6.366156E-02
5.172706E-02	6.643248E-01	6.432695E-01	4.552454E-02
5.200841E-02	5.226661E-01	4.999946E-01	3.672254E-02
5.228976E-02	3.531267E-01	3.303291E-01	3.437111E-02
5.257111E-02	1.669889E-01	1.453600E-01	3.565845E-02
5.285247E-02	0.000000E+00	0.000000E+00	3.816571E-02
5.313382E-02	0.000000E+00	0.000000E+00	4.028484E-02
5.341517E-02	0.000000E+00	0.000000E+00	4.174934E-02
5.369652E-02	0.000000E+00	0.000000E+00	4.429887E-02
5.397787E-02	0.000000E+00	0.000000E+00	5.249747E-02
5.425922E-02	0.000000E+00	0.000000E+00	7.473231E-02
5.454057E-02	0.000000E+00	0.000000E+00	1.244145E-01
5.482192E-02	1.544417E-02	2.494759E-02	2.214174E-01
5.510327E-02	3.027515E-01	3.156176E-01	3.937827E-01
5.538463E-02	5.884371E-01	6.032591E-01	6.797291E-01
5.566598E-02	7.811154E-01	7.954756E-01	1.130009E+00
5.594733E-02	7.404044E-01	7.503026E-01	1.810651E+00
5.622868E-02	2.622162E-01	2.612484E-01	2.806146E+00
5.651003E-02	0.000000E+00	0.000000E+00	4.223121E+00
