time	Min
2.597996E-02	3.522942E+00
2.621353E-02	3.456772E+00
2.644710E-02	3.371067E+00
2.668067E-02	3.267092E+00
2.691424E-02	3.146319E+00
2.714781E-02	3.010404E+00
2.738138E-02	2.861154E+00
2.761495E-02	2.700504E+00
2.784853E-02	2.530478E+00
2.808210E-02	2.353163E+00
2.831567E-02	2.170675E+00
2.854924E-02	1.985128E+00
2.878281E-02	1.798603E+00
2.901638E-02	1.613121E+00
2.924995E-02	1.430610E+00
2.948352E-02	1.252883E+00
2.971709E-02	1.081615E+00
2.995066E-02	9.183208E-01
3.018423E-02	7.643360E-01
3.041780E-02	6.208055E-01
3.065137E-02	4.886700E-01
3.088494E-02	3.686595E-01
3.111851E-02	2.612890E-01
3.135209E-02	1.668577E-01
3.158566E-02	8.545265E-02
3.181923E-02	1.695516E-02
3.205280E-02	-3.894937E-02
3.228637E-02	-8.275809E-02
3.251994E-02	-1.151350E-01
3.275351E-02	-1.368923E-01
3.298708E-02	-1.489694E-01
3.322065E-02	-1.524110E-01
3.345422E-02	-1.483422E-01
3.368779E-02	-1.379441E-01
3.392136E-02	-1.224280E-01
3.415493E-02	-1.030097E-01
3.438850E-02	-8.088508E-02
3.462207E-02	-5.720492E-02
3.485565E-02	-3.305305E-02
3.508922E-02	-9.425004E-03
3.532279E-02	1.279045E-02
3.555636E-02	3.282704E-02
3.578993E-02	5.005383E-02
3.602350E-02	6.398458E-02
3.625707E-02	7.428407E-02
3.649064E-02	8.076926E-02
3.672421E-02	8.340826E-02
3.695778E-02	8.231452E-02
3.719135E-02	7.773730E-02
3.742492E-02	7.004823E-02
3.765849E-02	5.972581E-02
3.789206E-02	4.733449E-02
3.812563E-02	3.350382E-02
3.835921E-02	1.890367E-02
3.859278E-02	4.217811E-03
3.882635E-02	-9.880564E-03
3.905992E-02	-2.275730E-02
3.929349E-02	-3.384205E-02
3.952706E-02	-4.265230E-02
3.976063E-02	-4.881477E-02
3.999420E-02	-5.208408E-02
4.022777E-02	-5.235559E-02
4.046134E-02	-4.967413E-02
4.069491E-02	-4.423729E-02
4.092848E-02	-3.639102E-02
4.116205E-02	-2.661871E-02
4.139562E-02	-1.552297E-02
4.162919E-02	-3.800366E-03
4.186277E-02	7.792133E-03
4.209634E-02	1.847706E-02
4.232991E-02	2.750018E-02
4.256348E-02	3.418221E-02
4.279705E-02	3.797125E-02
4.303062E-02	3.849421E-02
4.326419E-02	3.560595E-02
4.349776E-02	2.943421E-02
4.373133E-02	2.040989E-02
4.396490E-02	9.279421E-03
4.419847E-02	-2.898359E-03
4.443204E-02	-1.479869E-02
4.466561E-02	-2.490413E-02
4.489918E-02	-3.163416E-02
4.513275E-02	-3.353405E-02
4.536633E-02	-2.953226E-02
4.559990E-02	-1.929019E-02
4.583347E-02	-3.646829E-03
4.606704E-02	1.481368E-02
4.630061E-02	3.105851E-02
4.653418E-02	3.674581E-02
4.676775E-02	1.918586E-02
4.700132E-02	-3.990187E-02
